cos_gwtheta	cos_gwtheta_ll	cos_gwtheta_ul	cos_inc	cos_inc_ll	cos_inc_ul	gwphi	gwphi_ll	gwphi_ul	log10_Mc	log10_Mc_ll	log10_Mc_ul	log10_fgw	log10_fgw_ll	log10_fgw_ul	log10_h	log10_h_ll	log10_h_ul	phase0	phase0_ll	phase0_ul	psi	psi_ll	psi_ul
-0.035727546672368216	-0.11568192674011568	0.04304524157171796	-0.7537026045022345	-0.9939151269579678	-0.5849773287293274	3.1050425179165453	2.9876166492876313	3.2318208893566114	8.417331621903001	nan	nan	-7.656527199809844	-7.678853209685	-7.629536053542863	-13.372675933892305	-13.467957664229997	-13.260218956025929	2.573303192688265	nan	nan	1.8719095170537503	nan	nan
-0.14751518996388058	-0.21518240583164094	-0.07077527476189538	-0.4263442540193003	-0.8101580865279985	-0.3220139066905471	3.2575768563062777	3.123704427154777	3.3774799885028397	9.191431093596755	nan	nan	-7.652874877078542	-7.673854383943016	-7.634567918859223	-13.27902167690193	-13.429311969544264	-13.180754947097327	5.7259836460138525	nan	nan	1.256079517255081	nan	nan
-0.9937136611380384	-0.9937136611380384	-0.9611021481700717	0.35558456982280173	0.27274682938780326	0.47957510636255285	0.019733266142183504	0.019733266142183504	1.2903701112725217	9.72691690079323	nan	nan	-7.651236726144677	-7.676327603334734	-7.625975162715232	-13.27799314238187	-13.371519977090877	-13.189402446171396	1.852312458996178	nan	nan	1.6739124330300614	nan	nan
-0.9908246673541653	-0.9908246673541653	-0.936578038677795	0.9951067030357149	nan	nan	0.28962998525240546	nan	nan	8.742615651915168	nan	nan	-7.648029459618444	-7.678422681196702	-7.623566622738382	-13.434558529279581	-13.556744891387464	-13.331580503572937	5.3354126601554945	nan	nan	3.1332033180776264	nan	nan
0.0549992149985683	-0.025328439352856447	0.12175036438918885	-0.3919817680033284	-0.515389358493345	-0.29781768236876593	3.2717947209158704	3.1632592708144607	3.382407404512044	8.723378630019246	nan	nan	-7.656077232914862	-7.680895546521558	-7.629322738814027	-13.228576394607076	-13.318905350005243	-13.142481608993197	2.002160596693782	0.0812474084626045	3.540765208925779	1.419239607396613	1.3206130141513441	1.5263684931630255
-0.07267767499378947	-0.12048269100784198	-0.004161494003621535	-0.8180234411277854	-0.9964369100004065	-0.7011047217657651	3.100541412728329	3.036199953005105	3.1788124668246223	9.6409013915456	nan	nan	-7.652854106901277	-7.660001334286242	-7.64382603020448	-13.409526927778614	-13.488377548913643	-13.312975146796944	4.28423041993207	2.3194481283599537	6.266505208853636	1.1363283798910728	nan	nan
0.020975861685570918	-0.01804288065202475	0.05409697065895924	0.21639875607612818	0.1852578444544084	0.2580813234454422	5.785652269576533	5.735020010962671	5.825802762372087	9.994617152133147	nan	nan	-7.655399969300431	-7.6567447734339105	-7.654013997693477	-13.41558940887949	-13.469969790988857	-13.370457391074435	2.272084674484157	nan	nan	1.5909480368018798	1.5399576848156848	1.6533138405766616
-0.03445935829032476	-0.093878401144737	0.026569956728163646	-0.8071148905466524	-0.9953728421795507	-0.6784671223660819	3.0967563391482242	3.004202340269245	3.218628685498185	8.646832905909339	8.006319067981078	9.45677170189872	-7.652841664285919	-7.667625265593483	-7.638159320521558	-13.418871190063838	-13.484717735215796	-13.315666809090972	1.5812814821019092	nan	nan	3.0582749194456746	nan	nan
0.04938261254017351	-0.0016243211306747884	0.10212185716588085	0.22913366776872662	0.18535216263012672	0.27761897098006866	5.793471485341756	5.722267048701111	5.868380199033072	9.707950995661719	nan	nan	-7.654336379079527	-7.672354348245119	-7.636563552351561	-13.4322425523988	-13.502506101511145	-13.357690617659879	3.233759098831682	nan	nan	1.661274643290705	1.593831579468258	1.73496243524486
0.42209676110535577	0.3595140927711059	0.4803131967651232	-0.2057961052375783	-0.31666712259465135	-0.0736621530449022	5.145573809649231	5.044705862779714	5.248787522725016	9.344629626409105	nan	nan	-7.8510705010614945	-7.87858281369103	-7.830558362651308	-13.920122856133354	-13.977126190014452	-13.867705997392111	3.383257526505106	nan	nan	1.4805622415113724	1.3026945672792254	1.6169581782282518
-0.9946142386066635	-0.9946142386066635	-0.9700570253867112	0.3912651945569178	0.2943637377503945	0.5770059069636616	6.26644756674273	nan	nan	8.856930280726788	nan	nan	-7.650452165731089	-7.671686126133686	-7.634589148253855	-13.332987850470136	-13.441097690856935	-13.237116859938446	3.3532600844696936	nan	nan	3.042927964039898	nan	nan
-0.11834204210116328	-0.17695985281587945	-0.06242274952676652	-0.9375777476770352	-0.9952224429744372	-0.6761553113412849	3.1039687679985795	3.0195485176315806	3.1969596021591826	9.87968436285463	nan	nan	-7.648952687335497	-7.6767232089601265	-7.628124796117025	-13.416185471871476	-13.503334464960254	-13.30971055144502	1.491816735361719	nan	nan	2.6527687315650605	nan	nan
-0.027770530921838343	-0.10925951529703448	0.05178884180148602	-0.9957622912294606	nan	nan	3.1068998474006686	3.0075884148079823	3.2062112799933544	9.994547730366971	nan	nan	-7.650717498548443	-7.666764169782489	-7.635733520773605	-13.424402414241452	-13.469278350779629	-13.2358794847649	0.3210104489052192	nan	nan	0.8357887666529651	nan	nan
-0.9851398495421927	-0.9939438256416351	-0.9626713688717408	0.9955204210114527	0.7087115146924403	0.9955204210114527	0.8251397999506074	0.48436824711184157	1.2120764829422184	8.197601868544867	nan	nan	-7.655133543502471	-7.655133543502471	-7.641953815097389	-13.488203475665836	-13.540242360910153	-13.386520800313967	2.123331088120044	1.0798332528295942	5.258195919453413	1.151585079487277	nan	nan
0.9393464226087729	nan	nan	-0.36581231331240505	-0.6739494354871249	-0.25854813847701763	5.11071289260329	nan	nan	9.086530748676582	nan	nan	-7.848324266493362	-7.8503009282188785	-7.845584521404043	-13.878685734822383	-13.979411145236195	-13.77387183911502	0.8906227520530908	nan	nan	3.027986084665135	nan	nan
-0.12366252795762878	-0.18716714698601866	-0.055212066325781683	-0.9936621585321563	-0.9936621585321563	-0.6891466327535547	3.1054827218503114	3.0053730392341835	3.236261844805484	9.507073436076134	nan	nan	-7.651517828490403	-7.6790574332598	-7.624165567971137	-13.377744507684707	-13.464658679846673	-13.264914109641719	0.020511242132579478	nan	nan	2.2320043098192888	nan	nan
