6.234500340995478501e-14	-1.037333567751617978e-14	7.511626976170270476e-14	3.946936176076235138e-14	7.746093990815922309e-14	1.837263883128405543e-14	5.757621196613086887e-15	3.440915528025193936e-14	2.569412789908302222e-14	8.443347245003757906e-14	6.146023170402853286e-14	5.496654688356754606e-14	2.051459471953258660e-13	2.623305305541312882e-13	7.555206638642527926e-14	1.042126106618891122e-13	8.673787127924122590e-14	-4.523861264197063332e-14	1.084228586251044727e-13	5.113088115750221204e-14	-2.814557530463011195e-14	-7.571076247305617020e-15	1.785133401015294461e-13	2.848555035017898457e-13	-1.571470038959608849e-13	1.088725385842967437e-13	-6.408339009089400363e-14	2.106289654517776470e-13	-1.237085461671941153e-13	-2.841959455169307769e-14	8.210216203697059166e-14	3.702127056564879437e-14	2.406810934346554312e-14	6.616213842540255710e-14	-4.977184337396542705e-14	3.701159471361891194e-14	-4.848963614695921365e-14	-4.644482323592293160e-14	1.254106890488267678e-13	-2.951264191218717476e-14	3.948989708748468799e-13	1.232613688386466141e-13	9.475540956867015374e-14	-2.308502552119527450e-14	1.362727832219307751e-13	1.053858212407853087e-13	1.032781945241470161e-14	-3.847206156425172079e-14	5.594447489739122277e-14	6.277296018265761628e-14	-1.392928167534729710e-14	-1.539823653267154979e-14	-4.711943191767771991e-14	1.255105270222993682e-13	6.374096030235294708e-14	-7.268287529794501014e-15	1.010766168750346824e-13	4.685804473968423199e-14	1.035541595481349767e-13	-4.053886846570988434e-14	-5.552393466303160005e-14	6.718909799474728476e-14	9.942088161422347743e-14	4.382193833379625682e-14	4.837365501604898200e-14	8.739673594934902667e-14	-2.322067610350369967e-14	1.504838597583730334e-13	2.673566179011028174e-13	3.904106075332871224e-14	-5.202584143027444104e-15	5.669346516108427068e-14	2.020073882357423526e-14	1.252849363897604639e-13	3.563344096371325750e-13	7.190897916547028394e-14	2.045111008756531065e-13	1.461097720292942410e-13	7.248228820531115020e-14	5.928217203868418739e-14	1.489818970353543909e-13	5.868258505876390603e-14	2.353389597986574740e-13	1.619900059898195401e-13	5.864825445306917852e-14	1.471029701077832970e-13	1.094018918874192176e-13	1.666976819580314511e-13	-5.275191434633700971e-14	7.224613119289405197e-14	8.501593648998809585e-15	1.209332688559723069e-13	6.791587663406487570e-14	6.966297221087685640e-14	1.424319725981869169e-13	8.051484909608938313e-15	2.132660053737481253e-13	-6.576343695010829178e-14	-2.673551825995137830e-14	2.566119447599527578e-13	2.601762591538795375e-14	1.397311190279232356e-13	5.862842190115893950e-14	-6.884934982351275982e-15	1.000236828250265355e-13	9.866228748981951744e-14	3.789687533295232837e-14	5.860851215606117833e-14	-4.835457672511643184e-14	2.408427640956270443e-14	1.866423940121615705e-13	8.714666508560780454e-14	8.071381287690059611e-14	-1.229911372880950053e-14	6.287370286368991931e-14	6.849700728104589784e-14	5.364407345752177234e-14	-1.891603294854576578e-14	5.244540778816803303e-14	7.755753401632587594e-14	2.192126995982236878e-14	2.163285617529417568e-13	7.142640741286630069e-15	1.529988790682788880e-13	-2.780377131917514961e-14	2.433632619569888961e-15	-2.921542741032087271e-14	2.600965272254865854e-14	9.119166747624332786e-14	2.736751657419503708e-13	2.044268682842372135e-13	6.387005639391496620e-14	4.641212688635511714e-14	-2.899485112948335328e-14	6.296620780745370379e-14	7.697729372666598061e-14	2.048508690732249665e-13	1.742411349141833641e-14	9.838519005445203194e-14	-3.536295131504263303e-14	1.812791845482999812e-14	2.541668777754637481e-14	-1.260207776421105953e-13	-7.019821264227711953e-14	2.333903968293063794e-14	3.820572483713969314e-14	4.803555711873262991e-14	1.281075310870800636e-13	-2.409079867768718560e-14	-1.765682760324252440e-13	4.158350524240551260e-14	6.497298554986135643e-14	2.734224767408910371e-13	1.277348133859475726e-13	-6.867657222449954824e-15	9.305749796094538269e-14	4.012822166772629618e-14	7.611778211969182371e-14	-1.329109437596307680e-13	3.196897738568956101e-14	2.798141277717398068e-14	-7.599287293349060072e-14	-3.482706253947185160e-14	-1.232256127120330761e-13	6.484399542541391590e-14	-3.366955061371545962e-14	2.040828840810187646e-14	4.634526514429324916e-14	-4.311205524909257601e-14	-3.196625134450797214e-14	1.679931224764928681e-13	1.024807413399639189e-13	-3.406986413201143541e-14	1.754808594278528898e-13	1.803088857746626167e-14	6.350970161393324218e-14	4.334562189816298486e-14	1.988854998257489259e-14	7.816054329646369905e-14	8.922808514431759629e-14	1.243183888834338236e-13	4.629589888700795212e-14	7.664108270753353295e-14	2.297129625160459105e-14	1.297548613583426077e-13	2.377867197970793208e-14	3.239984626298324355e-14	3.282006198346502806e-14	4.788291827191573942e-14	1.891338562816639326e-14	4.399828150408679059e-14	4.663139371171223437e-14	2.931461264751666390e-14	-1.004277100693486784e-15	-1.216538020321827052e-14	9.986760627170068471e-15	-1.207498799073006010e-13	4.301863056738297737e-14	-1.054682479532958789e-13	3.155894094125052329e-13	4.450085320153041296e-14	2.137092507870659388e-13	6.916468908623082765e-14	9.829649349541240001e-14	1.184185674671696138e-13	-4.794263895352436721e-14	9.827960590811312231e-15	8.136793843008889367e-15	8.191585399927495295e-15	1.569248681870913099e-13	7.763838436700314582e-14	-2.598752672902553932e-14	9.917511925829468301e-14	7.088584820969955387e-14	2.677357363566300628e-14	5.853488609835084366e-14	2.262976574405391494e-13	2.908369917885129668e-13	1.665888557154226355e-13	4.523497289036471817e-14	9.903505349598271717e-16	4.668277952620471380e-14	9.845585511607224823e-14	1.240935049048200298e-14	-5.718026247776961169e-14	6.397701251983695438e-13	-4.285169655096188724e-14	-1.132204581800089982e-13	5.838097961144464253e-14	3.964081421784604109e-14	8.192452559911864559e-14	5.167055348045763123e-14	-3.804278829306851998e-14	1.340303086478893213e-13	3.620452979584598551e-13	2.999612813706908956e-14	1.758795152578034385e-14	4.091351482739928258e-13	4.481952942521760620e-14	8.894322676533039987e-16	6.502683244505626783e-14	7.296293637823062025e-14	6.773046216039375926e-14	-1.105222173764951639e-14	8.553908760472305005e-14	3.648973227026229897e-13	1.993769425324541319e-14	6.501272771249470167e-14	-4.698319493436061131e-14	4.311055364424776744e-13	1.163027752204094845e-13	-8.130307196525136228e-15	1.885724272085666664e-13	5.866028212238256734e-14	7.155901521103388015e-14	4.748767814590757709e-14	1.092029405226836908e-13	1.075188333328341303e-13	8.447172724462378849e-14	-6.553200390630445800e-14	8.119923433458106149e-14	5.126786183141673027e-13	1.927244767670616493e-13	-1.036609819431003181e-13	8.554421315718167090e-14	1.108278170058299926e-14	1.082890573584574466e-13	9.565709477649283999e-14	8.708910543828392586e-14	-8.069115483517469721e-15	2.057605110325000925e-14	6.523227333713653186e-13	8.754982761255117715e-14	2.196321770285836237e-13	6.009241391593821857e-14	9.954466559715523232e-14	1.364039917067480823e-13	5.957177939066197613e-14	4.514598755426648185e-14	2.330452030804011711e-13	-6.359887610651192574e-14	-1.751642849493155607e-13	4.015088248167864246e-14	-3.444889365611664967e-15	4.537758932321605650e-14	-2.926187217367748844e-14	-3.405516607888868575e-14	2.800715190141152813e-14	-9.110939774992564724e-15	3.184888384915594589e-14	4.945761562133691254e-14	-1.675383878986177769e-15	-1.138379819264678339e-13	5.535365871443410164e-15	1.081368505485334644e-13	1.055446896883336013e-13	5.525571368752550390e-14	-6.318352463225850876e-14	7.713341531187027939e-15	7.412279414453075876e-14	7.473380754984724957e-14	6.241962517480708194e-14	1.580215993687279957e-14	2.243949386047476469e-14	4.628971698445971595e-14	6.149814702322410506e-14	9.109701432351432401e-14	3.170696729362958423e-13	3.003851579653323362e-14	6.358203170417856699e-14	2.388508041536416485e-13	1.365139559581103606e-13	3.395974644086224658e-14	6.999140965529093148e-14	5.413716989909005693e-14	2.273116458607013882e-13	-3.324489418469186517e-14	-3.368769286388752076e-14	5.908560400774677814e-14	-2.844138960664637296e-14	-1.324056047802998461e-14	4.711285872411345244e-14	8.382003237322547726e-14	4.901059912087868715e-15	-3.736163229518011432e-14	-9.811030188035345427e-15	2.368516671110899532e-14	1.038261088596932225e-13	-2.198926975439680786e-14	1.361755407105468603e-13	4.338992881236904752e-14	2.878246510622427601e-14	1.278820952427626303e-13	3.301398663276650963e-14	2.206860580715899042e-13	-1.109971755148854527e-13	-1.750856582104301241e-13	-1.070743537853639830e-14	5.786388819731546802e-14	6.135878507148737137e-14	7.414174213154226769e-14	4.067773357696193794e-13	2.091827380036293383e-13	1.189213810918510703e-14	3.460515495052914281e-14	9.701893479483648458e-14	4.279601211065035663e-13	1.422137486637509115e-13	-1.027244286821455953e-13	2.137710200946609358e-13	-1.008805969566508482e-14	1.867669841531671101e-13	4.767296898205359333e-14	4.687766694754233046e-13	3.323289743779969316e-14	5.978144170978379479e-14	1.154003326842975400e-13	2.640847683302683968e-14	8.452140632354611438e-14	8.054533980755973713e-15	2.398536236678464168e-14	1.461213536862381187e-13	9.577097931017158727e-14	1.213169348613189065e-14	1.072581056807095163e-14	1.599425413453760157e-13	1.950977400729871524e-13	-9.549442740877990275e-16	4.791522389270021970e-14	-1.501879213873307586e-13	1.287246481071868878e-13	-1.946919449650636650e-14	-4.648335357302730266e-14	-2.975614814920755934e-14	5.442807240799147147e-14	1.479857250174462352e-13	1.821943771010402254e-13	-1.078426205217002913e-13	1.326438598954635002e-13	1.900862373715182116e-13	1.816528648772232312e-14	-5.022459169088222851e-14	1.439352192621091451e-13	9.264831249339083426e-14	3.659625941741849183e-14	-1.169574439784100702e-14	2.656449858106560624e-14	2.236521575173284389e-13	7.587978407956283403e-14	-1.682667076742554691e-14	1.944375954733285717e-13	1.314912233988805029e-13	4.756951328921835595e-14	-2.273643060490743273e-14	5.232207718014920802e-14	8.774842763321010764e-14	-9.182900534408225821e-15	-1.157961237487897438e-13	-1.307838340841640779e-14	-8.697866115033593028e-14	4.079889617623968966e-13	-1.404444183523305795e-13	1.369225699510526038e-14	-4.381184673071148189e-14	1.056082669885762784e-13	-1.979917985959499647e-14	3.491733961628344062e-13	2.825016199959266255e-14	3.935595981449811994e-13	4.337739444181830800e-14	-1.809419691506047192e-14	3.942796977698643621e-14	2.927073510584765048e-13	4.819073849973960222e-15	9.301710903310495879e-14	6.377917258602240524e-14	5.023901701290922531e-14	5.878256909822055497e-14	5.900189818582504681e-14	6.799139074950156580e-14	1.796024658079145758e-14	-5.858668832535166645e-14	-2.410717558715745628e-14	-4.493473098547191217e-16	-1.090284691881704578e-13	7.109239634258203714e-15	4.234680397930367112e-14	-2.779358256032503853e-14	-1.688029413050744075e-15	1.038634311207341252e-15	1.019826577202376862e-13	2.206610805320133211e-13	1.293913137072559851e-13	-1.102210444716240555e-14	1.272874054517901949e-13	-1.030738729222996366e-13	1.275214089144358179e-13	9.276907682079493286e-15	-4.983120718063902893e-15	-5.721719149751239863e-14	1.686604594841721120e-13	-3.674961582318129710e-14	9.447960726876216505e-14	-3.161926586677625670e-14	9.448830326146956827e-14	9.311066317020240204e-14	4.783110789104171676e-14	-4.356500351662655413e-14	1.766519593446294342e-14	-6.443830008625471194e-14	6.491087219941135711e-14	3.988743326208368377e-14	-6.976813381406177110e-14	3.581137646023843651e-13	5.652692739346240454e-14	4.170289220508838466e-14	-2.716317690281996032e-14	-2.872369923787763940e-15	2.956955942957117833e-13	-1.660323258441384571e-14	3.518583639665120864e-15	2.138698768204965043e-14	-4.688309728103840977e-15	4.248880218457427789e-14	6.892381387365343038e-14	3.945594791411505081e-15	6.913078387807241094e-14	-3.115794001583040784e-14	2.771901194773017620e-14	2.677304643228602553e-14	-9.578627960845574540e-14	2.236837604907931990e-13	-4.883960063010496992e-14	1.010603722442375050e-13	3.337724403959826436e-14	3.673449748425765556e-13	6.273986909988160241e-14	-6.235351955316192455e-14	1.219880945164668263e-13	5.766612108214994865e-14	-1.799963157497012415e-14	1.141983469295182282e-13	-9.259721622752775312e-16	-1.720426009013463964e-14	-2.692431655661680225e-14	7.218748643329697724e-14	1.711433379703694333e-13	1.518389300629336474e-13	2.104527449386757266e-13	6.112744666984860926e-14	1.053869622896156628e-13	4.812992177073595702e-13	2.760649524129355937e-13	1.558591467399773409e-14	-4.011551118350589420e-14	9.482683037259689165e-14	1.022495030739436948e-13	1.461816236397409566e-13	1.016608699074078366e-13	4.176054059752389248e-14	-5.612602716901918432e-14	2.994413880146364237e-13	1.132903598259461724e-13	3.003130554506591415e-14	-1.088745760046690505e-13	8.277872960795783009e-14	-2.868383200048646385e-14	3.951366963703413135e-14	7.624451700797773102e-14	-9.954897398803253613e-15	-3.743219745962716854e-14	9.802765387905895144e-15	5.319300154809422809e-14	8.195204564525412734e-14	9.278825683971240630e-14	1.900059811308534707e-13	1.333772646063640776e-14	3.702659224371107544e-14	-1.356946183451409990e-13	5.756375128928176226e-15	3.780624584276148581e-14	9.100793119641211098e-14	5.308687847307857425e-16	8.885802610579227895e-15	-3.545100173662245266e-15	-8.646026510376090813e-14	1.585945122691817362e-13	8.571303194015494650e-14	-2.634821443570422543e-15	6.843282881701696701e-14	4.750870989008504676e-14	2.960636061875972925e-14	-5.365388535958813719e-14	6.987029929136012038e-14	4.535257048173230225e-14	1.174162518873077164e-15	5.714901226548412878e-16	-4.745705852181547813e-15	-8.066401644374145352e-15	7.849516536354633950e-15	1.711847712537190943e-14	3.856944280414319652e-13	-2.243582501366048743e-15	2.398725805207669752e-13	8.281752874622157003e-14	-1.641845113741995998e-14	3.666041995005319218e-13	-9.797645349638688504e-15	-4.591078847638669537e-14	5.374452099828822243e-14	6.591626875433390355e-14	6.238762728793866477e-14	1.659602232793138406e-14	-3.733812244954705237e-14	4.927176775658350490e-14	4.027461176828198990e-14	6.451607449505296722e-14	5.787788113550671283e-14	-1.180682300380259722e-13	6.707904445621875762e-14	1.154872485247752515e-13	8.146254950866130074e-14	-5.014417492373326291e-16	9.490959538673997381e-15	3.489489078397844324e-14	2.372920021145630100e-14	3.982120553675515800e-14	-5.932380711391642067e-14	9.928752688114853349e-14	1.089072472261852155e-14	-8.731346378560391990e-15	2.169255987534632969e-14	-2.596391025616485513e-14	1.230033166552980093e-13	1.263919234741177411e-13	-3.448547206017000690e-14	9.710985935438930800e-14	-2.006987086973400824e-14	5.780891301748206200e-14	-6.805034643695912909e-14	4.419951541753288410e-14	-7.247600373396163347e-15	2.134033637622178146e-13	7.980991546541144915e-14	1.284942295832518258e-13	1.801342449588133048e-13	1.660792219952416530e-14	1.305584150937871958e-13	7.519236374724402751e-14	-9.180010221551353473e-14	4.168379450901864325e-14	-3.898389386314961649e-14	1.485728475850243876e-13	-2.470398465194777833e-14	1.035699308486897515e-13	2.954812512289483639e-14	4.426436808408899879e-15	-1.680113758941974581e-13	5.631753549237833405e-14	1.064580121794449161e-13	-3.037217574152316144e-14	9.479634975905163602e-14	-1.007088876134630243e-14	9.645251312721402937e-15	-4.533604599647833982e-14	1.449109217946627462e-14	2.329545069461901287e-13	-1.604314556866299159e-15	-8.915742048100365139e-14	8.664964870448382743e-14	3.437248347480505170e-13	-2.416902865691540008e-14	5.103183788321676823e-14	4.491484386268788266e-15	-7.334192063865067973e-15	7.864285138440263358e-14	-9.585996192328662351e-14	7.752488478427264890e-14	1.163272851400384091e-13	1.210616696840251151e-13	1.509603853707978915e-13	1.523007580654674475e-14	5.678429963185382572e-14	1.188494189256903411e-13	-4.617745221025154701e-14	1.401112058287591102e-14	-2.147221159513970648e-14	7.838834742286033895e-14	1.645828010523024608e-14	1.021111962428088046e-13	-8.422359774586443512e-15	2.418253759029544412e-14	2.138545950980512751e-13	1.198802956926258765e-13	9.235148044038623647e-14	6.727783990980119196e-14	1.112790894383398769e-13	4.859939675916845601e-14	9.872981231400147172e-14	7.936921864843662972e-14	5.138368847322019769e-14	-3.385476834518538348e-14	1.282304284502741040e-13	2.218691720811963735e-15	1.472453564083590419e-13	1.460466479154602798e-13	3.585054225128517101e-13	3.428906161238808548e-14	-7.202459127358051394e-14	4.543416870917811175e-14	-1.048178353014661423e-13	-8.529200241045167599e-14	1.645593917632071460e-13	3.651119940948826026e-14	7.222863210804065294e-14	3.384038881595108645e-13	9.738479604419495899e-14	-3.303282075529090673e-14	6.677672160407508251e-14	-2.147153830094510953e-15	6.713508079923950708e-14	4.152119584134782433e-14	1.060180024026146564e-13	9.777843451902890466e-14	1.475870415230872749e-14	-2.049520306964724512e-14	1.202293277041992269e-14	3.599369545298700638e-15	-3.210408687996250029e-14	3.084553970099599758e-14	1.437094351491842576e-13	4.310826013603081763e-15	2.423004464555081488e-13	1.906501552101973061e-13	2.660222566803519358e-14	3.534011309998917615e-14	-4.392306541333254532e-14	2.208732761940766520e-14	3.135919116925447704e-13	5.376664726099732393e-14	2.199336856349037965e-13	-1.199697562365631905e-13	4.303566082516560706e-14	-4.957071208168998780e-14	9.207188902381085125e-14	1.984586197947444919e-13	6.834146748607808790e-14	-1.727242936742551156e-13	8.547839138238638777e-14	6.558750778134404729e-14	-2.006957195349524672e-14	6.294924860015383629e-14	6.860835667058046738e-14	7.460903902272796911e-15	-5.133136363118698607e-14	-1.652082751205469190e-14	1.031140248215984971e-14	4.061389476727920699e-14	1.027524251245880494e-13	4.478391612101488662e-14	6.446969383007674225e-14	-5.946702721366306139e-14	1.993294730541010478e-13	5.819201392201415082e-14	-1.313280898731571055e-14	3.691954298003477709e-13	3.390226794491336467e-14	3.353933964557701356e-14	-6.719444845869322923e-14	-7.233528583214069950e-14	4.602215234787847670e-14	2.089023447424884924e-14	-7.304173084400581792e-14	-9.968640628760137467e-14	2.048957236706147290e-13	2.272987988796510483e-13	7.191434809933308072e-14	-9.021732764837668148e-14	2.728641807421523023e-14	7.486655955590616051e-14	-9.558085090367824036e-14	5.370150247019743313e-14	2.902279949333417256e-14	9.034294800481818180e-14	-5.419183457122074965e-14	4.143289788886102725e-15	-2.015617123352037628e-14	3.560830219826490052e-13	3.865928555538838099e-14	1.977617844241492934e-14	1.062888058136529999e-13	-2.027433253271483974e-15	2.310787006567930678e-14	1.935929246773590031e-13	-2.850052412602008033e-14	8.974880054713839678e-14	3.962487622162641836e-14	7.192983293685182437e-14	8.744674107661761263e-14	3.590202494042301430e-13	9.616691901043362708e-14	7.849440636744149264e-14	2.101984943804097150e-14	5.562420388904043530e-14	-9.325256410127523713e-14	1.425860924403748963e-13	-1.606863497963748895e-13	3.197447914807871803e-14	2.018286717090564317e-13	1.395384218675804117e-14	4.458477196517307228e-15	-5.738186918680788092e-14	-1.954130590584384644e-14	4.934263117155602405e-14	2.134088134965820662e-14	1.234388213913802302e-13	1.244166032904084241e-14	-1.970176916780080017e-14	8.428753480482223917e-14	7.038824017554849110e-14	2.226092838061172506e-13	5.574698197728662746e-14	5.625546193754908931e-14	4.721506982414070129e-13	-6.057162277839879126e-14	7.767412174056576921e-15	-8.472133697959203898e-14	6.746234523801860649e-14	7.891313110784123584e-14	6.601793524447174809e-14	2.133125323427971212e-13	1.861293871885923845e-13	5.021270460588954123e-14	5.394692145886758260e-14	5.710169576525421922e-14	1.971698558516527581e-13	7.105203771683085225e-14	-1.953440819252587559e-14	-3.521950489660360471e-14	-1.186403916672902410e-14	1.311872970780157574e-14	-5.793197568515880627e-14	7.689121158710248770e-14	1.781422410268497005e-13	1.159746797069207306e-13	6.464076941865930871e-14	1.824287659118124757e-14	-5.517684587976224796e-14	8.672691542461613949e-14	4.891854522698576224e-14	8.518656467203273625e-15	2.918917074331876641e-13	1.294820946825223126e-14	1.098833410723158565e-13	6.990746634630610422e-14	1.718033259979066075e-14	3.475927718673299328e-14	3.541766432890399189e-15	-5.941468513749767639e-15	3.867466809325186581e-14	6.896322039515015059e-14	1.357689758356793078e-13	7.753513946166138329e-14	-4.796379803425298034e-14	5.249034847395944528e-14	2.969688399701645007e-13	8.968246748189015500e-15	2.363694965329479868e-13	6.671614761048688145e-14	5.984445882463913556e-14	-8.210662640570546316e-15	1.173871235696744632e-13	2.069056981019911846e-15	-4.326505799117205459e-14	-7.363391174167289346e-14	7.244306912267117902e-14	9.529105149023308816e-14	8.389863987936302924e-14	9.280123851797385563e-14	-1.761146970743258814e-14	8.333530699144245643e-14	1.353532261280519839e-14	7.103471106100800837e-14	2.861378662639908868e-14	6.999693344463047607e-14	8.763050078393755444e-14	3.292630036714945441e-14	9.925146077172151262e-15	1.531917810607683438e-13	3.963777579736064035e-14	-9.739297740717185876e-14	1.492222593147511570e-14	1.381776727844782343e-13	3.480338715049720781e-14	3.755873818795390438e-14	6.377616750733480934e-14	7.151917601986301688e-14	1.148246697197016547e-13	1.140485103980112317e-15	3.347996357746856740e-14	1.494982409937696412e-13	1.007586684600017871e-13	3.982628078155043651e-14	2.477937495960327277e-13	9.974050732705438842e-14	5.806679881057728152e-14	3.649399233331355341e-14	9.974128079382731739e-14	2.124819868804091879e-13	4.189064304194222888e-14	1.301628219093269715e-13	5.945424801589224709e-14	-1.925840496533348240e-13	5.368231310784515371e-14	-7.017855723445012836e-14	-2.145465313897846091e-14	2.492451226093554224e-13	6.062957423247400550e-14	5.412468513556634258e-14	5.169770966707583830e-14	-2.153804361685200180e-15	1.431817009514490240e-15	1.930718380598397965e-13	4.419770001696815935e-14	3.836111376193555067e-14	1.999098110794765557e-14	2.693136738422451908e-14	-1.395708079386195140e-13	2.058784388637182447e-13	5.807343643079304689e-15	9.711179444258328697e-14	6.777589711955820915e-14	-1.174625111177791115e-14	5.743611096175843941e-14	-1.544844445612022332e-13	-1.153742889479151709e-14	4.945157216954030178e-14	6.687402481848447935e-14	1.891215930574082385e-13	5.066946022438313792e-14	1.005428273683808604e-13	2.091029495230278430e-14	1.888446176965650645e-13	7.509769863186550709e-14	2.896671587084291379e-13	-2.084786872830801595e-15	1.205827591738873228e-14	6.016187147765038417e-14	5.982092829648335065e-14	1.666795066483540780e-14	1.101605215627068863e-13	3.425354194584030538e-14	1.704269411274606120e-14	-3.689126868499843713e-14	-4.400893476630339240e-14	3.454270519961487421e-14	5.047727810173267699e-14	1.575598808704143134e-13	4.273343821968160388e-14	6.356705411908946305e-16	-8.471583898768222314e-14	-3.690189879500244446e-14	1.738678664994234601e-13	7.780085385618096792e-14	1.406661495424749319e-13	2.747538864203374060e-14	2.158407199453209596e-14	1.100836993922880636e-13	3.616024684261265092e-14	-6.727571355771601430e-14	3.262770152128521156e-14	3.013346682271580584e-14	6.040063420410076989e-14	2.945251343061528412e-13	3.454346925538172481e-14	-1.964609118254481193e-14	-3.513611246916353298e-14	8.953372950657800067e-14	8.572511014640925301e-14	8.253733012779035055e-14	4.711450121624425341e-14	-2.583296720133553627e-14	5.147495387752371993e-14	6.151823225764841090e-14	1.395267394187259800e-13	8.853834520129923692e-14	-1.645326183286024548e-14	4.634491812327793721e-14	9.820562726875653312e-14	7.169375658211305926e-14	4.792325206468292198e-14	6.319266450569792654e-14	5.778237975789168723e-15	1.212015663016028857e-14	1.532357011457879037e-13	-3.464328998464658847e-14	6.604868537169438335e-15	8.889473598035295184e-14	1.707899129324124995e-13	-2.567193462261465243e-14	-6.897218786495377105e-14	-8.520345457702846712e-14	-3.168648095368673151e-14	2.477203639142043790e-14	4.549500943494314697e-14	-4.221703047211281752e-14	3.983302555683706379e-13	6.903769980422546015e-14	9.434956983204392610e-14	3.189616333863858522e-14	4.557259001688262291e-14	5.432006794276241372e-14	1.509700067367335051e-13	4.707081684775848459e-14	7.668396837388260755e-14	2.711146832613199711e-13	5.893364180454965919e-14	3.135467315428910467e-13	3.654402990538697424e-13	1.079123723226203118e-13	-1.425217362216445679e-14	-5.227768255588671342e-15	1.382088617814428062e-13	1.464045538019920129e-13	-5.607840235820359119e-16	1.920425852720224214e-15	4.148418901652245214e-14	4.000965438351076592e-14	4.994908613612685859e-14	-1.148802956519899560e-14	3.569862231451643599e-14	5.953925417431636103e-14	-1.374034299013796652e-13	2.255759721090927002e-13	2.928138317938365622e-14	-1.978262376070315623e-13	-1.217570017181171029e-13	-3.402570843713353579e-14	4.178044091258996050e-14	-3.770356026168700666e-14	1.406684965433579136e-13	3.597305799101577872e-14	3.414937290959440485e-14	-1.595953277111686689e-13	1.110066703362037253e-14	8.684470417094159948e-14	3.210759067270773681e-13	1.360348143828782535e-13	2.126160683553641500e-13	9.381631358494427321e-14	3.514952887496573272e-13	4.547472488863470956e-14	-1.032036874639486024e-13	4.383065154440068315e-14	-9.395705280645909060e-14	5.273493975530533750e-14	8.747431730033100045e-14	1.116064106150262475e-13	1.394987169031505080e-13	4.756083808023329014e-14
