3.179683380469549578e-09	3.172313299623343685e-17	5.768115608124512131e-17	1.000000000000000000e+00
6.359366760939099156e-09	-2.791995618692351508e-17	2.792179435698905737e-17	1.000000000000000000e+00
9.539050141408647907e-09	5.205444357564509756e-17	3.540171607365467318e-17	1.000000000000000000e+00
1.271873352187819831e-08	1.411272019729143016e-16	8.510646780038389663e-17	1.000000000000000000e+00
1.589841690234774706e-08	4.007364341698756353e-16	4.610846726836466579e-16	1.000000000000000000e+00
1.907810028281729581e-08	-6.722233519881841784e-16	2.105074890572058671e-15	1.000000000000000000e+00
2.225778366328684456e-08	2.888705535617503802e-14	3.060286211078880655e-15	1.000000000000000000e+00
2.543746704375639331e-08	3.698515221417746580e-17	7.371869089118481202e-17	1.000000000000000000e+00
2.861715042422594207e-08	5.794227892190555573e-17	7.087018403525515750e-17	1.000000000000000000e+00
3.179683380469549412e-08	-1.635098989478404172e-14	1.954132181181166468e-14	1.000000000000000000e+00
3.497651718516504618e-08	3.320348286572601431e-17	2.792664016524215713e-17	1.000000000000000000e+00
3.815620056563459163e-08	1.948388722894603473e-17	2.257155710898155192e-17	1.000000000000000000e+00
4.133588394610414369e-08	-9.599395020505010256e-18	2.157058144486330082e-17	1.000000000000000000e+00
4.451556732657368913e-08	6.546320763986410499e-18	2.184393923486510366e-17	1.000000000000000000e+00
4.769525070704324119e-08	-1.288865056097766465e-17	2.711653491936282814e-17	1.000000000000000000e+00
5.087493408751278663e-08	-1.134350301750299909e-17	2.108582330565181701e-17	1.000000000000000000e+00
5.405461746798233869e-08	-6.691070326123693817e-18	2.103937793142113898e-17	1.000000000000000000e+00
5.723430084845189075e-08	9.680284064888249236e-18	2.661205146833502015e-17	1.000000000000000000e+00
6.041398422892143619e-08	4.869573453583795840e-17	2.104866289544258441e-17	1.000000000000000000e+00
6.359366760939098825e-08	-8.115983435985415267e-18	2.161970123401499600e-17	1.000000000000000000e+00
