3.192848020434227285e-09	-2.095003826964258551e-13	6.374744012924299479e-13	1.000000000000000000e+00
6.385696040868453743e-09	-2.235859223653672256e-13	1.824275944188533870e-13	1.000000000000000000e+00
9.578544061302680614e-09	9.767437386373932700e-15	3.847423033405340039e-14	1.000000000000000000e+00
1.277139208173690749e-08	1.979483543072848035e-14	2.986597073173614510e-14	1.000000000000000000e+00
1.596424010217113601e-08	-1.907190374022599762e-13	9.550246597201389827e-14	1.000000000000000000e+00
1.915708812260536123e-08	-9.510848575043862782e-13	8.342535392254123510e-13	1.000000000000000000e+00
2.234993614303958975e-08	5.921875272076372034e-12	1.147743268495325290e-12	1.000000000000000000e+00
2.554278416347381828e-08	-4.488616278600701639e-14	4.671921807463024655e-14	1.000000000000000000e+00
2.873563218390804350e-08	-4.737390785313356327e-14	2.806573411014275566e-14	1.000000000000000000e+00
3.192848020434226541e-08	-3.053485964964277107e-12	4.363127352167445742e-12	1.000000000000000000e+00
3.512132822477649062e-08	5.594957090251276094e-15	4.190931106049022737e-15	1.000000000000000000e+00
3.831417624521072246e-08	-5.779391019674921600e-17	1.690154961822504320e-15	1.000000000000000000e+00
4.150702426564494767e-08	-1.036409698112825478e-15	1.975572820545723086e-15	1.000000000000000000e+00
4.469987228607917289e-08	1.284161943655403735e-15	1.796119059307413906e-15	1.000000000000000000e+00
4.789272030651340473e-08	8.112662242252690293e-16	9.531520435155680355e-16	1.000000000000000000e+00
5.108556832694762994e-08	-7.975168627213594611e-16	8.626103818162411621e-16	1.000000000000000000e+00
5.427841634738185516e-08	2.577693603320749548e-16	7.460588343251521269e-16	1.000000000000000000e+00
5.747126436781608038e-08	-7.215077899277744269e-16	9.474363280093175311e-16	1.000000000000000000e+00
6.066411238825031221e-08	-4.575079295905411468e-16	8.280901640784210195e-16	1.000000000000000000e+00
6.385696040868454405e-08	1.538066041500649397e-15	1.179517552713615183e-15	1.000000000000000000e+00
