3.179683380469559090e-09	-1.946776800451710764e-16	2.557361142630484099e-16	1.000000000000000000e+00
6.359366760939118181e-09	-8.684202221640027948e-17	2.039426905034401834e-16	1.000000000000000000e+00
9.539050141408677685e-09	-1.090832770246561372e-16	1.951171482908569444e-16	1.000000000000000000e+00
1.271873352187823636e-08	-1.669147860993647033e-16	2.269237245122699005e-16	1.000000000000000000e+00
1.589841690234779669e-08	1.623863941204132870e-15	6.880233821794863745e-16	1.000000000000000000e+00
1.907810028281735537e-08	-2.741352111788321126e-15	2.140675683852925932e-15	1.000000000000000000e+00
2.225778366328691405e-08	3.092666593116036986e-14	3.594052231759149256e-15	1.000000000000000000e+00
2.543746704375647272e-08	1.661680500098317483e-16	2.565612688967986724e-16	1.000000000000000000e+00
2.861715042422603140e-08	-4.796353586196925412e-17	2.011521918033224213e-16	1.000000000000000000e+00
3.179683380469559339e-08	5.276986235001799857e-15	6.294748073149500197e-14	1.000000000000000000e+00
3.497651718516515206e-08	-1.143395034812854444e-16	1.989799695089212048e-16	1.000000000000000000e+00
3.815620056563471074e-08	3.651382858772996982e-17	1.911158570827132333e-16	1.000000000000000000e+00
4.133588394610426942e-08	-1.685312716456029386e-16	1.894848848130114752e-16	1.000000000000000000e+00
4.451556732657382809e-08	-6.849698801403378742e-17	1.893906560955970805e-16	1.000000000000000000e+00
4.769525070704338677e-08	-1.148004897536863888e-16	1.886455928989713317e-16	1.000000000000000000e+00
5.087493408751294545e-08	-5.604160858955337168e-17	1.886306492824506925e-16	1.000000000000000000e+00
5.405461746798250412e-08	2.178446927279429106e-16	1.884009225706406907e-16	1.000000000000000000e+00
5.723430084845206280e-08	9.313874085002273422e-17	1.885387414583902622e-16	1.000000000000000000e+00
6.041398422892162148e-08	8.027370756858691983e-18	1.882638205239651395e-16	1.000000000000000000e+00
6.359366760939118677e-08	6.870342870029294357e-16	2.262329232743108553e-16	1.000000000000000000e+00
