3.179683380469549578e-09	-1.545160011054315442e-17	2.828817908903252393e-17	1.000000000000000000e+00
6.359366760939099156e-09	9.284978750042178123e-18	2.257094528136087917e-17	1.000000000000000000e+00
9.539050141408647907e-09	-2.723468758884450836e-18	2.223956635964096671e-17	1.000000000000000000e+00
1.271873352187819831e-08	1.186627084778595117e-18	2.136709063944018464e-17	1.000000000000000000e+00
1.589841690234774706e-08	-2.159793707006388935e-17	2.115038728183577452e-17	1.000000000000000000e+00
1.907810028281729581e-08	-4.048319563894599427e-18	2.107325804149345719e-17	1.000000000000000000e+00
2.225778366328684456e-08	7.561633724006510990e-14	7.432978797194365465e-15	1.000000000000000000e+00
2.543746704375639331e-08	-2.173231783910093455e-17	2.826311880920726031e-17	1.000000000000000000e+00
2.861715042422594207e-08	-4.998433125614879831e-18	2.107861858143907773e-17	1.000000000000000000e+00
3.179683380469549412e-08	-4.403712244830567974e-15	5.695211985300328164e-15	1.000000000000000000e+00
3.497651718516504618e-08	-1.376446692142435875e-17	2.113634338891524518e-17	1.000000000000000000e+00
3.815620056563459163e-08	1.263736315352990263e-17	2.094802519015707044e-17	1.000000000000000000e+00
4.133588394610414369e-08	6.080501187485059154e-17	2.225543166267497186e-17	1.000000000000000000e+00
4.451556732657368913e-08	4.520195516185347535e-17	2.092604008918348320e-17	1.000000000000000000e+00
4.769525070704324119e-08	-1.964205635191815714e-17	2.701956239806406067e-17	1.000000000000000000e+00
5.087493408751278663e-08	-5.285746386677448479e-18	2.361523615089339240e-17	1.000000000000000000e+00
5.405461746798233869e-08	-2.632498843913393768e-17	2.090954186968414650e-17	1.000000000000000000e+00
5.723430084845189075e-08	3.545444551234941409e-18	2.092690527762050097e-17	1.000000000000000000e+00
6.041398422892143619e-08	2.504172914388661855e-17	2.886060425708367683e-17	1.000000000000000000e+00
6.359366760939098825e-08	5.080135264849682002e-17	2.118803397759680674e-17	1.000000000000000000e+00
