J0000+0000_cw_p_phase	J0000+0000_cw_p_phase_ll	J0000+0000_cw_p_phase_ul	J0224+0000_cw_p_phase	J0224+0000_cw_p_phase_ll	J0224+0000_cw_p_phase_ul	J0448+0000_cw_p_phase	J0448+0000_cw_p_phase_ll	J0448+0000_cw_p_phase_ul	J0712+0000_cw_p_phase	J0712+0000_cw_p_phase_ll	J0712+0000_cw_p_phase_ul	J0936+0000_cw_p_phase	J0936+0000_cw_p_phase_ll	J0936+0000_cw_p_phase_ul	J1200+0000_cw_p_phase	J1200+0000_cw_p_phase_ll	J1200+0000_cw_p_phase_ul	J1424+0000_cw_p_phase	J1424+0000_cw_p_phase_ll	J1424+0000_cw_p_phase_ul	J1648+0000_cw_p_phase	J1648+0000_cw_p_phase_ll	J1648+0000_cw_p_phase_ul	J1912+0000_cw_p_phase	J1912+0000_cw_p_phase_ll	J1912+0000_cw_p_phase_ul	J2136+0000_cw_p_phase	J2136+0000_cw_p_phase_ll	J2136+0000_cw_p_phase_ul	cos_gwtheta	cos_gwtheta_ll	cos_gwtheta_ul	cos_inc	cos_inc_ll	cos_inc_ul	gwphi	gwphi_ll	gwphi_ul	log10_Mc	log10_Mc_ll	log10_Mc_ul	log10_fgw	log10_fgw_ll	log10_fgw_ul	log10_h	log10_h_ll	log10_h_ul	phase0	phase0_ll	phase0_ul	psi	psi_ll	psi_ul
3.133203307695543	nan	nan	1.8868255111292325	nan	nan	1.8264805448202446	nan	nan	2.6070644839629544	nan	nan	0.6407307452711914	0.01010333726239712	2.0153673092368694	2.277253703693926	nan	nan	0.8810882306743297	nan	nan	1.150555172465112	nan	nan	1.6016027649518283	nan	nan	1.9769461384126148	nan	nan	-0.7030486425886746	-0.763266553303718	-0.6578461070129668	0.0046734105769759005	-0.028393674023471926	0.03794336072711979	6.15970865200557	6.099396548736413	6.15970865200557	9.360641611890136	9.327347631330294	9.37254778179125	-6.660529267338392	-6.664554501381667	-6.656469182783919	-12.53679202101316	-12.594936148158009	-12.53679202101316	0.858521440737905	nan	nan	2.3542827953776766	2.340661602468985	2.3643616347125906
1.5869237010996964	nan	nan	0.685922316571815	nan	nan	2.2772848229056075	nan	nan	1.8268647186593034	nan	nan	0.20517414399333633	nan	nan	0.9705281451307781	nan	nan	2.412672887614006	0.9061586245608254	3.133288356173759	0.5955733569025526	0.00996639294767062	1.1624408980108782	3.0432947347054276	2.898134162945689	3.133200637214685	2.982899192845502	nan	nan	0.2985380917899564	0.2985380917899564	0.3063966173652352	0.002355528652443817	-0.02462063094401723	0.033185425334113616	5.40012356018202	5.348279997811389	5.4536952412983375	9.812135715277474	9.812135715277474	9.814357262013155	-6.504143979322956	-6.5171865425917	-6.504143979322956	-12.527618364534952	-12.573942433576631	-12.476113314087295	0.6198504216123304	nan	nan	0.7874434368343639	0.7688079209169497	0.8085636882074332
2.5640848791215536	0.9716239771110305	2.7625575343245936	0.009863591766402849	nan	nan	0.6559497985249062	nan	nan	1.2561647440087333	nan	nan	1.0394526348975317	nan	nan	1.2412683976012502	nan	nan	0.7911244623427065	nan	nan	0.6668887591852026	0.4093584309565097	0.8389790443079477	0.40600165387632625	0.31816823768932956	0.5152723784208273	0.02070514166935558	0.02070514166935558	0.1509827632456618	-0.3554793692426449	-0.4201105133755044	-0.2463534173399271	0.9945249301225538	nan	nan	5.956195639132255	5.814237733153323	6.065467977594593	7.866072507189057	nan	nan	-7.659191182443863	-7.678883234781507	-7.640649964333744	-12.969129319574604	nan	nan	3.8432719928198336	nan	nan	2.7150022779695906	2.5947410615117663	2.782161139108375
2.9694416016552787	nan	nan	1.0009043283171286	nan	nan	1.1521318243785992	nan	nan	0.535331797512812	nan	nan	0.7008700182170045	0.009917986961561851	0.9445149478640412	3.1331424381817063	1.3132230559785463	3.1331424381817063	0.7635771228829967	0.1364423145028164	1.0949289470122263	1.0512517576933842	nan	nan	0.14511452073028341	nan	nan	1.2569814704851612	nan	nan	0.5747233097360879	0.5437820941388786	0.6018110406069047	0.9987753970550404	nan	nan	6.283090004471427	6.2819546699730955	6.283090004471427	8.984337108183064	8.945382571802334	8.984337108183064	-7.650758997542918	-7.650758997542918	-7.642044812126264	-13.478872645448496	-13.530163458840661	-13.42559210222646	0.0197373603712747	nan	nan	0.010534887187844271	nan	nan
3.1332102769714307	nan	nan	1.0621879337425493	0.9089176957122624	1.618455885208885	3.1331420341449276	nan	nan	2.2934814017676093	nan	nan	1.3465223067596235	nan	nan	0.6402986867245399	0.009893775032738025	1.8602055663579573	1.3316191310987309	nan	nan	0.7157966179384496	0.010275300410852705	1.602693106033982	2.727075394085914	nan	nan	3.028049978537263	nan	nan	-0.8802823351066321	-0.8802823351066321	-0.862807642256422	-0.9956251711741979	nan	nan	0.235401497689976	0.235401497689976	0.3015359044275849	9.210099246437343	9.185177601915312	9.210099246437343	-7.444826774848453	nan	nan	-13.400360311811596	nan	nan	6.266564421053937	5.955442289497963	6.266564421053937	0.00990984500471465	nan	nan
0.5806553798662865	nan	nan	0.13033543293195457	nan	nan	0.8222297287466265	nan	nan	0.6284240718764558	nan	nan	2.772785884858695	2.115885555952715	3.133253302622604	0.9405362148155092	nan	nan	2.9319541965400115	nan	nan	0.1901206628732069	nan	nan	2.9504589764218245	nan	nan	1.6887148023209972	nan	nan	-0.06843296969028545	nan	nan	-0.03607706045818626	-0.2119903265675501	0.4978528118819369	6.054142428238201	nan	nan	8.724592922446266	8.724592922446266	8.755522971159753	-7.683092473146431	-7.705568238623557	-7.674744331683499	-11.958605781613999	nan	nan	0.019761891283944517	nan	nan	2.3820649848307416	nan	nan
3.1332012643431773	nan	nan	3.133242880203655	nan	nan	2.262596803999003	nan	nan	0.5058243689231662	nan	nan	1.3767607188226978	1.1268171264045035	2.1808863588497718	0.009980578205654705	nan	nan	2.712754632730504	nan	nan	2.968005378968462	nan	nan	0.49118833617608326	nan	nan	2.4575568543216155	2.1015907527310898	3.1332679454109993	-0.9065451189002849	-0.9065451189002849	-0.880391724104797	0.9983017622296828	nan	nan	0.00040609885531158	0.00040609885531158	0.003543540382054171	9.237319136822135	9.216760319441814	9.237319136822135	-7.2391741431800485	-7.239995356979601	-7.237666412024256	-13.260938447931268	nan	nan	1.912667794449755	nan	nan	0.005053741360455233	nan	nan
0.2452837871151789	nan	nan	0.18172080698507148	0.016867741529521748	1.042447020195333	0.009969639605671198	nan	nan	3.0433114737730707	nan	nan	3.1332561376045254	nan	nan	0.19032371331930523	nan	nan	0.9558562012123315	nan	nan	0.009961047711089573	nan	nan	2.892571981585199	nan	nan	3.0729493713602594	nan	nan	0.517910531163271	nan	nan	0.9951703501195257	0.9186344119672242	0.9951703501195257	0.18132010690218434	nan	nan	9.060831738973857	nan	nan	-7.661132103929502	-7.689997421508319	-7.63457601175699	-13.466573284930927	-13.649798386225356	-13.352592994645171	4.321991505220312	nan	nan	2.321935420416695	nan	nan
0.05491238053278763	0.05491238053278763	0.10489108183546209	3.1349021230247516	3.085120468443594	3.1349021230247516	0.035294545232697545	0.035294545232697545	0.08861617693468973	0.020307723082229577	0.020307723082229577	0.07045143491097586	0.09982918641042737	0.009866689989517965	0.1866679850389441	0.009866240503062779	0.009866240503062779	0.06140802959283572	0.009899626848529328	0.009899626848529328	0.0616653521328244	0.017735869468203803	0.017735869468203803	0.07552102115822304	0.02259898025492104	0.02259898025492104	0.07541027605868647	0.6329881487377873	nan	nan	-0.9936440578047441	-0.9983593665743434	-0.9794981314959462	-0.03353800523342812	-0.2139262243598472	0.011861714345368646	0.23334618807160107	0.23334618807160107	0.3268268411413082	6.508998121829286	6.508998121829286	6.575942749160676	-7.659686264732411	-7.669687868003105	-7.64940837407855	-11.817894451151705	nan	nan	5.043488653900458	nan	nan	1.6530805174962984	1.6530805174962984	1.6671915103130177
0.35277480513727405	nan	nan	1.0794774761458363	nan	nan	3.1331678873385256	nan	nan	2.3072760554719465	nan	nan	1.3616476979105934	nan	nan	2.39712160962012	nan	nan	1.241076457401155	nan	nan	2.127102711260941	0.04336124282756457	2.2679551396577415	2.2625141889602256	nan	nan	0.9723715091595262	nan	nan	0.004698687283272718	nan	nan	0.029212656484284935	nan	nan	6.265449883037831	6.151445694828181	6.265449883037831	8.304354677438242	nan	nan	-7.667587886590966	-7.66892787823671	-7.667067393968239	-13.360939245858717	nan	nan	5.444600548718839	nan	nan	2.412357463013972	2.3736495424604187	2.6138371520491326
0.009875934298960881	nan	nan	0.009885297075711636	0.009885297075711636	2.2552068758964707	3.1332883871616906	nan	nan	3.1332675209086776	nan	nan	0.0848395079639301	nan	nan	0.8512854127996161	nan	nan	1.4664471141146285	nan	nan	1.1076301813057765	nan	nan	0.6722466100549146	nan	nan	0.01032271927196593	nan	nan	0.9669481780934839	0.9374835984771235	0.9669481780934839	0.30575115191469476	0.2334369388995833	0.43119110310740105	0.19699747595037664	nan	nan	9.197633249251181	nan	nan	-7.169525197096393	-7.169525197096393	-7.1673738657838495	-12.83974447830802	-12.90737971835144	-12.83974447830802	4.525503932186805	nan	nan	0.9120970558093683	0.7691890736975199	1.1139415414928915
0.009865725113292914	0.009865725113292914	0.060470385430671	3.0376270983317486	nan	nan	3.113935358114202	3.0446127336999735	3.113935358114202	3.110308300520254	3.034940942513026	3.110308300520254	3.1332838297885184	3.066748684870352	3.1332838297885184	3.1332964816860276	3.0780063160292794	3.1332964816860276	3.13329676645576	3.0783191601470103	3.13329676645576	3.126327206371802	3.0712938120468873	3.126327206371802	3.1139806154920397	3.04936731116456	3.1139806154920397	3.1203339055181916	3.0579194741358826	3.1203339055181916	0.901566255316779	nan	nan	0.9971445711142536	nan	nan	5.543178036054697	nan	nan	6.505033170419561	6.505033170419561	6.7229648026533	-7.664045606866588	-7.664045606866588	-7.66344577027263	-12.552508463299878	nan	nan	6.17206548403815	5.963174676067954	6.27195176324612	2.4233399415505206	nan	nan
0.009921647338975019	0.009921647338975019	0.9774221297855543	1.4852883719348196	nan	nan	0.6268359065749662	nan	nan	0.4630721723930864	nan	nan	1.2281444997521407	nan	nan	1.5256396609214176	1.0471932229937728	1.7736788750064167	0.9860917641656064	nan	nan	1.618432222877543	nan	nan	1.576671890669307	nan	nan	0.684855974753438	0.00987844205601024	1.1783007329453654	-0.9198096879539625	-0.9409389805886315	-0.7644601218990645	-0.9971188861492181	-0.9971188861492181	-0.89854977990714	1.8973236547123906	1.7781234470524097	1.8973236547123906	8.348654176047155	8.313797409447025	8.375497892854154	-7.659134987284183	-7.659134987284183	-7.653821851694134	-13.124444731573632	-13.161059609742745	-13.023555438785678	6.266538703680743	nan	nan	2.2320103267932656	nan	nan
3.1331354082213583	nan	nan	3.132908608644059	nan	nan	2.84761172033657	nan	nan	3.133200881122473	nan	nan	0.22017249913975198	nan	nan	2.3225381501460434	1.7357141153749516	2.88874995165748	2.1421415142441966	1.9652014863263754	3.1323191307931344	1.0595455316015352	nan	nan	0.009889804473659244	nan	nan	1.1840729759840425	0.014401149392828303	1.6475749318012542	-0.9650228730344399	nan	nan	0.997505432408794	0.9457306507600007	0.997505432408794	0.6138171250344222	nan	nan	9.198141819888345	9.157019308922314	9.198141819888345	-6.577867277613894	-6.578532450256234	-6.577115749225004	-12.782367152781648	-12.83032190179097	-12.588287262870471	5.013720948275142	nan	nan	0.2790674763224255	nan	nan
3.0133276337538843	nan	nan	0.7917567895258247	nan	nan	2.307750402576074	nan	nan	0.821857997546287	nan	nan	0.11538070232685949	nan	nan	1.151372736604024	nan	nan	0.8807887724716629	nan	nan	3.1331653781402755	nan	nan	1.0910980226744686	nan	nan	2.5197583947285946	nan	nan	-0.340876761140798	nan	nan	-0.9978843661568088	-0.9978843661568088	-0.8691355524424234	6.266591658968165	nan	nan	8.267581588347188	8.113198124930548	8.267581588347188	-7.64799265260968	-7.64799265260968	-7.637976967237803	-13.62497444732503	nan	nan	6.259140270211651	nan	nan	1.543299888847982	nan	nan
0.010139944015023258	0.010139944015023258	0.22126486862367034	2.366988681541844	nan	nan	2.382823930859357	1.531948844279397	2.6922330532520693	0.4455241414243841	0.010219716806563611	1.7317644032614017	1.2111205214205054	nan	nan	0.8811365056993191	nan	nan	0.009885580508755428	nan	nan	2.352219592832277	nan	nan	0.31042564906097725	nan	nan	0.6419015235411051	0.4805778137311986	1.0885256366186504	0.23369280588411853	nan	nan	0.9971369261677596	nan	nan	0.4364761966465761	nan	nan	9.688345020696627	9.688345020696627	9.697633433363443	-6.539267670117699	nan	nan	-13.10666125206512	nan	nan	0.8785835048735842	nan	nan	2.2884109509455777	nan	nan
0.6292603936605586	nan	nan	0.8112774951600675	0.7375860379793199	0.9768309058127064	1.2937061535464727	nan	nan	1.259029394015983	nan	nan	2.4293661548661754	nan	nan	2.62199881288467	nan	nan	2.4568233678438802	nan	nan	1.949352123214185	nan	nan	1.2710574285812477	nan	nan	0.5959866968926947	nan	nan	0.6541322030691357	nan	nan	0.9947475698173903	0.9548099363726973	0.9947475698173903	6.266614135122864	6.144908160342875	6.266614135122864	8.00658295607243	7.760157540282441	8.075786133143966	-7.66271650598073	-7.66271650598073	-7.655002191192174	-12.916850403206737	nan	nan	4.9451240727245	nan	nan	3.1332838152466844	3.031139353891475	3.1332838152466844
0.8814283116862168	nan	nan	0.010055010650964601	nan	nan	0.010133786782802388	nan	nan	0.010032640201546405	nan	nan	1.4365175282273959	nan	nan	2.5310535749979453	nan	nan	0.01007838993387084	nan	nan	0.5203525169846698	nan	nan	1.8039947356536026	0.6811345388484725	2.220524617787954	0.2203158240136334	nan	nan	0.5419304897229449	nan	nan	0.9979784789782824	nan	nan	5.993898069773804	nan	nan	9.03451735314584	8.96816965272683	9.079746863205918	-7.6592161384397475	-7.6592161384397475	-7.641135467206016	-13.373139195752803	-13.530532494723401	-13.290013730495604	0.019730025541576546	0.019730025541576546	1.0930417716384464	0.43079915824972753	nan	nan
0.5871274011712467	nan	nan	0.09981622005288013	nan	nan	0.05613968015716344	0.05613968015716344	0.19809422690318437	0.20776689540155854	0.16307088400261435	0.2651888544904799	0.7909270597194981	0.7381750562621915	0.9462027309130391	1.3632389980389568	nan	nan	2.112443195433458	nan	nan	1.0909628309262471	nan	nan	0.9483991844573507	nan	nan	1.7076394628608467	nan	nan	0.009457695330749472	nan	nan	-0.9947284574271529	nan	nan	1.2237301797172622	1.1241574233827416	1.2997399173772015	7.949291512536418	7.881479290681034	8.011667311542636	-7.665956655347689	-7.685940874171769	-7.644435188921758	-12.681123646191843	-12.824268014145623	-12.472722286965018	6.267752672963431	nan	nan	1.7451617415669265	nan	nan
0.700328399826145	nan	nan	0.009935059139442353	nan	nan	1.6466221715460527	nan	nan	1.436345171045429	nan	nan	0.009863431107168218	nan	nan	1.751679203746489	nan	nan	0.670608335338872	nan	nan	0.2351709158553419	nan	nan	3.133149535242456	nan	nan	1.464832898134231	1.0338866988355402	1.6961226402046452	-0.17508857614043433	-0.24209093278293364	-0.14438412140905807	0.004860694608671029	-0.01772286633280279	0.028370760614410434	1.0151614262513073	0.9680797156336995	1.0372901625048903	9.352122851555322	9.316790038893961	9.352122851555322	-7.1404620665000955	-7.156093219312922	-7.1404620665000955	-13.12007917231701	-13.166874721215338	-13.02429764457192	0.019772288049195345	nan	nan	1.46465756065597	nan	nan
0.9962888262241721	nan	nan	0.5634084239862693	nan	nan	2.8749392907502087	nan	nan	3.0429119705871273	2.9005580632086474	3.133131881184453	3.0883005437354174	2.983968846590906	3.1332818742408355	0.2395426918255732	0.15400192669812537	0.549782930566788	1.1477587439130785	nan	nan	2.1524927417507898	nan	nan	0.01004365761418221	nan	nan	2.111963605961817	nan	nan	-0.41381043019631947	-0.47117629274979766	-0.35234700603187863	-0.3344471789364426	nan	nan	0.8270624093616473	0.6789067436375955	0.9481737868979754	6.510378664471897	6.510378664471897	7.041915030891055	-7.6683813326651835	-7.694666388171294	-7.638667791658276	-13.03926208204743	nan	nan	0.019044652572793933	nan	nan	1.5423936239398521	nan	nan
2.7425808704544705	nan	nan	3.133174043613051	nan	nan	3.1332747067658424	nan	nan	3.1330037380718636	nan	nan	2.1144702144765035	nan	nan	1.589807457197124	nan	nan	2.0660844844235893	nan	nan	1.9045605924500317	1.3417841674251925	2.1638241503795257	0.1451393348946425	nan	nan	0.35370316508731375	nan	nan	-0.7512688174470309	-0.7549933028005908	-0.7501324712470344	-0.35973403538627935	-0.3990349880845556	-0.3222022574075397	1.0374696718619476	1.0374696718619476	1.066319801165168	9.37626686327249	9.34288037600272	9.37626686327249	-6.833981746000177	nan	nan	-12.988246813630296	-13.02010655541893	-12.955135439128536	3.96700542616657	3.8622262018429057	4.201922208095592	2.0995853452352837	2.0492922743145603	2.20017148707673
