J0000+0000_cw_p_phase	J0000+0000_cw_p_phase_ll	J0000+0000_cw_p_phase_ul	J0224+0000_cw_p_phase	J0224+0000_cw_p_phase_ll	J0224+0000_cw_p_phase_ul	J0448+0000_cw_p_phase	J0448+0000_cw_p_phase_ll	J0448+0000_cw_p_phase_ul	J0712+0000_cw_p_phase	J0712+0000_cw_p_phase_ll	J0712+0000_cw_p_phase_ul	J0936+0000_cw_p_phase	J0936+0000_cw_p_phase_ll	J0936+0000_cw_p_phase_ul	J1200+0000_cw_p_phase	J1200+0000_cw_p_phase_ll	J1200+0000_cw_p_phase_ul	J1424+0000_cw_p_phase	J1424+0000_cw_p_phase_ll	J1424+0000_cw_p_phase_ul	J1648+0000_cw_p_phase	J1648+0000_cw_p_phase_ll	J1648+0000_cw_p_phase_ul	J1912+0000_cw_p_phase	J1912+0000_cw_p_phase_ll	J1912+0000_cw_p_phase_ul	J2136+0000_cw_p_phase	J2136+0000_cw_p_phase_ll	J2136+0000_cw_p_phase_ul	cos_gwtheta	cos_gwtheta_ll	cos_gwtheta_ul	cos_inc	cos_inc_ll	cos_inc_ul	gwphi	gwphi_ll	gwphi_ul	log10_Mc	log10_Mc_ll	log10_Mc_ul	log10_fgw	log10_fgw_ll	log10_fgw_ul	log10_h	log10_h_ll	log10_h_ul	phase0	phase0_ll	phase0_ul	psi	psi_ll	psi_ul
0.009874088647569767	nan	nan	0.26506190416714587	nan	nan	1.5129684349521968	1.1701785842058494	2.7808853988137994	0.3860339208541896	nan	nan	1.916715363793434	0.10892625034307371	2.1863390119931765	0.46121195113050145	nan	nan	2.2483252993065426	nan	nan	1.7222540230172743	nan	nan	3.132968708154457	nan	nan	2.8175796654021847	nan	nan	-0.6177859401926221	nan	nan	-0.9939092762479826	nan	nan	6.188827335796305	nan	nan	8.975134976801051	8.965542883206899	9.031514404617035	-7.638475888335199	-7.643616814225713	-7.638475888335199	-13.48477079492556	nan	nan	6.266609329563082	nan	nan	1.1811246719420043	nan	nan
0.4928923248584954	nan	nan	1.5562404162573729	nan	nan	1.9924257092885176	nan	nan	3.1330979444325826	nan	nan	0.6575471381787261	nan	nan	0.9859193437719129	0.010116037018747283	1.8746029312981558	0.7157859527758674	nan	nan	1.6308686746563168	nan	nan	0.00998647280242915	nan	nan	0.010157607646178025	nan	nan	0.9982271300345434	0.9854907429667847	0.9982271300345434	0.4525300550707816	0.3867626816759677	0.554048878537776	4.849352792121173	nan	nan	8.74007236158095	8.693361469020562	8.801311445134527	-7.647558979965944	-7.669648303165733	-7.628664967669269	-13.362891441126477	-13.453183008141993	-13.291200711951067	1.8223870638607582	nan	nan	2.4381922841698076	nan	nan
0.009958080625679492	0.009958080625679492	1.2539375500688386	1.256235352304146	nan	nan	1.0018971138021913	nan	nan	2.96816022551404	2.8436019832405104	3.133301353741351	1.6313403725291986	nan	nan	2.772713262981481	nan	nan	2.096922992642953	nan	nan	0.7606295388007076	nan	nan	1.870114978705072	nan	nan	1.1526561888171662	nan	nan	-0.30341614645768883	-0.36995015586965374	-0.25364007956594453	-0.16986219895045718	-0.21379477559446292	-0.06405791019947671	1.592338183954607	nan	nan	8.674366048720367	8.623304026256072	8.726480896390113	-7.583018874469189	nan	nan	-12.97665498117834	-13.039673233828264	-12.763170239822436	6.26639190514965	nan	nan	2.225716182622355	2.1362776341227976	2.3027162574895232
3.073300170717442	nan	nan	1.0461002755447462	0.4117122470706199	2.7334287491130524	1.3941423085079871	0.6666520048997996	1.6625496899305512	1.496644543310926	nan	nan	2.1720128967212533	1.4668858263302194	2.9558343965801974	0.010105172889081478	nan	nan	2.4576062259625626	1.6028860462993941	3.133075626259031	0.1301294717018074	nan	nan	0.31081524043374825	nan	nan	1.406637327471034	nan	nan	-0.6123718991501104	-0.6123718991501104	-0.5953005148640083	0.10800303109399062	0.011907055445207315	0.18313980217740145	5.595286854257721	5.529703352646183	5.595286854257721	9.287938626849645	nan	nan	-6.775294692435214	-6.778981814584848	-6.771539290245772	-12.740022431603501	-12.77063263713342	-12.704899964700644	0.02131586405264428	nan	nan	0.7853161932164159	0.7596378319461135	0.8065799365032851
1.2451616619037646	0.7599942654725118	1.431121869336917	2.059361626339693	1.8889789600299687	2.546125701646722	2.742386395940007	nan	nan	1.6893303356859743	1.2755081736050617	1.9654653445745243	2.772495992567668	1.6084297500804634	3.1329286311054294	1.001225785884227	0.1888260833147084	1.577183129805101	2.232386422806998	1.6782638488082517	3.0251502857206494	2.563357353506428	1.9626354978520257	2.7894857778830855	0.911228162214549	nan	nan	1.7967153936491058	1.4139215991603609	2.4480268580076068	-0.37740680796570003	-0.37740680796570003	-0.3606792331690927	0.0060498913394197995	-0.02908428414390063	0.0371687324817892	5.70364837145936	5.624000078415103	5.70364837145936	9.464202224117704	9.402475507220448	9.519871646366166	-7.023211791106077	nan	nan	-12.795770682500988	-12.88626735976588	-12.716586089894209	4.110096412573102	3.7494900019438533	4.693573852929602	2.349981160864972	2.3239537621807034	2.377152621029868
1.4753765770072076	1.3633682836425958	1.5682095375403775	2.962909262282205	nan	nan	2.337444845416774	nan	nan	0.11527865151574473	nan	nan	1.3910880954787301	0.009958698465951312	2.0835267823121386	2.2323337464567383	0.9654132703207859	2.9644988342433933	0.38557499713823684	nan	nan	3.1331269822404595	nan	nan	2.862979520832728	nan	nan	3.1332784100613003	nan	nan	0.27475461655243627	nan	nan	0.9966064525727463	0.9311855062125134	0.9966064525727463	0.21187414505146657	0.21187414505146657	0.38774417093887076	8.300389172244275	7.814333686185198	8.386843033308415	-7.662620368515692	-7.6643999844350565	-7.660828479383092	-13.528607993934221	nan	nan	0.7525372947888709	nan	nan	0.29832000166377687	0.2485725940881556	0.3952020328036948
2.2931797096811537	nan	nan	1.241416399732141	1.156018770505243	1.327074387584731	0.7381487263765427	0.6517949951474131	0.8546393302493954	0.9467707525635803	0.8572099460747061	1.10350216391911	1.0670833862656133	0.7866224609965066	1.3759610572668324	0.7455061853140651	nan	nan	0.39708293091055646	0.2849173468743278	0.5340044067912935	0.3802930062585956	0.3134579051015045	0.4711564368347012	0.5878024287114668	0.4436098234715873	0.6842039242600984	0.6977808158605334	0.6199134382412064	0.762844497159904	0.636157655061409	nan	nan	0.4261625961277594	nan	nan	6.044410885256198	nan	nan	7.300363545876788	nan	nan	-7.663362626931655	-7.6824164595592235	-7.644663834663607	-13.295852700210766	-13.346232951894851	-13.262109647920031	0.020366667916522134	0.020366667916522134	0.37705415404506826	2.89224850582787	nan	nan
0.009979157978054806	nan	nan	2.096770260247786	nan	nan	0.29548190429083926	nan	nan	0.13033427465222594	nan	nan	0.010039873881847976	nan	nan	0.00986786362304458	nan	nan	0.8664763008630685	0.011715152836773768	1.1210329055307535	3.133289835872924	nan	nan	2.123305727979344	1.952676421422409	2.2902503485142853	1.5981109892864993	nan	nan	-0.5339130220991933	-0.5675285248827646	-0.4910068024658914	-0.14598071791055944	nan	nan	4.873941896321216	4.819438095041416	4.945635358004644	8.455219788209694	8.41229612029513	8.537633230605659	-7.664490270607348	-7.684434279528458	-7.643438261190621	-12.595540632175291	-12.68746110910546	-12.533397211152078	6.2665308135500855	nan	nan	2.3416935992109353	2.2835967718035985	2.3996149075022375
2.878310027101322	2.4622804520791233	3.133104751833808	0.6400435794852006	nan	nan	0.3554098116305396	0.009934460468457414	0.4987852060097401	1.6947535751381384	nan	nan	2.1421399354558024	1.702060043680101	2.757127378256623	2.607721278469318	1.8390464476910364	3.1330813212848687	1.541658664393878	nan	nan	1.0911234214269998	nan	nan	1.961862463386401	nan	nan	0.8803024249643701	nan	nan	0.5539521722763776	nan	nan	0.029776983857143426	-0.003804478724444652	0.06967376626750778	5.594073628563869	nan	nan	9.30817795081424	9.276836395714355	9.339735654569989	-7.020473843007236	nan	nan	-12.814449217308532	nan	nan	3.539632706393986	nan	nan	0.7312862005415884	nan	nan
0.580649493366508	nan	nan	2.787812448436285	nan	nan	2.3406622804670123	nan	nan	0.6414060804768752	nan	nan	1.1515533685553003	nan	nan	1.7374126647827466	nan	nan	1.8997707383530733	nan	nan	0.3853510124949535	nan	nan	1.70621846040602	nan	nan	2.6160484811241185	nan	nan	0.6587688390600143	nan	nan	0.9976817089340337	0.9421094748940378	0.9976817089340337	0.6594004662621968	0.5849986941791729	0.7570527921211658	8.594604070313466	nan	nan	-7.655270597432572	-7.680856205526425	-7.63392309620089	-13.378420437973013	-13.444055471174835	-13.310248785130542	6.267158072985744	nan	nan	3.133298754286513	nan	nan
