J0024-2029_cw_p_dist	J0024-2029_cw_p_dist_ll	J0024-2029_cw_p_dist_ul	J0114+7148_cw_p_dist	J0114+7148_cw_p_dist_ll	J0114+7148_cw_p_dist_ul	J0234+0837_cw_p_dist	J0234+0837_cw_p_dist_ll	J0234+0837_cw_p_dist_ul	J0354-4032_cw_p_dist	J0354-4032_cw_p_dist_ll	J0354-4032_cw_p_dist_ul	J0444+4032_cw_p_dist	J0444+4032_cw_p_dist_ll	J0444+4032_cw_p_dist_ul	J0604-0837_cw_p_dist	J0604-0837_cw_p_dist_ll	J0604-0837_cw_p_dist_ul	J0724-7148_cw_p_dist	J0724-7148_cw_p_dist_ll	J0724-7148_cw_p_dist_ul	J0814+2029_cw_p_dist	J0814+2029_cw_p_dist_ll	J0814+2029_cw_p_dist_ul	J0934-2644_cw_p_dist	J0934-2644_cw_p_dist_ll	J0934-2644_cw_p_dist_ul	J1024+5812_cw_p_dist	J1024+5812_cw_p_dist_ll	J1024+5812_cw_p_dist_ul	J1144+0251_cw_p_dist	J1144+0251_cw_p_dist_ll	J1144+0251_cw_p_dist_ul	J1304-4835_cw_p_dist	J1304-4835_cw_p_dist_ll	J1304-4835_cw_p_dist_ul	J1354+3322_cw_p_dist	J1354+3322_cw_p_dist_ll	J1354+3322_cw_p_dist_ul	J1514-1428_cw_p_dist	J1514-1428_cw_p_dist_ll	J1514-1428_cw_p_dist_ul	J1724+1428_cw_p_dist	J1724+1428_cw_p_dist_ll	J1724+1428_cw_p_dist_ul	J1844-3322_cw_p_dist	J1844-3322_cw_p_dist_ll	J1844-3322_cw_p_dist_ul	J1934+4835_cw_p_dist	J1934+4835_cw_p_dist_ll	J1934+4835_cw_p_dist_ul	J2054-0251_cw_p_dist	J2054-0251_cw_p_dist_ll	J2054-0251_cw_p_dist_ul	J2214-5812_cw_p_dist	J2214-5812_cw_p_dist_ll	J2214-5812_cw_p_dist_ul	J2304+2644_cw_p_dist	J2304+2644_cw_p_dist_ll	J2304+2644_cw_p_dist_ul	cos_gwtheta	cos_gwtheta_ll	cos_gwtheta_ul	cos_inc	cos_inc_ll	cos_inc_ul	gwphi	gwphi_ll	gwphi_ul	log10_Mc	log10_Mc_ll	log10_Mc_ul	log10_fgw	log10_fgw_ll	log10_fgw_ul	log10_h	log10_h_ll	log10_h_ul	phase0	phase0_ll	phase0_ul	psi	psi_ll	psi_ul
1.1337985271400992	1.05459756576734	1.1752983973978617	1.858166897985181	1.736197637302697	1.946192243093115	1.1393739075953284	1.0565459520409375	1.1602963902188121	1.9459637256384683	nan	nan	1.9468165194818652	nan	nan	1.8353001722791604	nan	nan	1.9469876999842852	1.7750584695399954	1.9469876999842852	1.0531762862501863	1.0531762862501863	1.0895368787524107	1.0528911558140952	nan	nan	1.05365981270916	1.05365981270916	1.090586274149506	1.9473156960653195	1.901851343101114	1.9473156960653195	1.9217234875483262	1.433239578487009	1.9475365886122724	1.9120021976589914	nan	nan	1.085448795419812	1.052711979205411	1.1348516271615448	1.0533467688323146	1.0533467688323146	1.0873333037907174	1.9473700846281825	1.8623682075415655	1.9473700846281825	1.9137927609117893	1.8933116276376303	1.9344345305253534	1.0700099106953262	1.0540861633853702	1.1486334130382347	1.9310695551657404	1.8675928534167867	1.9476698308263745	1.7248605961257435	nan	nan	0.6711098714067621	0.6711089729633234	0.6711104584536851	0.16067914834638403	0.13108944993268903	0.21524825221979882	0.06795456408366041	0.06795370251034275	0.06795694966638433	8.303123553745397	8.303116621955198	8.303164361327605	-7.880098693306969	-7.8800989810104625	-7.880098403165312	-12.584827467804708	-12.643147269544464	-12.536282860106558	5.840947983421538	5.745359111853327	5.917983740676932	1.1068332200376276	1.0791368302506714	1.139937000211561
1.0615200090258772	nan	nan	1.052867961323087	1.052867961323087	1.0685764957056358	1.0532895480903217	1.0532895480903217	1.2539216902000772	1.0528475659383756	1.0528475659383756	1.0822915782319178	1.0527561387737494	1.0527561387737494	1.0690209323564337	1.0527548282375472	1.0527548282375472	1.071356249423566	1.0530011081260484	1.0530011081260484	1.0673113852459075	1.9480527847818279	1.9363882799721845	1.9480527847818279	1.9474349949311285	1.929305859599412	1.9474349949311285	1.9474316837500396	1.9333224630466415	1.9474316837500396	1.946339712428828	1.934341533701084	1.946339712428828	1.9483081334836796	1.8956802365140821	1.9483081334836796	1.9478813165530728	1.930554928157307	1.9478813165530728	1.054918160393612	1.054918160393612	1.066440762571688	1.1873212168112142	nan	nan	1.3478317298371256	nan	nan	1.053277557429046	1.053277557429046	1.0675157516395795	1.929820926931956	1.8149494858548305	1.9469712509496917	1.947551794295462	1.9004345845865425	1.947551794295462	1.0530319852098113	1.0530319852098113	1.0739440387010488	0.19950127627971342	nan	nan	-0.9623521365456477	-0.9873128813728242	-0.9366113684426218	3.6083703100483975	nan	nan	8.645596685542612	8.645596685542612	8.645859517443663	-7.637322011455526	-7.637322011455526	-7.636257865199437	-13.533808803114715	-13.546906328307568	-13.51725829400738	2.0689907226902333	2.0627571765571404	2.0881525875971167	0.7310520355514214	0.722368707457564	0.7412428858837958
1.0661206887770112	nan	nan	1.8128565286543659	nan	nan	1.461747034360523	nan	nan	1.92589793589394	nan	nan	1.9256887984925992	nan	nan	1.564397802783604	nan	nan	1.8729437473971913	nan	nan	1.0828998596020254	nan	nan	1.8366031007683934	nan	nan	1.8039235538913645	nan	nan	1.0567947809709342	nan	nan	1.0542271353634036	nan	nan	1.058554157533118	nan	nan	1.0557407441865378	nan	nan	1.883013790624831	nan	nan	1.2373851110162053	1.053098380428231	1.5450646017075933	1.0537029215673188	nan	nan	1.2420794204828876	nan	nan	1.1872526152723553	nan	nan	1.4143394974849988	nan	nan	-0.11129011236300555	-0.11129836213538333	-0.11127551425277574	-0.32621238199206265	-0.47352563443957485	-0.26883774682829475	5.075130664007232	5.075130664007232	5.078923786808421	7.225184310514541	7.225184310514541	7.259188917120032	-7.626554413812283	-7.626554413812283	-7.618673662324231	-13.296099905360261	nan	nan	4.071045568050047	nan	nan	2.363180952899118	nan	nan
1.1303016255430232	nan	nan	1.9476686586534737	1.920337822327911	1.9476686586534737	1.948657961990139	1.8920331045176204	1.948657961990139	1.6345198130302094	1.5863824905437451	1.6845381676564646	1.3571323640324415	nan	nan	1.9079633716865925	1.8907793954568881	1.9268835308276273	1.524704364616635	1.5001839196886473	1.559947309191099	1.7859477627551619	1.756547876600646	1.7986514172663726	1.8800381371856147	1.858939518066204	1.8964200427863305	1.0717132048836275	1.0561240752155552	1.0850289198084393	1.1769067743729424	1.1558986184354925	1.192617221421818	1.506996088707412	1.4930613565956121	1.5250844428909982	1.8716348623657868	1.8495971316456514	1.889891422650405	1.7662162973926296	1.7498697182369505	1.7805370184478186	1.94942621490517	1.9339353394740753	1.94942621490517	1.6385828767991824	nan	nan	1.671159532470347	1.6371393732735395	1.686365806592523	1.9372018823782193	1.9140000065945324	1.9490777240115755	1.6960345922308226	1.603821989057655	1.7739595011860945	1.6883638018450522	1.5942431502751424	1.8013391589270715	0.6076051600657649	nan	nan	-0.22092346048911804	-0.25225423434591676	-0.1902471153290669	3.194126459556265	3.1941239805867343	3.1941350961993824	9.075032525623602	9.075028051411675	9.075034909158319	-6.62880436922338	nan	nan	-12.649106837835053	-12.669753278763164	-12.626236934037761	1.4363916737775932	nan	nan	0.6095764858042879	0.5951487948508285	0.6254469458530932
1.0828018278116291	nan	nan	1.053040675275997	1.053040675275997	1.0682305644466228	1.9473472417400575	nan	nan	1.8271709492442725	1.6267466239083008	1.947604494736334	1.0530948128820503	nan	nan	1.5059519666982464	nan	nan	1.0528977469531051	1.0528977469531051	1.1586019245268537	1.0532827408293008	nan	nan	1.0529232147100125	nan	nan	1.0530600979737734	1.0530600979737734	1.070774084748442	1.0529589896425995	nan	nan	1.0532192203231716	1.0532192203231716	1.0817382104816196	1.4086075566095495	nan	nan	1.0537778397093227	nan	nan	1.0540955835810015	1.0540955835810015	1.1111026821006886	1.0534434081091681	1.0534434081091681	1.0694437710212443	1.0536019303662327	nan	nan	1.0533195190753033	1.0533195190753033	1.0844480056957202	1.053226551917923	nan	nan	1.0528330515818116	1.0528330515818116	1.071352765815184	0.35538274998689623	nan	nan	0.22666432434430073	nan	nan	5.115987110650531	nan	nan	9.086125963086536	nan	nan	-7.789632071971502	-7.789632071971502	-7.769045408566603	-13.283898593714268	nan	nan	3.364182444939804	2.946644546297819	4.117275915093156	0.8943812742336428	0.5275039928627511	1.125698196213926
1.7032606217072637	nan	nan	1.5263013374324306	1.4983471812360887	1.5684023338091073	1.0530850506004614	1.0530850506004614	1.0671256268513396	1.3557482574882833	1.335686426765739	1.375462997713898	1.7617741892903163	1.7433375386625976	1.8012099853080898	1.3809068857553444	1.3665015670922946	1.4389032989143933	1.147355646374191	1.1001886672625347	1.184755304147681	1.1458192828337015	1.132282726196233	1.1650468843037398	1.9486109951123032	1.946193114303895	1.9486109951123032	1.5492975014822625	1.533798543143927	1.5604925757234358	1.051490422506736	1.051490422506736	1.0546682218216699	1.0528753295489062	1.0528753295489062	1.0647603911147405	1.1534378393234774	1.1236507702037932	1.1831383181259534	1.1230699297114846	1.0978904280702366	1.1472051202247544	1.147416352213417	1.0639320920421416	1.2484197933199923	1.0526515433391315	1.0526515433391315	1.066633325910405	1.0526432908166912	1.0526432908166912	1.065893331856743	1.0529827339134763	1.0529827339134763	1.109495642320918	1.1735166259203553	1.1266558905961501	1.1956856524195714	1.462765167934396	nan	nan	-0.6125358853016108	-0.6125358853016108	-0.6040384952140352	-0.19146318255782308	-0.20589760136582602	-0.17141862526573798	1.8028279344365363	1.8028279344365363	1.8029514776596747	6.604281159155239	6.604281159155239	6.646432608213543	-7.218350408331082	-7.218376916799309	-7.218314879620195	-13.156916249711685	-13.190769929981604	-13.115418190025979	5.317017501857961	nan	nan	2.903940637214375	2.8962619282442668	2.922934182005959
1.9466844561026195	1.8866152499664843	1.9466844561026195	1.0889883139101448	1.0527727457954612	1.1406770462308713	1.7074777061873325	nan	nan	1.0729472113546128	1.0558109571576524	1.1637693585985032	1.3693403947042402	1.3230297004875644	1.437920003506899	1.0529745377735376	1.0529745377735376	1.062314819403361	1.3470821593186053	nan	nan	1.5166830139868972	1.4556341123493601	1.577296296550568	1.0532997329847116	1.0532997329847116	1.0820003264036437	1.1355984300706816	1.0733192721818172	1.2456045896750318	1.375509691062168	1.3202136185473465	1.493155821558567	1.1016683332620574	1.0670731708778631	1.1399171101554735	1.0529447765018713	nan	nan	1.2078962289487092	1.1252927733879667	1.2622591868818474	1.5664708471371114	1.4958512526647836	1.69956162133496	1.1818128151041734	1.1609985046561837	1.2062778030391144	1.052778645154067	1.052778645154067	1.0935473662137292	1.2868926110658898	1.2282691548275033	1.3157146444432348	1.946636140519336	1.9357598034648513	1.946636140519336	1.1689768074937537	1.0762723811431716	1.2120003159526864	-0.7716377948579828	nan	nan	-0.3298579989391044	nan	nan	0.4230490003777387	nan	nan	9.39750181003066	nan	nan	-6.717445788323863	nan	nan	-13.130255567593764	nan	nan	6.132034208368045	nan	nan	1.9284985925415667	nan	nan
1.1560425923802666	1.0530674227172332	1.267851853721498	1.9474758208040064	1.9321531878553593	1.9474758208040064	1.9474909440974733	1.8900106011752438	1.9474909440974733	1.4348138440695577	1.3691008827133766	1.5755036493446488	1.9473905981298825	1.9217409570513375	1.9473905981298825	1.3762619975078332	1.3080422492663832	1.435135378192516	1.5512368182240448	1.5107250655732183	1.599122230350932	1.1609177458210649	1.1453718242261306	1.2044614194146428	1.1110474918304931	1.0829211694611787	1.14262489669911	1.947454447468909	1.9359132174076676	1.947454447468909	1.4503774373529144	1.4329859245337597	1.467534983631901	1.351322801635099	1.336081255204898	1.3693573015996305	1.9474890035844188	1.9344329990476303	1.9474890035844188	1.9471906101672536	1.9309535353404637	1.9471906101672536	1.239274780221098	1.220897449778768	1.2593227770672764	1.947297043623804	1.934842742140824	1.947297043623804	1.1000111440628082	1.0748705785375703	1.1221312882881942	1.802636732498214	1.761212912775847	1.8514284252937296	1.1110154652809157	1.0791492979163622	1.135924329258599	1.9474136358089305	1.924265256661093	1.9474136358089305	0.46880452497552516	0.4552767689364082	0.482240877257621	-0.24095479486226057	-0.30021295241911805	-0.19946262264643388	4.584909440204726	4.519867541354834	4.650393800951556	9.04876194829794	9.00680792980043	9.091005304854056	-6.737602469922276	-6.748968302917556	-6.726158251871857	-12.80858121056812	-12.891698993470733	-12.714738552452264	3.905662978153265	nan	nan	0.33256468495348374	0.3210604053524796	0.39991265511769547
1.0530692335720868	1.0530692335720868	1.1033405362507962	1.0529104537916534	1.0529104537916534	1.083341224751013	1.0527982210854445	1.0527982210854445	1.0842973551281225	1.2142766186031497	nan	nan	1.0529005488532825	1.0529005488532825	1.0744394460426065	1.9471357094479556	1.92399075809311	1.9471357094479556	1.9174851844017904	1.869991069164978	1.9480877913921768	1.9469788532215144	1.932276351448855	1.9469788532215144	1.8786712844202103	1.8292890937814885	1.9467982300382238	1.9474208657877612	1.9323129759976934	1.9474208657877612	1.0562364481179305	1.0562364481179305	1.0827201430508129	1.0537565835090024	1.0537565835090024	1.0772649931458687	1.947291339101835	1.9324645877293962	1.947291339101835	1.0533056883328513	1.0533056883328513	1.0678545885894422	1.0539735452280448	1.0539735452280448	1.1321698134271094	1.9474795097618247	1.9275244557651536	1.9474795097618247	1.9473158754326017	1.8496811971767995	1.9473158754326017	1.143701127515061	nan	nan	1.1522172130859598	1.05480906612959	1.2394970264980418	1.173288231813048	nan	nan	-0.43893721375817063	-0.43893721375817063	-0.4182167400997236	-0.9959909225877738	-0.9959909225877738	-0.9374716104372625	1.2972938425549942	1.2558306248484905	1.3316929565040936	8.379106922941515	8.353232932255091	8.405154564572145	-7.680162099592498	-7.697877704325064	-7.662324318275569	-13.398970605282097	-13.436825059844601	-13.358793791543981	0.020357555452423744	0.020357555452423744	0.16640556879763466	3.133281815715807	3.0748691947701614	3.133281815715807
1.2231152887453287	nan	nan	1.5612970052149482	1.4412148899518633	1.947523942484915	1.9220455854314626	nan	nan	1.12712093396174	nan	nan	1.0529629222888657	nan	nan	1.9129091729956527	nan	nan	1.6566201551689126	nan	nan	1.0559165705043798	nan	nan	1.483932502691987	nan	nan	1.0773979701862535	nan	nan	1.060930317597414	nan	nan	1.1080191331161064	1.0659738326535082	1.6261630155611084	1.05357431240868	1.05357431240868	1.2543031928876058	1.0784489950031708	nan	nan	1.9474284216620554	nan	nan	1.8166574209879562	nan	nan	1.925906129176627	nan	nan	1.054635201933277	nan	nan	1.9158651491978556	nan	nan	1.2378609299147838	nan	nan	-0.6094718735562894	nan	nan	-0.9937198760920047	-0.9937198760920047	-0.9467320498104216	2.5345947822429897	2.4717344927389746	2.5978885909849634	7.611791276479349	7.589479144159117	7.65037267194975	-7.1065684135971265	nan	nan	-13.33921378932543	-13.492136339693912	-13.248472512392832	1.2353333868525158	nan	nan	2.1875953057361417	nan	nan
