J0024-2029_cw_p_dist	J0024-2029_cw_p_dist_ll	J0024-2029_cw_p_dist_ul	J0114+7148_cw_p_dist	J0114+7148_cw_p_dist_ll	J0114+7148_cw_p_dist_ul	J0234+0837_cw_p_dist	J0234+0837_cw_p_dist_ll	J0234+0837_cw_p_dist_ul	J0354-4032_cw_p_dist	J0354-4032_cw_p_dist_ll	J0354-4032_cw_p_dist_ul	J0444+4032_cw_p_dist	J0444+4032_cw_p_dist_ll	J0444+4032_cw_p_dist_ul	J0604-0837_cw_p_dist	J0604-0837_cw_p_dist_ll	J0604-0837_cw_p_dist_ul	J0724-7148_cw_p_dist	J0724-7148_cw_p_dist_ll	J0724-7148_cw_p_dist_ul	J0814+2029_cw_p_dist	J0814+2029_cw_p_dist_ll	J0814+2029_cw_p_dist_ul	J0934-2644_cw_p_dist	J0934-2644_cw_p_dist_ll	J0934-2644_cw_p_dist_ul	J1024+5812_cw_p_dist	J1024+5812_cw_p_dist_ll	J1024+5812_cw_p_dist_ul	J1144+0251_cw_p_dist	J1144+0251_cw_p_dist_ll	J1144+0251_cw_p_dist_ul	J1304-4835_cw_p_dist	J1304-4835_cw_p_dist_ll	J1304-4835_cw_p_dist_ul	J1354+3322_cw_p_dist	J1354+3322_cw_p_dist_ll	J1354+3322_cw_p_dist_ul	J1514-1428_cw_p_dist	J1514-1428_cw_p_dist_ll	J1514-1428_cw_p_dist_ul	J1724+1428_cw_p_dist	J1724+1428_cw_p_dist_ll	J1724+1428_cw_p_dist_ul	J1844-3322_cw_p_dist	J1844-3322_cw_p_dist_ll	J1844-3322_cw_p_dist_ul	J1934+4835_cw_p_dist	J1934+4835_cw_p_dist_ll	J1934+4835_cw_p_dist_ul	J2054-0251_cw_p_dist	J2054-0251_cw_p_dist_ll	J2054-0251_cw_p_dist_ul	J2214-5812_cw_p_dist	J2214-5812_cw_p_dist_ll	J2214-5812_cw_p_dist_ul	J2304+2644_cw_p_dist	J2304+2644_cw_p_dist_ll	J2304+2644_cw_p_dist_ul	cos_gwtheta	cos_gwtheta_ll	cos_gwtheta_ul	cos_inc	cos_inc_ll	cos_inc_ul	gwphi	gwphi_ll	gwphi_ul	log10_Mc	log10_Mc_ll	log10_Mc_ul	log10_fgw	log10_fgw_ll	log10_fgw_ul	log10_h	log10_h_ll	log10_h_ul	phase0	phase0_ll	phase0_ul	psi	psi_ll	psi_ul
0.785378149208333	nan	nan	1.2540638085056544	nan	nan	0.7023196160734113	nan	nan	0.721991237387172	0.7018891414976222	1.0987414974417606	0.7019335674926905	0.7019335674926905	0.775765663308277	0.7023208251410824	0.7023208251410824	0.866607810985021	0.9316951943888634	0.7025340859204956	1.1136655597717013	1.2983722294702553	nan	nan	0.7220441537481537	nan	nan	1.2750644815734915	1.0309188562185003	1.2977578822885256	1.2982178593067693	nan	nan	1.298223747831696	nan	nan	1.2974068710845787	nan	nan	1.1922089919784724	nan	nan	0.8276241114837042	nan	nan	0.7026115192762771	0.7026115192762771	0.867965323852403	1.2938507262988002	nan	nan	0.722853227607748	nan	nan	0.7252852896680024	nan	nan	0.717009881259837	nan	nan	0.822478050016453	0.8012255984246013	0.8438770702399725	-0.22868805658560487	-0.33435091931260874	-0.12734598006676856	4.870083809430314	4.794648052521791	4.946039812938206	8.618231880872791	8.570888039243897	8.665893466405235	-7.0594966644931825	nan	nan	-13.732085997232915	-13.837792970159251	-13.618502818480692	1.2757688889924292	0.9624816017715381	1.6310094303281182	1.345252641882713	1.2539704097187843	1.5028462828222622
1.281000480939624	nan	nan	0.7019606970946108	0.7019606970946108	0.728192263936917	0.7019379240465824	nan	nan	1.159144105091245	nan	nan	1.298287589001667	1.2030021764869792	1.298287589001667	1.0162381692306828	0.9780769234230516	1.070018901694461	0.7861403239447948	0.738125115630695	0.8423663113758038	0.8846135558790992	0.8434181999774372	0.9763801666074103	0.7029542876607788	nan	nan	0.9867169424890156	0.9464804992677319	1.0233102469880504	1.112394450962057	1.0855162177906101	1.1552409333608207	0.7021440263739988	0.7021440263739988	0.7332699007000724	0.9368655547444951	0.8712266937770539	1.0476534689000674	0.8911993795493209	nan	nan	0.8797219014611524	nan	nan	1.008814575011169	0.8620311498015703	1.2753737521485025	1.0833701865987841	nan	nan	0.9887336372368596	nan	nan	1.2611271413785161	0.9118739072243186	1.298408656552961	1.2810769005192664	0.9386295115927556	1.298252945104922	0.024513595190541193	0.0018491845295709464	0.047332185515871816	-0.3330795843380092	-0.46877981638472555	-0.23348672397623793	2.0434164659741616	1.9903673693393598	2.096831418447824	9.266449033859091	9.225630334090102	9.266449033859091	-7.062423903838147	-7.062423903838147	-7.0550827811885055	-13.833886183437297	-13.930920961629422	-13.758553807249434	3.9382701367374935	nan	nan	2.9822373078709483	nan	nan
0.9972571464673685	nan	nan	1.2983762875315732	1.2689373001558244	1.2983762875315732	0.7020754550459326	0.7020754550459326	1.0545296974229543	1.198018298894017	nan	nan	0.8480979326909218	0.7019627992591798	0.9389854035242851	1.2524597009409992	nan	nan	1.175097641489955	nan	nan	0.8801398524419898	0.8322428261549646	0.9360981718510327	0.7019335149787795	0.7019335149787795	0.7181377081250331	1.0056820207925181	0.9448958293789532	1.0884749546943597	1.2984110731667478	1.2718906528065457	1.2984110731667478	1.1155009563013398	1.0063966276046596	1.2353017878114203	1.0861634713304298	1.038351422155229	1.1343310004251486	1.1682532138879633	1.0853981516937559	1.2303802350232478	1.1969078106715447	1.0831710109922865	1.2630352155184479	0.701947636001405	0.701947636001405	0.7752881919925498	0.7020205111489157	nan	nan	0.7249851800955921	nan	nan	0.742125177913651	nan	nan	0.7019549290755733	nan	nan	0.7675114044197839	0.7391811994653466	0.7960343318569048	0.9940927441661398	nan	nan	3.787594399170989	3.702266695711051	3.8735025631986826	9.243789833138926	9.199992267870297	9.287885341028431	-6.551327817776429	-6.5793095111483995	-6.5368075877023255	-13.493338982954482	-13.719310302140833	-13.424873575414505	3.4324138226065832	2.724814748264249	4.619315648319317	0.546137407027747	0.33844766086194245	0.8709476492558023
0.9236687536358372	nan	nan	0.8224817560597543	nan	nan	0.7296350170101549	nan	nan	1.161227459125158	nan	nan	0.8051024952675123	nan	nan	0.8057213033458377	nan	nan	1.0721818462393506	nan	nan	0.8021279405489193	nan	nan	0.8479756914828436	nan	nan	0.7335025569292609	0.701954077576065	1.0988446826715637	0.7022746774299278	0.7022746774299278	0.9837239377320879	0.8603682785322508	nan	nan	0.7033283967471837	nan	nan	0.7374614415060763	nan	nan	0.7308090191676854	nan	nan	1.2083501110094184	nan	nan	1.2037137655971295	nan	nan	0.7286167862198368	nan	nan	1.1869960764248295	nan	nan	0.839918019197795	nan	nan	-0.8429758015020157	-0.8429758015020157	-0.8197838725539838	-0.09036232470164962	nan	nan	4.789224382155953	4.707904933181125	4.87054383113078	7.942272625637462	7.90322638587377	7.981584486079817	-7.677214010465507	-7.696473061256655	-7.657823945723399	-13.396374272429348	nan	nan	2.44016220677538	2.181619029979478	2.754766100936442	2.7868865079331497	nan	nan
1.2095496404453558	1.0315605553228484	1.298365359411376	0.8919149368002725	0.8214272779764406	0.952050533553298	0.7306024259845072	0.7019080660870622	0.9668387361588986	0.9857945044751698	0.701895359817962	1.1366625307071678	1.0260605785245993	0.8383745392824673	1.1651557276833968	0.701954501101331	nan	nan	0.9972530103145423	0.8633299287535479	1.298386068541669	0.8081109902180303	nan	nan	1.040252415466285	nan	nan	1.0296443265364812	nan	nan	0.7394269732659153	0.7021718377500206	0.9375646859936504	1.0747741416166254	nan	nan	0.7018918813642603	nan	nan	0.7134071792136468	nan	nan	1.2885059299246144	1.2561459968108526	1.299245959583806	0.762250404086372	nan	nan	1.2811085428883084	nan	nan	0.8884780094297413	0.8170041375725846	0.9636780073078873	1.298184732191897	0.8996941384327245	1.298184732191897	0.782186699856738	nan	nan	0.7046334319123212	0.7044382041267359	0.7047059912253735	-0.06233045083035993	-0.16558807007643755	0.05090182251599573	5.099643136482612	nan	nan	9.434653082821782	nan	nan	-7.108196344492402	-7.121179922916982	-7.108196344492402	-13.919646996442616	-13.985669538426086	-13.867270450978523	1.7291260005885658	nan	nan	0.7990272177864783	0.730195091074235	0.8529683727414052
0.7936680445616653	nan	nan	0.7287233205416505	0.7029762155663986	0.8940875213180373	0.7138039379256662	nan	nan	0.7020279349498879	0.7020279349498879	0.9814927457582692	0.7021928812040357	0.7021928812040357	0.9882627513781355	0.7168067574568999	0.7024534998014969	0.9161443233184522	0.70231224528562	0.70231224528562	0.9444635957595742	0.7025938560006906	nan	nan	1.2981404049528773	nan	nan	1.2806459217920512	nan	nan	1.2984179024409828	nan	nan	1.163844648186863	nan	nan	1.2580355054645027	1.063204904127432	1.2978294340532277	1.297837611776465	1.130000746549056	1.297837611776465	1.0237913699152819	0.92719022540884	1.280759931656556	0.7192282180030944	0.702108077465477	0.850185404129383	1.215323862333281	nan	nan	0.9743061432491293	0.7137840463041307	1.120849822780691	0.7220473281790417	nan	nan	0.7022570167283737	nan	nan	0.29917400737498523	0.27059986161238847	0.32794253508154536	-0.7931073743317205	-0.8937937041533432	-0.6180437163903925	3.3115920755589987	3.220713696433216	3.403088674950943	8.793011550069384	8.742475283083328	8.843882494320251	-7.63596230606869	-7.661465954001836	-7.610458658135543	-14.328722747165077	-14.381982271970083	-14.219192558343476	4.214683483483255	nan	nan	2.515456041642389	1.6910126288815266	3.1292286265849336
0.7219927183615616	nan	nan	1.2607499930460326	nan	nan	1.1804907821817343	nan	nan	1.1836749450180306	nan	nan	1.1377882814984885	nan	nan	0.7366330863752777	nan	nan	0.7423454598563306	nan	nan	0.9918447987044094	nan	nan	1.0634414123242597	nan	nan	0.7157555667385942	nan	nan	1.2812109441927906	nan	nan	0.9834283699372663	nan	nan	1.0732007858806951	nan	nan	0.7027648678426605	nan	nan	0.9493057198517055	nan	nan	0.7968780435689804	nan	nan	1.2751218671581417	nan	nan	1.2752891768779633	0.8644858200287472	1.2981347219945598	1.2467120401274254	nan	nan	0.9918435654473408	0.7264559619397037	1.1634985260139825	0.6536496529643354	0.625123480194941	0.6821758257337296	0.2220079261227368	nan	nan	4.214293040794068	4.1598451886041286	4.2691163954129046	7.060538793335154	6.965298873803503	7.131886911747181	-7.1169095043781025	nan	nan	-13.325486344375365	nan	nan	5.332150410720184	nan	nan	0.554358438426936	nan	nan
0.7021940509138516	nan	nan	1.2966466571278001	nan	nan	0.7021073154516644	0.7021073154516644	0.9136920396353561	1.215163005184042	nan	nan	0.7032783215942714	0.7032783215942714	0.8169568534942995	1.2983541323819159	nan	nan	0.7019276886402108	nan	nan	0.7019132247747388	0.7019132247747388	0.7619897190415192	1.2926484560155935	nan	nan	0.7021492268990162	nan	nan	0.7190023119076232	0.7018880902239297	0.8303636016133229	0.8223496019828263	nan	nan	0.7112721208085045	nan	nan	0.7194264152805876	nan	nan	1.1637089333260382	nan	nan	0.7937507765050098	0.7020356602338191	1.0324605362147474	0.7654196596938738	nan	nan	0.7420568705250077	nan	nan	0.7018937742159455	nan	nan	0.703017370613177	0.703017370613177	1.053032236380559	0.903235730303001	nan	nan	0.22781343401879828	0.13993135849538074	0.3500671657469301	4.871625252074255	4.791100267203565	4.95269802595767	8.809664937844579	8.764722905098084	8.854912698704993	-7.667717186153668	-7.692067772603311	-7.643200949456069	-14.05158415782546	-14.13763674718114	-13.974419629342195	2.0791008798703783	1.876808336424135	2.286167288648686	1.453568013784723	1.3623816891459062	1.5357203991404367
0.8688643899163258	nan	nan	1.1945381633136185	1.1531773677503208	1.254598698842858	1.1062817906534481	0.9396130870967978	1.2525566850450267	0.7019018372596175	nan	nan	1.0994123370557118	1.0390111137411504	1.1367221192447066	0.9658869363857943	0.84792931931097	1.0978516479591447	0.7019600046243057	nan	nan	0.7020468095761503	0.7020468095761503	0.7182059734574063	0.9828963056670513	nan	nan	1.275441525274461	nan	nan	1.2897456032223218	1.0953766479120703	1.2983285929692325	0.7133970782330722	nan	nan	0.9337840253872141	0.9135282952408288	0.9788113735697631	0.702061577327852	nan	nan	1.298314327706029	1.2723626587784607	1.298314327706029	0.7161577762119468	0.701907276537172	0.7616406210072695	0.8022839522673845	nan	nan	1.0002374442484576	0.8156153601465708	1.1457785063526558	0.7018852293531976	nan	nan	0.7022786497032809	0.7022786497032809	0.7457112744796098	0.7754359396570452	0.7507120593564887	0.7754359396570452	-0.11240763111739693	nan	nan	5.564369658271893	5.528349557519071	5.600634793723714	8.771007526914365	nan	nan	-6.720918033398482	-6.723315975747643	-6.7185035535158795	-13.486917592819012	-13.597942070896819	-13.392231823394498	1.1960789751494523	0.42888331672785496	1.4626138105952657	0.7920749557407107	0.6764130428952766	0.9155846881976284
0.7105398389121391	nan	nan	0.8229693816144479	nan	nan	0.7650673826558769	nan	nan	0.7564246175672888	nan	nan	1.2123722086901192	nan	nan	1.209546818396622	nan	nan	1.1807736930685104	nan	nan	1.2811951439547595	1.1499040586679092	1.2983951093436534	1.1320380497728293	nan	nan	0.8052400907247249	0.7573161986650256	0.8645466368059119	1.22390233177122	nan	nan	1.272563175813765	nan	nan	1.156695484004152	1.1010824945933086	1.231866558375995	1.2238234931476666	nan	nan	0.7026160639885004	0.7026160639885004	0.8059020145687272	1.2983201042942294	1.063021940479687	1.2983201042942294	0.7278413127017511	0.7020881667519361	1.0305600051396229	1.1548849204716183	nan	nan	0.8567786997723607	nan	nan	0.7684353503420945	0.7025570616589643	0.9664871675856823	0.8319741841002398	0.816674864449246	0.8473790163005508	-0.050921174313704576	-0.1473962427475941	0.0571713107378784	3.6746246636939155	3.5951068254326284	3.7546909008397633	9.619794032786228	9.575878111855424	9.664012822137245	-7.490338892001158	-7.502580915679586	-7.479137040269263	-14.258158388048235	-14.317722711203842	-14.21281366458495	0.752462016190342	0.5830418617440036	1.156782524473222	1.3350601672665219	1.2424647337952495	1.4172348927908667
