J0024-2029_cw_p_phase	J0024-2029_cw_p_phase_ll	J0024-2029_cw_p_phase_ul	J0114+7148_cw_p_phase	J0114+7148_cw_p_phase_ll	J0114+7148_cw_p_phase_ul	J0234+0837_cw_p_phase	J0234+0837_cw_p_phase_ll	J0234+0837_cw_p_phase_ul	J0354-4032_cw_p_phase	J0354-4032_cw_p_phase_ll	J0354-4032_cw_p_phase_ul	J0444+4032_cw_p_phase	J0444+4032_cw_p_phase_ll	J0444+4032_cw_p_phase_ul	J0604-0837_cw_p_phase	J0604-0837_cw_p_phase_ll	J0604-0837_cw_p_phase_ul	J0724-7148_cw_p_phase	J0724-7148_cw_p_phase_ll	J0724-7148_cw_p_phase_ul	J0814+2029_cw_p_phase	J0814+2029_cw_p_phase_ll	J0814+2029_cw_p_phase_ul	J0934-2644_cw_p_phase	J0934-2644_cw_p_phase_ll	J0934-2644_cw_p_phase_ul	J1024+5812_cw_p_phase	J1024+5812_cw_p_phase_ll	J1024+5812_cw_p_phase_ul	J1144+0251_cw_p_phase	J1144+0251_cw_p_phase_ll	J1144+0251_cw_p_phase_ul	J1304-4835_cw_p_phase	J1304-4835_cw_p_phase_ll	J1304-4835_cw_p_phase_ul	J1354+3322_cw_p_phase	J1354+3322_cw_p_phase_ll	J1354+3322_cw_p_phase_ul	J1514-1428_cw_p_phase	J1514-1428_cw_p_phase_ll	J1514-1428_cw_p_phase_ul	J1724+1428_cw_p_phase	J1724+1428_cw_p_phase_ll	J1724+1428_cw_p_phase_ul	J1844-3322_cw_p_phase	J1844-3322_cw_p_phase_ll	J1844-3322_cw_p_phase_ul	J1934+4835_cw_p_phase	J1934+4835_cw_p_phase_ll	J1934+4835_cw_p_phase_ul	J2054-0251_cw_p_phase	J2054-0251_cw_p_phase_ll	J2054-0251_cw_p_phase_ul	J2214-5812_cw_p_phase	J2214-5812_cw_p_phase_ll	J2214-5812_cw_p_phase_ul	J2304+2644_cw_p_phase	J2304+2644_cw_p_phase_ll	J2304+2644_cw_p_phase_ul	cos_gwtheta	cos_gwtheta_ll	cos_gwtheta_ul	cos_inc	cos_inc_ll	cos_inc_ul	gwphi	gwphi_ll	gwphi_ul	log10_Mc	log10_Mc_ll	log10_Mc_ul	log10_fgw	log10_fgw_ll	log10_fgw_ul	log10_h	log10_h_ll	log10_h_ul	phase0	phase0_ll	phase0_ul	psi	psi_ll	psi_ul
0.23573714893171166	nan	nan	2.9984618488712798	nan	nan	0.09967569343956154	nan	nan	2.994344379512651	nan	nan	2.967629964588076	nan	nan	2.818049081038184	nan	nan	2.697353222002232	nan	nan	2.41100700423523	2.3591874085673634	2.4699577369216104	0.47170680923526215	nan	nan	3.1332831990560335	nan	nan	1.15281590742629	1.0701500988306831	1.3685322258987314	1.737049397055012	nan	nan	2.3315914649113485	2.269368087874074	2.3803997102020547	2.7003296688629437	2.594802659022054	3.1333007827689467	2.531046013873558	nan	nan	2.5041947901424675	nan	nan	2.3070999851333487	1.188480472759031	3.132792333184073	2.3672464709155916	nan	nan	2.8758305068194767	nan	nan	0.5994724284302905	nan	nan	0.08454553193789144	nan	nan	-0.9157280842130018	-0.9157280842130018	-0.86128092580614	2.804208654669972	nan	nan	7.877518446544993	7.55188723842005	8.111670784346177	-7.6611682297948445	-7.664682141391713	-7.656821391004644	-13.434079516458901	-13.52662773979574	-13.434079516458901	5.199963293482419	nan	nan	1.050375300763624	nan	nan
0.35504428139311117	0.009878109942978575	1.3836707090721037	1.256285752468601	0.6717057833615991	2.215284195378645	0.5514124579508384	nan	nan	1.921982775016318	nan	nan	2.5604763520000677	nan	nan	0.8955599401932532	nan	nan	2.2129968690794373	1.999923676125147	2.2999007052301708	0.009932691891687873	nan	nan	1.694320460549401	1.435361685749355	2.014264792965079	2.8626047570691093	1.6245012523380429	3.1330885197071274	1.9571914497870848	1.565628686613779	2.2253564240309753	1.1024766425897308	0.916047400404963	1.2699262246505976	1.984907672061652	nan	nan	0.18984221604971038	0.010094591366611326	0.3867532423952581	2.4860058430536798	nan	nan	2.997571595703309	nan	nan	2.7868898093897583	nan	nan	2.8744243937654663	nan	nan	2.8346388118759567	2.6524554686836543	3.117828566429978	0.00998865255021155	nan	nan	-0.9783454173423951	-0.9783454173423951	-0.9530405346967318	-0.9069540366786131	-0.9977468601306431	-0.8599835468761067	1.1617306867524437	1.1230582603250323	1.2047283187671314	9.255056140731874	9.213463143164757	9.300430319896003	-7.589210709699743	-7.599552678554942	-7.589210709699743	-14.050601193965917	-14.105622613280119	-13.999870435790895	2.4467897008934685	nan	nan	2.273727117734393	2.067807820190287	2.6225841425675003
0.00992753577267528	0.00992753577267528	0.07771116349183563	0.32852714818194084	nan	nan	0.00989221589319781	nan	nan	3.133148584463406	2.9776148432431286	3.133148584463406	0.4050508083019398	nan	nan	0.4896565701706077	nan	nan	1.8139840165167271	1.60827066076705	2.044382974956365	0.19355261235099594	nan	nan	2.0813002429287666	nan	nan	0.19760153715258427	nan	nan	0.33031714892209396	nan	nan	1.9770116754700067	1.4814265825508373	2.496329891931619	0.07034145982105953	0.010070323352143562	0.21930172974682596	2.0200695361276404	nan	nan	1.565554671493128	nan	nan	2.833633536380695	2.720864744326341	2.9629126764430063	2.7741743406813186	nan	nan	0.05485752471052842	0.009953507626767763	0.14248272471425583	0.20538093970685004	0.010165809014693725	0.35311975061467393	3.1332704599765324	nan	nan	0.809228127306179	nan	nan	0.9978138723328	0.9711280207363797	0.9978138723328	0.2285111103102258	nan	nan	7.0787751960542415	nan	nan	-7.725113894710373	-7.741533979852711	-7.708864852121599	-13.765120978195943	nan	nan	1.5645629666260383	nan	nan	2.4131541835388006	nan	nan
1.2591671954317913	0.7248849207489438	1.5981472183679402	0.7000731512352187	nan	nan	0.1617335915716621	nan	nan	1.3715216825593903	1.2753857502450705	1.4895402183928264	2.9533138352821293	nan	nan	2.9680862789438396	nan	nan	2.9219260600465176	nan	nan	0.9716580635384564	nan	nan	1.166590051899692	1.1037463685703746	1.2922774185583263	1.2450283752391675	nan	nan	0.2777088571942497	0.15362717479838084	0.39025311999892376	1.6088331119173294	nan	nan	1.789466218779043	1.3228074074511504	2.1273915649130344	0.5552727607859521	nan	nan	0.4307744710784323	nan	nan	0.2658527133104289	0.010811892149729595	0.6395171722202907	1.978842413818055	nan	nan	1.315285109533499	0.9549232430893602	1.7466783719122516	2.546189120988544	nan	nan	0.475233826561806	nan	nan	-0.2505952577088891	nan	nan	0.9941261065980771	nan	nan	2.754839530554417	2.7324422936468653	2.784964469085042	8.310905620775161	8.310905620775161	8.338701086234341	-7.667692297286645	-7.669667812035041	-7.667692297286645	-13.469997242805201	nan	nan	2.535835035953833	nan	nan	0.7054019383196217	nan	nan
0.4144416595599649	nan	nan	0.15937537767841747	0.15937537767841747	0.292317744401944	1.6399856674945918	nan	nan	0.44571085837806845	0.3879947217503826	0.5092600088138716	0.02436048631486081	0.02436048631486081	0.1614538409811069	2.2896264310324725	2.231809360602632	2.356827423888099	0.7692485337536701	nan	nan	0.009902915264435645	nan	nan	2.0311107931129326	nan	nan	0.20596844465715522	nan	nan	2.8931935683615033	nan	nan	1.8652912104625572	nan	nan	0.7737763052916362	nan	nan	0.28220739011391976	nan	nan	2.786861931918872	nan	nan	1.0172694191812155	nan	nan	0.4008467767774686	0.3001291077127563	0.4972602719505266	1.3498771576431705	1.2895966930625666	1.4439942980968494	0.10384325713889478	0.047382285168171986	0.17288361664713608	2.0350840813059734	nan	nan	-0.8005466101931351	nan	nan	-0.0005538248401517447	nan	nan	0.026472719175101696	0.026472719175101696	0.1506934514738535	8.09829403126159	8.060741797432389	8.133720666949516	-7.649415260001523	-7.6613866868977425	-7.640454191915463	-12.286531614206211	nan	nan	5.137083735636614	nan	nan	2.996023460254043	nan	nan
0.8213592137793952	0.010659641509670645	1.7691532052426517	2.4121601995056516	1.7824785330419128	2.78584832779375	0.009977348345719728	nan	nan	2.1218752744846547	1.8957511671463354	2.372055137922796	2.643176397769924	2.2907433622742674	2.8682478154702755	0.20518469799931688	nan	nan	0.6630044816983367	0.5399462307686045	0.8270821496046463	0.9261163966607356	0.7582713688195016	1.103236283437938	0.010270969302306872	nan	nan	1.0011385115046234	nan	nan	0.22046926301654302	0.010289423595289445	0.378182218302922	0.4904085731024968	nan	nan	3.1332981867452068	nan	nan	3.13306112542229	nan	nan	2.1007303677473064	1.5921239250658297	2.451238596019751	0.039917912778155984	nan	nan	2.3840607082386165	1.9969291396317428	2.4890418101291676	1.1217334295375065	0.8040318261990009	1.9606154627142287	2.139589139921127	1.9066025971307314	2.3835280415606435	1.247074970101504	0.9613609230362338	1.4391366500225908	0.2492244486513589	0.2492244486513589	0.2510313256668342	0.10269211091458394	0.054480220397588756	0.15501296937336848	3.459544584272299	3.459544584272299	3.4607634178943734	9.79226064684388	nan	nan	-7.018190019456977	-7.018190019456977	-7.0173247291172105	-13.12840191629942	-13.245258968371273	-13.022692411958106	1.2876149154098688	1.2876149154098688	1.4517382957894511	0.7514809268884324	0.7316886366345541	0.7741595928043346
0.00998017939086394	nan	nan	3.028271664504658	nan	nan	0.7009826290601063	0.010944714340426468	1.3158060989822091	2.757601607229997	2.391864012954177	3.133021409381608	2.434025290401797	2.2255488280645186	2.6254895785127395	0.708083343557173	0.6107234447913712	0.8388081514505812	0.5287449095787826	nan	nan	1.0881201317242555	0.9476941183360383	1.2259500339405895	1.7849759504349965	nan	nan	0.4935809394307762	0.3939841679158888	0.7068379154753847	1.6076524078053303	1.5275031474230678	1.6881075813951585	1.5001002056660568	nan	nan	2.483928333435639	2.381398845837128	2.7212369397467326	0.010035011310786577	nan	nan	0.13014066991956746	0.00989140887637988	0.5686600530484904	0.44660179743387124	0.28003186385128787	0.7285853554088813	2.937970190180914	nan	nan	0.9753280448975726	0.6416638876424186	1.2824472275699854	0.7565583194667159	nan	nan	2.9833371965036832	nan	nan	-0.5112797725854974	-0.5112797725854974	-0.5094064368826287	0.004321180264480445	-0.03901898049900007	0.04445535653312818	3.1634975130589944	3.149588011378147	3.1634975130589944	9.519347595504776	9.481177706892936	9.557780724727731	-6.81960908757669	-6.823701072638551	-6.814988362872004	-12.916712682778147	-12.976179658995285	-12.869392152767064	4.9616755096866045	nan	nan	0.009894147259579043	nan	nan
0.20529775772538658	nan	nan	1.0909951788242893	nan	nan	0.3253013840657487	nan	nan	0.4794358056271878	nan	nan	0.48485238355755716	nan	nan	2.8465665169466012	nan	nan	2.622347153562008	1.9432779806223763	2.827472876146531	2.968675275177712	1.9585580589978266	3.1278886920401185	2.709888282513279	nan	nan	1.395858082789036	nan	nan	2.889103867672643	nan	nan	1.5693401689884918	nan	nan	2.4275262983292047	nan	nan	0.07061443817463174	nan	nan	0.8437316251726352	0.14377073602369672	1.6812124241102175	2.3515398613949654	nan	nan	2.3542870499227284	nan	nan	0.17688571667703515	nan	nan	1.9250847774565758	nan	nan	0.36913163062054677	nan	nan	0.9943112585723576	0.9658648885919832	0.9943112585723576	-0.9958287205916867	nan	nan	5.2377651589114524	5.17116288217532	5.2377651589114524	8.816941167365226	8.794157500145879	8.816941167365226	-7.688367161965736	-7.688367161965736	-7.6729181525940255	-13.310576836969302	nan	nan	0.16884469036321437	nan	nan	1.0132020490312366	0.8921675137010014	1.1152093211654521
2.9079455955223885	nan	nan	0.9048697195153232	nan	nan	0.44571679927758623	nan	nan	0.6555096318581972	nan	nan	0.8845449763109905	nan	nan	1.0739688134234866	nan	nan	1.25298652326167	nan	nan	1.0219510740078763	nan	nan	1.3357050995235213	nan	nan	2.1373366972445624	nan	nan	1.1297588980909476	1.0692846344634774	1.1873534348790147	1.6113300379177455	nan	nan	0.5153389913356349	nan	nan	0.22796878808416993	nan	nan	1.1872657484536273	nan	nan	1.4253241700440398	nan	nan	1.2271253346184983	nan	nan	1.5872707232030365	1.3269094169769085	2.2569050179932577	1.9775482688832915	1.7172052592671823	2.460774862271465	0.8840022047663919	0.6052519134042597	1.7314779228002573	0.07078705830115034	0.05987268431621251	0.08702551715678955	-0.9996919899966376	nan	nan	2.997199622899958	2.9462667249594414	3.010564455742484	7.546122194731183	nan	nan	-7.664431059486567	-7.664431059486567	-7.663929792927013	-13.629937674259882	-13.658290280456008	-13.629937674259882	2.5120194474333113	nan	nan	3.133276944045136	3.063622234377809	3.133276944045136
2.3971803478825655	2.01686634051613	2.979516656370581	0.3307711983636855	nan	nan	3.0579570982755793	nan	nan	0.922955935913522	0.8332119105434547	0.9967820607592348	1.5118476244425105	nan	nan	0.848660759240433	0.782508210366808	0.9292745629841064	1.6937513389139716	nan	nan	1.1124615719247153	nan	nan	2.04118175739642	1.961949262671747	2.1087536208219904	1.3790692013282115	nan	nan	2.1263689120778544	nan	nan	2.3291131657223794	nan	nan	0.903255233313226	nan	nan	0.054827332837525174	0.009910704884547922	0.16119240319839492	0.6179996902726457	0.5292185260235701	0.6789041749622846	2.348464580046719	nan	nan	1.7203882237665775	nan	nan	2.3961315033774646	2.2465080234607653	2.5821832583220257	2.6270864624590193	2.5306658426597846	2.7327528951157154	0.11516889726518396	nan	nan	-0.012043385675354068	nan	nan	-0.9950121586977283	-0.9950121586977283	-0.9225939039408095	3.21248834006901	3.21248834006901	3.250804021985597	8.468445127973453	8.4216475080204	8.512489946752796	-7.659423870599597	-7.659423870599597	-7.645863987972182	-13.494512830984418	-13.551118738684583	-13.42658574174422	0.018239407862036688	nan	nan	1.629878007549557	1.5926604832516822	1.6734497433129225
