J0024-2029_cw_p_dist	J0024-2029_cw_p_dist_ll	J0024-2029_cw_p_dist_ul	J0114+7148_cw_p_dist	J0114+7148_cw_p_dist_ll	J0114+7148_cw_p_dist_ul	J0234+0837_cw_p_dist	J0234+0837_cw_p_dist_ll	J0234+0837_cw_p_dist_ul	J0354-4032_cw_p_dist	J0354-4032_cw_p_dist_ll	J0354-4032_cw_p_dist_ul	J0444+4032_cw_p_dist	J0444+4032_cw_p_dist_ll	J0444+4032_cw_p_dist_ul	J0604-0837_cw_p_dist	J0604-0837_cw_p_dist_ll	J0604-0837_cw_p_dist_ul	J0724-7148_cw_p_dist	J0724-7148_cw_p_dist_ll	J0724-7148_cw_p_dist_ul	J0814+2029_cw_p_dist	J0814+2029_cw_p_dist_ll	J0814+2029_cw_p_dist_ul	J0934-2644_cw_p_dist	J0934-2644_cw_p_dist_ll	J0934-2644_cw_p_dist_ul	J1024+5812_cw_p_dist	J1024+5812_cw_p_dist_ll	J1024+5812_cw_p_dist_ul	J1144+0251_cw_p_dist	J1144+0251_cw_p_dist_ll	J1144+0251_cw_p_dist_ul	J1304-4835_cw_p_dist	J1304-4835_cw_p_dist_ll	J1304-4835_cw_p_dist_ul	J1354+3322_cw_p_dist	J1354+3322_cw_p_dist_ll	J1354+3322_cw_p_dist_ul	J1514-1428_cw_p_dist	J1514-1428_cw_p_dist_ll	J1514-1428_cw_p_dist_ul	J1724+1428_cw_p_dist	J1724+1428_cw_p_dist_ll	J1724+1428_cw_p_dist_ul	J1844-3322_cw_p_dist	J1844-3322_cw_p_dist_ll	J1844-3322_cw_p_dist_ul	J1934+4835_cw_p_dist	J1934+4835_cw_p_dist_ll	J1934+4835_cw_p_dist_ul	J2054-0251_cw_p_dist	J2054-0251_cw_p_dist_ll	J2054-0251_cw_p_dist_ul	J2214-5812_cw_p_dist	J2214-5812_cw_p_dist_ll	J2214-5812_cw_p_dist_ul	J2304+2644_cw_p_dist	J2304+2644_cw_p_dist_ll	J2304+2644_cw_p_dist_ul	cos_gwtheta	cos_gwtheta_ll	cos_gwtheta_ul	cos_inc	cos_inc_ll	cos_inc_ul	gwphi	gwphi_ll	gwphi_ul	log10_Mc	log10_Mc_ll	log10_Mc_ul	log10_fgw	log10_fgw_ll	log10_fgw_ul	log10_h	log10_h_ll	log10_h_ul	phase0	phase0_ll	phase0_ul	psi	psi_ll	psi_ul
1.403780275674368	1.403780275674368	1.598976464746513	1.5878106786225052	1.4532568971814646	1.756807367801775	1.4041003625542163	1.4041003625542163	1.4812157805344157	1.4037902126507904	1.4037902126507904	1.4304722600599946	2.5323139053706045	2.249176992124676	2.596405705662052	1.4036231517145699	1.4036231517145699	1.4278376116701763	2.0281967117052275	1.9635535424492323	2.0993396511789184	1.4038124634157323	1.4038124634157323	1.4312518148494857	1.7078430453004203	1.6843786409878407	1.7314191848716316	2.027100749367634	1.9564120287033235	2.092865877547863	1.93934826438965	1.9196913372684001	1.9595563203086919	1.9451953982858852	1.9204897116820494	1.9679859153855475	1.5745020390159732	1.5100764638221083	1.6750743528584313	1.404275734577081	1.404275734577081	1.4211734120635207	1.404375980001579	1.404375980001579	1.42079856736416	1.43228575768263	1.4038105453457153	1.5262539583944483	1.4039057067483744	nan	nan	2.5963647443309683	nan	nan	1.4479580947367365	1.408011938680718	1.5064506803901923	1.4209418523468664	nan	nan	0.17576532741067502	0.17576532741067502	0.1928988732443664	-0.020824219507471375	-0.08644164556486933	0.052789988022697965	5.368019098353825	5.367986834248933	5.368051584969786	8.336998474219083	nan	nan	-6.646113731593903	-6.646113731593903	-6.644959891829791	-12.656718708146844	-12.689063012584773	-12.656718708146844	0.760031116139776	0.520626710061814	0.9845116111895015	1.8242821093129262	1.7897841830370287	1.852233322796224
2.5964927288037023	nan	nan	1.4095308130129116	1.4038101833504097	1.5887772091046375	2.5962275015163008	2.420457731313851	2.5962275015163008	2.071643402092714	2.030017290133706	2.1565919879400948	1.403863800484935	1.403863800484935	1.4943282108575133	1.4776799762805086	1.457009686998457	1.507040393897392	2.0240129150787687	1.9934980345095994	2.0503666755703245	1.561128113050569	1.5056968508289295	1.6231512010499167	1.9069794426548827	1.8239997203031588	1.9709175024037902	2.3345397248709774	nan	nan	2.510997986100822	2.385357919209404	2.5958243350380483	1.7069521457116523	1.658472233409878	1.7542157161277192	1.7248524305342996	nan	nan	2.0829985830879614	nan	nan	1.8658086939257919	1.716646009696405	2.088854610983307	1.6205971512507467	1.5974826298431473	1.7438383406851472	2.5504544084843883	2.2689371440030373	2.596183101192019	1.6760031523069028	1.578307025972238	1.9077640359475314	2.546776655097775	nan	nan	1.4041183323464033	1.4041183323464033	1.4328607133230804	-0.7018587300365439	-0.7018732045304612	-0.7018491003939793	0.05225847628381132	-0.06769679445847748	0.12295777744696558	0.8108606970327485	nan	nan	7.497386887697831	7.497386887697831	7.5371586608766155	-7.182996709367017	nan	nan	-13.463939246853458	-13.505195929831912	-13.426560071673732	3.382540999274115	nan	nan	2.1474086846787763	2.1103238269919617	2.1797037173023237
1.5284275024849423	nan	nan	2.479154800555853	nan	nan	1.8016524017152478	nan	nan	2.5372064498635405	nan	nan	2.4674892957383103	nan	nan	1.4043592930941837	1.4043592930941837	1.434004659890438	2.5962293454344225	nan	nan	2.5960939023229725	2.5640795366262212	2.5960939023229725	2.596747314439782	2.5729253233005145	2.596747314439782	2.5793902206046315	2.537916301667413	2.5959338336987026	1.4038451729137749	1.4038451729137749	1.4883819890640357	2.5960666001219073	2.5027236735345815	2.5960666001219073	1.4049854413818545	nan	nan	2.5967349377807567	nan	nan	1.4046157418481209	1.4046157418481209	1.4553320494262139	2.5802402689973682	2.5440594349638754	2.596832753394894	1.4173212091109533	nan	nan	1.4038476235601796	nan	nan	1.4144261703379883	nan	nan	1.4072543497214127	nan	nan	0.026253427453841106	0.019989383130255167	0.026253427453841106	0.9952208648687819	nan	nan	0.4411687511132054	0.4411687511132054	0.4673238051496048	7.787196470914591	7.749590695301694	7.825317394138622	-6.639061072188021	-6.653690870226097	-6.639061072188021	-11.942023777105128	-12.074762923966084	-11.942023777105128	5.274806880518437	nan	nan	1.151515130505133	nan	nan
1.7830816021085	nan	nan	1.4037947999744076	1.4037947999744076	1.422994523401829	1.4037831955710693	1.4037831955710693	1.4645816339723077	1.564714028737691	1.4680987373425014	1.6850656695003408	1.404072124187736	1.404072124187736	1.4568739032509608	2.596172292067063	nan	nan	1.4041485695080145	1.4041485695080145	1.485915828391717	1.405022144663874	nan	nan	1.403775144351075	1.403775144351075	1.4438332733239634	1.7272753887329362	1.6121694260335144	1.7950990789730294	1.6556110227967111	1.591930057527127	1.7628687147135809	2.0117399478197857	1.9279202546588188	2.1077529906720556	2.324329327578216	2.2591914337107486	2.4188550154230994	2.0527287479925254	2.013519658296472	2.1022416217249833	2.4889585394954628	2.4488445299479205	2.538601096765442	1.4690354795384608	1.4216022982191183	1.5141174471286116	2.4096510588146995	2.360154886056087	2.470209594578111	2.078623877728545	2.001397512243539	2.1528391234584014	1.404044379340049	1.404044379340049	1.4308705320684787	1.6264063260780077	1.5796773184152362	1.747919615602614	0.02159770766354438	0.020024886267581782	0.02159770766354438	0.7447094870063082	nan	nan	4.965658091170971	4.892415984368613	5.039405315951275	7.454008138735253	7.454008138735253	7.480834468275086	-7.460240659858153	-7.460240659858153	-7.453282477921818	-13.935423861179682	nan	nan	6.2653298325803135	nan	nan	1.1635909025970803	nan	nan
2.350102643064319	2.0150855290279948	2.596656163287493	1.4038649790563942	1.4038649790563942	1.4309722781376233	1.4034587218845216	1.4034587218845216	1.4630469978103382	2.597008269507145	2.5637157640523274	2.597008269507145	2.5964105236484967	nan	nan	1.7428580055844543	nan	nan	1.4039584878690055	1.4039584878690055	1.4209162089363074	1.403935123199439	1.403935123199439	1.4240037500823772	1.8215522857724729	1.7732578782701838	1.8516817081744434	1.4039481257871582	1.4039481257871582	1.4284560563020434	1.4037701919830583	nan	nan	1.4036224618132978	1.4036224618132978	1.423937089399825	2.448729349306135	nan	nan	1.8056867486490789	nan	nan	1.4038328627175563	1.4038328627175563	1.4237609183183841	1.7288128059729568	nan	nan	1.403832998643374	1.403832998643374	1.4222699346642416	1.4036242992155807	1.4036242992155807	1.433921840602964	1.5275339406312005	nan	nan	1.403203707376596	1.403203707376596	1.443074056733486	0.06711117544210943	0.05004109357727382	0.08429898200946107	0.3731026985575241	nan	nan	3.2231813342245497	3.1651704382261103	3.2815895651270885	7.3388196308979685	nan	nan	-6.808768121995564	-6.811734410844557	-6.805321992303352	-12.792196300889191	nan	nan	1.3870518656424333	nan	nan	3.098068170345584	nan	nan
1.4019631055114883	1.4019631055114883	1.4368971810709994	1.633992091250169	1.5355170438586878	1.7893483908143506	2.596819263526612	2.5697270368427425	2.596819263526612	1.586740400881666	1.5284772534182554	1.6162664059791774	1.5373188353049043	1.4365727272463489	1.6090280904079268	2.2257695428306032	2.1755468150113617	2.2734364066386874	2.596333413338898	2.580934540047366	2.596333413338898	1.4034115878952762	1.4034115878952762	1.419183926169469	1.4033787386166638	1.4033787386166638	1.416036740919708	1.9714572742947045	nan	nan	1.516563287423684	1.4807820361075001	1.5476872965050628	1.9003038712739146	1.875186423589847	1.928308381910174	1.7986367570366397	1.7648677741935543	1.8826392019199363	1.4367937066136862	nan	nan	2.258166967260706	nan	nan	2.5963775880598057	2.5783030330534262	2.5963775880598057	1.5956144273756316	1.5348012675966187	1.6469488284500349	1.4034624796895674	1.4034624796895674	1.4201224814429305	1.4080841721319075	1.4080841721319075	1.4300343502495683	2.5579875417145894	nan	nan	-0.9572400992661413	-0.9572450998506996	-0.9572378653280225	-0.9968819098447073	-0.9968819098447073	-0.8972294309695124	5.383420965834125	nan	nan	9.055865246867405	nan	nan	-7.498761665135371	-7.498776403347049	-7.4987396405189815	-13.811321291801464	nan	nan	5.123157861376389	nan	nan	1.174117269885479	nan	nan
1.403921855672452	1.403921855672452	1.4591565652435823	1.4034154804632473	1.4034154804632473	1.419635693609448	1.4824364719578744	1.4371599038946752	1.5884327785864487	1.92776602916641	1.9031154051110937	1.958243164362074	1.750748248918043	1.7220970993415823	1.7827018674488	1.4043037277231996	1.4043037277231996	1.4224310578229724	2.4534180441138096	2.4214517515889717	2.4805473318487055	2.5967838160512446	2.579595096630376	2.5967838160512446	1.5910807594669765	1.5720083760736563	1.6127642429677156	1.71713430569337	1.6947639062443376	1.7425832004794255	2.167723360678746	2.149068514320443	2.1832541897043187	1.9689052951320338	1.9501031502799828	1.9854224571027594	1.4071662039169603	1.4071662039169603	1.4233481873269243	1.4037624949905996	1.4037624949905996	1.4197851569789723	1.4039188230710637	1.4039188230710637	1.4204408206807084	1.4038584245270338	1.4038584245270338	1.4192574143739747	1.4039642627539537	1.4039642627539537	1.4222825581558827	1.40375301076668	1.40375301076668	1.4657560981201074	1.4037047487774958	1.4037047487774958	1.4216228680444967	1.4038147947390742	1.4038147947390742	1.6576519323031205	-0.2059483067803401	-0.22088676084779638	-0.19090682889172894	-0.5258264884537327	nan	nan	2.6208225183766967	2.5412944289801964	2.7008990773552415	6.670328351858128	nan	nan	-6.908723236588487	-6.908723236588487	-6.903029571108074	-12.958887485971953	-12.996705449386988	-12.928120329295314	2.2296622263196135	2.1047743830387238	2.3002905454566216	2.227407842123923	2.1798927966471155	2.2977595761244674
1.4045261917986984	1.4045261917986984	1.4651901852044442	1.4621394619523718	nan	nan	1.4038705053222784	1.4038705053222784	1.4679630326999737	1.4045532851502542	1.4045532851502542	1.493394786619868	1.403704603963066	1.403704603963066	1.4301473602703738	1.4249300824595945	nan	nan	1.4053805161357968	1.4053805161357968	1.5380934934716757	1.4039673746023293	1.4039673746023293	1.452857662638293	1.407943122614783	1.407943122614783	1.838129415140988	2.545353783117225	2.429996051517587	2.5966897520613594	2.5363345223368414	nan	nan	1.4419946190530308	nan	nan	1.4039394715260518	1.4039394715260518	1.4566763279351809	1.40357376004393	1.40357376004393	1.4785766885679774	1.4039694024859863	1.4039694024859863	1.4428119614211865	1.4038001620059748	1.4038001620059748	1.432829815690975	1.4037511500074964	1.4037511500074964	1.7048517461587995	1.404603801309878	1.404603801309878	1.5559917621187362	2.5137474805304825	nan	nan	1.4447035303250824	1.4046664817712382	1.662947026447965	-0.5149912522608338	-0.5223095911598774	-0.5076231287434292	0.9974628551536757	0.9691574103235222	0.9974628551536757	2.306238534263602	2.264591107522602	2.3481731846372984	8.252224159578105	8.252224159578105	8.275919960901765	-7.00847772705295	-7.025026950908194	-6.991814370619394	-13.380390728081583	nan	nan	4.632321895350703	nan	nan	2.9278535853168592	nan	nan
2.4528801230876534	1.9910444410954822	2.5958066137556735	2.596915257242161	2.5784971881717667	2.596915257242161	2.596613678510157	2.561686816358389	2.596613678510157	2.5965180979315226	2.5748314558089076	2.5965180979315226	2.5970924576831385	2.555446030227891	2.5970924576831385	1.4046383564970095	1.4046383564970095	1.4238658042054382	2.3914367762625033	2.2855808598637424	2.4182734874621894	2.594243636814834	2.5749146403497383	2.594243636814834	1.4107481374116848	1.4107481374116848	1.4326636084065747	2.5971845111718395	2.5588183374922275	2.5971845111718395	1.407048697687081	1.407048697687081	1.4245067442113672	2.2046206514135696	2.1240784071964494	2.237993080227301	1.4042591509906726	1.4042591509906726	1.4222160329635913	1.4042842036281096	1.4042842036281096	1.4221570300558695	1.8209353783315059	1.7466430118049945	1.8665342601233008	2.068984098221213	1.9949180298739022	2.128417052761304	2.3788270999919403	2.264773873216698	2.4835538067451677	2.5163849645853222	2.0136511587994947	2.5966744404500264	2.5966372156003894	2.525791130823893	2.5966372156003894	2.546259703280092	2.407440717496163	2.596739334474248	-0.5908713103305882	-0.6071405142155755	-0.5745469566019229	-0.5431631619452992	nan	nan	2.4601045140233753	2.4601045140233753	2.493576930660479	8.89171954068474	8.89171954068474	8.903274119424752	-7.325454781082183	-7.340463754406763	-7.310345076393008	-13.345001056423836	-13.412983034811962	-13.345001056423836	2.07073211468816	1.8307329362599964	2.3334191425577107	1.0019347220208128	0.9268389778023294	1.0798696248108834
1.627933891393479	1.4832554834315343	1.8426781520428763	2.5975413870748953	2.583403798139019	2.5975413870748953	2.1285705588859476	1.809698315923567	2.376081801750427	1.9742821824978098	nan	nan	1.812588104026719	1.7666746360641215	1.8552752201865397	1.599623239520552	nan	nan	2.0450781923404633	nan	nan	1.8374461920826002	1.8198747997991265	1.8570787447512322	1.4704143039451383	1.4498599430482755	1.491825096546037	1.8395540960215826	1.823050702285542	1.8598438045299817	2.5969470669115395	2.582535656812713	2.5969470669115395	2.042636623979582	2.023231445823113	2.0487821263908375	2.214004104441723	2.1981505238651566	2.2291350770638325	1.4479313316813456	1.4222028546071233	1.4718220603931236	1.402765117369398	1.402765117369398	1.4285248925431866	1.995101485422264	nan	nan	2.230524933025176	2.201047191326019	2.2542516867382503	1.4017401697061094	1.4017401697061094	1.4140507113141332	2.598466850229868	2.5832777313639186	2.598466850229868	2.5645478475913257	2.4389110430659877	2.5979237390329093	0.19545865203203622	nan	nan	-0.9632347853346462	-0.9971566164550889	-0.9259561063429098	3.969656611227548	nan	nan	9.058447193798317	nan	nan	-6.858533082851157	nan	nan	-13.238060697916568	-13.257441324391165	-13.221139355483256	5.8786178075445	5.6499020157238515	6.266009053853187	3.133198861614538	nan	nan
