J0024-2029_cw_p_phase	J0024-2029_cw_p_phase_ll	J0024-2029_cw_p_phase_ul	J0114+7148_cw_p_phase	J0114+7148_cw_p_phase_ll	J0114+7148_cw_p_phase_ul	J0234+0837_cw_p_phase	J0234+0837_cw_p_phase_ll	J0234+0837_cw_p_phase_ul	J0354-4032_cw_p_phase	J0354-4032_cw_p_phase_ll	J0354-4032_cw_p_phase_ul	J0444+4032_cw_p_phase	J0444+4032_cw_p_phase_ll	J0444+4032_cw_p_phase_ul	J0604-0837_cw_p_phase	J0604-0837_cw_p_phase_ll	J0604-0837_cw_p_phase_ul	J0724-7148_cw_p_phase	J0724-7148_cw_p_phase_ll	J0724-7148_cw_p_phase_ul	J0814+2029_cw_p_phase	J0814+2029_cw_p_phase_ll	J0814+2029_cw_p_phase_ul	J0934-2644_cw_p_phase	J0934-2644_cw_p_phase_ll	J0934-2644_cw_p_phase_ul	J1024+5812_cw_p_phase	J1024+5812_cw_p_phase_ll	J1024+5812_cw_p_phase_ul	J1144+0251_cw_p_phase	J1144+0251_cw_p_phase_ll	J1144+0251_cw_p_phase_ul	J1304-4835_cw_p_phase	J1304-4835_cw_p_phase_ll	J1304-4835_cw_p_phase_ul	J1354+3322_cw_p_phase	J1354+3322_cw_p_phase_ll	J1354+3322_cw_p_phase_ul	J1514-1428_cw_p_phase	J1514-1428_cw_p_phase_ll	J1514-1428_cw_p_phase_ul	J1724+1428_cw_p_phase	J1724+1428_cw_p_phase_ll	J1724+1428_cw_p_phase_ul	J1844-3322_cw_p_phase	J1844-3322_cw_p_phase_ll	J1844-3322_cw_p_phase_ul	J1934+4835_cw_p_phase	J1934+4835_cw_p_phase_ll	J1934+4835_cw_p_phase_ul	J2054-0251_cw_p_phase	J2054-0251_cw_p_phase_ll	J2054-0251_cw_p_phase_ul	J2214-5812_cw_p_phase	J2214-5812_cw_p_phase_ll	J2214-5812_cw_p_phase_ul	J2304+2644_cw_p_phase	J2304+2644_cw_p_phase_ll	J2304+2644_cw_p_phase_ul	cos_gwtheta	cos_gwtheta_ll	cos_gwtheta_ul	cos_inc	cos_inc_ll	cos_inc_ul	gwphi	gwphi_ll	gwphi_ul	log10_Mc	log10_Mc_ll	log10_Mc_ul	log10_fgw	log10_fgw_ll	log10_fgw_ul	log10_h	log10_h_ll	log10_h_ul	phase0	phase0_ll	phase0_ul	psi	psi_ll	psi_ul
1.317955916782778	nan	nan	0.9639203843377805	nan	nan	1.1542031931300551	nan	nan	2.5774088655733634	nan	nan	2.2633886026548846	nan	nan	3.133051586729546	nan	nan	3.1332966349390574	3.0399098904547706	3.1332966349390574	1.7098009264876401	nan	nan	0.47520518956456953	nan	nan	2.324251173537818	nan	nan	1.7193621428743529	nan	nan	1.1660457363704182	nan	nan	1.4523720096604116	nan	nan	1.1288154107556945	nan	nan	1.468514285036174	nan	nan	2.353769357476127	nan	nan	3.01392439786634	nan	nan	2.7137154750355994	nan	nan	1.218042054440006	nan	nan	1.271383369278755	nan	nan	-0.9971869532872362	nan	nan	0.9578450610000474	nan	nan	4.914357237754376	nan	nan	9.608971786469398	nan	nan	-6.687497936205105	-6.688706762989354	-6.686414935257135	-12.622483885616747	-12.637251531010588	-12.58817987600397	3.8097257685702504	3.8097257685702504	3.8908439769735157	2.5062142409028594	nan	nan
1.4809969824275968	0.04907475752478962	1.6950329658625651	1.1569877709245486	0.9511359753595383	1.2653471625568091	2.586349163900493	nan	nan	1.6032547894881792	nan	nan	1.0892934522791182	nan	nan	0.054849836737647255	nan	nan	0.10042906839000104	0.10042906839000104	0.14505035707670372	0.11067572873578692	0.03634453131362554	0.22867650464346811	1.0767775630558167	nan	nan	0.545724622090868	nan	nan	2.1090959025598175	nan	nan	1.3850729718253159	0.9597843673567836	1.6209400421927453	1.544737475967766	nan	nan	2.9530666939725894	2.7920455225791416	3.133123313922239	1.114860550233759	1.051415374418226	1.2561702600047189	1.442491807477924	nan	nan	0.4911710695993069	nan	nan	1.1142685799963075	nan	nan	1.7634078337486971	nan	nan	2.331678603250635	nan	nan	-0.9502346868150691	-0.9502346868150691	-0.9474748126782289	0.9981208582397031	nan	nan	2.197864586232411	nan	nan	8.603095328282487	8.577420267934658	8.603095328282487	-7.857908899589285	-7.857908899589285	-7.848087961076598	-12.80514135296593	-12.87175565674779	-12.716558502192179	4.210101673431443	nan	nan	0.9248087538562473	nan	nan
1.2734058034708926	0.6322776578370045	2.4161672297978987	3.1317719476962473	nan	nan	2.356994501501524	nan	nan	0.67124389382458	nan	nan	0.010982018971588818	nan	nan	2.089837229905835	nan	nan	2.440197472543071	nan	nan	1.6120873182756543	nan	nan	0.8289517649010028	nan	nan	0.7751508117817001	nan	nan	2.0308056973948982	nan	nan	1.3564815106933346	nan	nan	2.1095158397137883	nan	nan	0.7009635177234967	nan	nan	1.2565076495018002	nan	nan	0.9577844719687181	0.9098228053482074	1.0785841883116642	0.3861699937036776	nan	nan	2.920714609098251	nan	nan	2.2053757357354713	nan	nan	1.4277073648364875	nan	nan	0.5880478873047853	nan	nan	0.09198514004061376	nan	nan	0.3950620862954135	nan	nan	9.496266498878015	nan	nan	-6.50249299068196	nan	nan	-11.907654355303926	-11.971905306805319	-11.907654355303926	0.5775076468143079	nan	nan	2.5288915453202905	2.5078031181639084	2.5461723397956595
2.5572757287052355	nan	nan	0.805547556343058	nan	nan	1.8334170210744833	nan	nan	2.00828213920293	nan	nan	1.1680531632235793	nan	nan	2.4649082251041063	nan	nan	2.8903385599827556	nan	nan	0.8652632861411503	nan	nan	2.9255560744126075	nan	nan	1.3400899152730132	nan	nan	1.7937173130285808	nan	nan	0.009938000818953907	nan	nan	0.26426867791021236	nan	nan	1.264904546505868	nan	nan	0.6860088279376949	nan	nan	2.7540106854968798	nan	nan	1.4259897724662416	nan	nan	1.118831875064659	nan	nan	2.710912490592133	nan	nan	1.2740954849220838	nan	nan	-0.783606338091157	-0.8266410045034676	-0.7450544494301288	0.2204295277961214	0.16191953124585778	0.3048407750238386	3.631581159064957	3.579071018287032	3.6844534387447987	9.809800005417287	9.769923388507774	9.809800005417287	-7.434482409203508	-7.434482409203508	-7.42387136901951	-12.832773748211297	-12.895447533977004	-12.832773748211297	0.6356546773356493	0.6356546773356493	0.693096837807639	2.8280155056050473	nan	nan
0.0316207286152368	0.0316207286152368	0.11617251349311072	0.014659117570285702	nan	nan	3.133317903953149	nan	nan	2.907819411417506	2.8873073758655896	2.924138378928424	2.6782275813586973	2.6073787122001684	2.857100771933843	2.772222606741694	2.7090036318448734	2.828754959293659	2.6498035289712467	2.617678579316643	2.6928467621685916	0.024943610847162918	0.009950427088417438	0.3066905223135884	0.17599933851937447	nan	nan	0.5536811884598463	nan	nan	0.13025132664573028	0.01081617382891126	0.23355497830287505	3.1332679788241746	nan	nan	0.11615671390929787	nan	nan	0.8445639558492946	nan	nan	2.89539389193463	nan	nan	1.1924714162610917	nan	nan	1.4953220526444375	nan	nan	2.9985411022257216	2.773890360443708	3.1332693171725525	0.3333664892004093	0.2969708230966915	0.40969628894570637	0.01719940205393693	nan	nan	-0.6350462944284017	-0.6406031368210355	-0.6235284756509424	-0.9608283427040691	-0.9963356143940871	-0.9360584699731126	1.0671782538976897	1.0612628269597508	1.0844932014972821	8.000882354958161	nan	nan	-8.049164346283938	-8.04957579542681	-8.049164346283938	-13.120934845056249	-13.153617648123486	-13.075077578737101	1.092259153632417	nan	nan	0.9365639043620213	0.8839463076982425	1.0023959659413613
1.816011139179377	1.4323256454849058	2.5873756505219045	1.9356697273210624	nan	nan	1.5444601141440202	nan	nan	0.48935171312992126	nan	nan	0.7772697201029932	nan	nan	2.6199191132675157	nan	nan	0.5613840300586914	nan	nan	0.3382332098865457	nan	nan	1.967408263776906	nan	nan	0.009873611086577487	nan	nan	0.010501254875724998	nan	nan	1.454092264300845	nan	nan	1.0395263182090386	nan	nan	1.3483600145891992	nan	nan	3.128833844083803	nan	nan	1.0576859317288467	nan	nan	0.16026818717425984	nan	nan	2.2567322647189987	nan	nan	2.020367316027968	nan	nan	2.8409420605221576	nan	nan	0.8980466050536994	nan	nan	-0.9833847059268619	-0.9833847059268619	-0.947503132579497	1.318415033356292	1.3126330578742897	1.3432694974073986	9.336080410461522	nan	nan	-7.97887853352291	-7.97887853352291	-7.978085317829131	-13.378366693791842	-13.426668230202132	-13.319297298946134	1.6754064489144502	nan	nan	2.4548946378972287	nan	nan
0.021492165614524005	0.021492165614524005	0.06629944379360238	3.133269676320605	nan	nan	0.023239974760374475	0.023239974760374475	0.07624157751050042	3.1279829209096706	3.0777759511288347	3.1279829209096706	0.16816729797150562	0.16816729797150562	0.22314782242292056	0.14468432398066514	0.14468432398066514	0.17154555387961162	0.11652601340575422	0.11652601340575422	0.14195207702134421	0.017244345920559324	0.017244345920559324	0.18989183672854626	0.1234626410129997	0.09958834350335088	0.13738931456029482	1.7639689143236725	nan	nan	0.12063404070781578	0.03188608827514479	0.23241346868529755	0.01143034309930019	0.01143034309930019	0.0954074992322141	2.856002634323428	2.743759608799808	3.132969883791172	0.010662634016811489	nan	nan	1.0479601896427995	nan	nan	0.07265642969481245	0.028004208914265666	0.15854993772405868	2.9397129187225555	nan	nan	0.041297619121805546	0.041297619121805546	0.10250262600035197	3.133334375655274	nan	nan	0.07049713093737997	0.010701592092889583	0.14835590547447686	-0.7683878216075506	-0.7809202627413049	-0.669878633477984	0.23155421923679242	0.14921490735970996	0.2903115521922785	0.7333492584351797	0.7333492584351797	0.776741238095753	7.748649505428995	nan	nan	-7.984445088257892	nan	nan	-12.070353099864338	nan	nan	3.855635792835109	nan	nan	0.09441592114945516	nan	nan
0.14454050955396466	0.009873253073027933	0.25395765544472576	2.9829308591264247	2.7173310843060743	3.132876271906458	0.16773312558040876	0.034400411289852995	0.2773554033804962	0.06447520794860012	0.06447520794860012	0.12362184051225672	0.40161579582620704	0.2197463456429578	0.5526401872583773	0.13276342967518923	0.012991980033932208	0.25284678413322037	0.0219863141969876	0.0219863141969876	0.06793956062840764	1.1471263765486501	nan	nan	2.640939354962179	2.568219408638781	2.71707776030078	3.0592675758439354	2.9416232550462613	3.1333742346141236	0.06874322685768494	0.06874322685768494	0.16673537292398838	0.5507699369641639	0.4973390369306308	0.6153441797854391	0.4537886202116249	0.4537886202116249	0.62890112793425	0.8449925756346575	0.7798357802187772	1.0221122066671307	0.14852547466096105	0.14852547466096105	0.32526973023033257	0.05680482002544672	0.05680482002544672	0.17907482754267612	0.010017268020364144	nan	nan	0.23496560208987258	0.011785207274675798	0.3714739989185852	0.06335351272825437	0.06335351272825437	0.15511361653645708	0.2876234152223772	0.017951708628882703	0.5136992339139211	-0.891840498358305	-0.9039848809610821	-0.8818135978503712	-0.9940401901162474	-0.9940401901162474	-0.9652995031856645	2.611532408524945	2.611532408524945	2.6693565436539473	7.710220682566552	nan	nan	-7.88498132142096	-7.8856675925231645	-7.8842630480393785	-12.871449035829777	nan	nan	4.552242470652611	4.493838944509117	4.577036714284728	0.3730996203175391	0.36499652859122267	0.38237315862654575
0.01715913730177227	0.01715913730177227	0.05071793141923152	0.0198150640760337	nan	nan	0.030821437107581985	0.030821437107581985	0.06870041702266541	0.021900597457010392	0.021900597457010392	0.053644757148176236	0.0783259520126636	0.0783259520126636	0.14729478924253295	0.05012545289115241	0.05012545289115241	0.10604690014526197	3.1342123463665628	3.0723711421151	3.1342123463665628	0.22018802982889926	0.009981395327446097	0.3154525521512517	0.01715107627537836	0.01715107627537836	0.058087049026284976	1.533212557796177	1.1381972253864627	1.652579401082332	0.012021042723905931	0.012021042723905931	0.0856601132019673	0.010770767650723066	0.010770767650723066	0.07728731536781164	3.1332335935377857	nan	nan	3.1290955549531727	nan	nan	3.108024965369464	3.049094956911004	3.108024965369464	0.026232128105656005	0.026232128105656005	0.07042686363344285	0.06539947444363924	0.06539947444363924	0.12501948312585617	0.026583801527568843	0.026583801527568843	0.06975400989931275	3.1333024709508592	3.064611098614119	3.1333024709508592	0.010142481493734552	0.010142481493734552	0.10225238475572844	-0.9837407013389106	nan	nan	0.9980192239310711	0.97547991852001	0.9980192239310711	5.355767490234584	nan	nan	7.592883965976135	nan	nan	-7.933509610518694	nan	nan	-11.758970745969238	-12.225079068984241	-11.758970745969238	3.9768646010495177	nan	nan	1.8525916617235036	nan	nan
0.031089521159337528	0.031089521159337528	0.0759785812267488	0.16439049653493099	0.16439049653493099	0.2657959541922347	0.06960657223288891	0.06960657223288891	0.10522345650999088	0.9592652706326946	0.8048617138401588	1.0988107478379123	0.23049543999572858	nan	nan	2.367820328942007	nan	nan	2.5740011300258283	2.140732205587661	2.7157760108010818	0.1156091075786998	0.1156091075786998	0.16896463090143357	0.05889037222538792	0.05889037222538792	0.12436731415141289	0.01613920785668575	0.01613920785668575	0.06757361304605732	3.1324511153145425	3.0678298832315867	3.1324511153145425	3.133294557779191	nan	nan	0.1112664982099532	0.1112664982099532	0.16665935136988558	0.15254571039436404	0.15254571039436404	0.24875521140505075	3.131652790168903	nan	nan	2.3843893416557567	2.3348367719572196	2.5480709681599656	0.17763062970073823	0.17763062970073823	0.31369940594703166	3.133263936935451	3.046737470141677	3.133263936935451	0.09346392590084074	0.09346392590084074	0.4319953068936677	0.00993303790854001	0.00993303790854001	0.0630344832379969	0.9555274362288074	0.9217098255989283	0.9555274362288074	0.9995619773081329	0.9928262933305914	0.9995619773081329	0.8305641016404623	0.019728626561667024	1.054199771962657	6.505348394897592	6.505348394897592	6.863414523490773	-8.05277433866618	-8.055924289331207	-8.047986798970408	-12.916396072889878	-13.09243332257964	-12.916396072889878	4.048438548116542	nan	nan	0.046901676391548505	0.005465228710522281	0.09006464272595081
