-7.065118366799493092e-18	1.204504591468950419e-17	-5.865580269962480386e-01
-9.318636380399603070e-18	1.230014039094195432e-17	-7.576040666382974909e-01
-1.491055517540720688e-17	1.262845123504074878e-17	-1.180711307973712376e+00
-1.015532255547092006e-17	1.202701748406173019e-17	-8.443758038041275782e-01
-6.774598121834008157e-18	1.192879239825514157e-17	-5.679198610938143155e-01
-1.041523501257555959e-17	1.313544940391607146e-17	-7.929104435110126969e-01
-1.144663970188814132e-17	1.182828607106367758e-17	-9.677344319470609912e-01
-1.234112611106970587e-17	1.235061143083050892e-17	-9.992319959368873850e-01
-9.350516496333641145e-18	1.211920297039417453e-17	-7.715454984272384076e-01
-1.144615626906509654e-17	1.200236486616323655e-17	-9.536584162121092278e-01
-1.025742066913912033e-17	1.119591210133846413e-17	-9.161755269508459198e-01
-1.181182132940069730e-17	1.181884208051495131e-17	-9.994059696316758279e-01
-7.709424408435923605e-18	1.130587741777044297e-17	-6.818952765504375790e-01
-1.093163776105561684e-17	1.187065633541756426e-17	-9.208958167241123594e-01
-7.092559589128256113e-18	1.186920128537441170e-17	-5.975599721160615996e-01
-4.926807388216580911e-18	1.221499808908263033e-17	-4.033408234930467851e-01
-1.088911713987137815e-17	1.140646052770518033e-17	-9.546447045008199517e-01
-9.031980575164776769e-18	1.166961257535192045e-17	-7.739743300683141758e-01
-1.486194979430473130e-17	1.201667587081079441e-17	-1.236777121566977833e+00
-9.255797628005790671e-18	1.238960764646919029e-17	-7.470613995305591670e-01
-9.544252665306349859e-18	1.230080972285919695e-17	-7.759044225820189711e-01
-1.079238722069821477e-17	1.233348661009899727e-17	-8.750475483438001634e-01
-7.616898662230280392e-18	1.216739616086660282e-17	-6.260089308777614381e-01
-1.158977681554503507e-17	1.165567734954434952e-17	-9.943460571168014628e-01
-6.465791133065628017e-18	1.226367500557270329e-17	-5.272311220027867673e-01
-7.783088134987632756e-18	1.258506255714719631e-17	-6.184385734791227884e-01
-8.899685777832106024e-18	1.242400430973030688e-17	-7.163299010498568320e-01
-6.596223307968396889e-18	1.191989661850209836e-17	-5.533792380153464974e-01
-9.465006882463405719e-18	1.286617974529735711e-17	-7.356501362358865981e-01
-9.058976241098187460e-18	1.180561172435117050e-17	-7.673449248218489060e-01
-1.595332105204100931e-17	1.254620249360565360e-17	-1.271565723586227881e+00
-1.433223648787972514e-17	1.184046581217444709e-17	-1.210445324975578441e+00
-7.815148988689572802e-18	1.219494895279247155e-17	-6.408513081065430050e-01
-7.879342948016574613e-18	1.138781184042096454e-17	-6.919101806765807217e-01
-6.683302682634767235e-18	1.240350551738563607e-17	-5.388236957098115898e-01
-1.387551394544764216e-17	1.210051103643488336e-17	-1.146688259997300063e+00
-1.032701412431838648e-17	1.119891939296731876e-17	-9.221438035176438008e-01
-7.283297779318138347e-18	1.101993990676468515e-17	-6.609199179795185453e-01
-1.231317334874866947e-17	1.198981793541005319e-17	-1.026969167929033810e+00
-1.154619965697123503e-17	1.212425443884426489e-17	-9.523224471419017290e-01
-1.433250685897752793e-17	1.127583572977089969e-17	-1.271081559048992338e+00
-6.944891971820517181e-18	1.219598650311953975e-17	-5.694407721789560561e-01
-6.630298785989802323e-18	1.135013837804655051e-17	-5.841601718983561176e-01
-1.021510561181197843e-17	1.232203582172653712e-17	-8.290111925985831354e-01
-9.996218423691896355e-18	1.144862016144304545e-17	-8.731373984576250580e-01
-9.726633465088700383e-18	1.197248665676309052e-17	-8.124154775811974760e-01
-9.013169104415458701e-18	1.127808265169032248e-17	-7.991756562508073314e-01
-9.465874164269523160e-18	1.190322271120190325e-17	-7.952362476895743493e-01
-1.518949530974727143e-17	1.201824711308993601e-17	-1.263869445087653531e+00
-6.088662664156109964e-18	1.188879290049492950e-17	-5.121346393293333410e-01
-6.780017737248878845e-18	1.233112217737458014e-17	-5.498297429644325440e-01
-7.821608713739284350e-18	1.251861811145385501e-17	-6.247980922577179852e-01
-1.438193009756665235e-17	1.174740650072458751e-17	-1.224264274559628607e+00
-8.497401071723333877e-18	1.206050845695432518e-17	-7.045640821903794704e-01
-6.457158275151637979e-18	1.192898180262110486e-17	-5.413000356604479313e-01
-7.915179351629222159e-18	1.197140209633420220e-17	-6.611739617411190872e-01
-9.156908746232396601e-18	1.154167195517052522e-17	-7.933780115913116049e-01
-8.564659904689886907e-18	1.221973259090987001e-17	-7.008876700837992635e-01
-1.086962746698269749e-17	1.192208511955846179e-17	-9.117220148974458649e-01
-9.939836378581664847e-18	1.127557016774061371e-17	-8.815373618107152920e-01
-7.880068064241858855e-18	1.210215528253859960e-17	-6.511293137687208521e-01
-1.412038049815064684e-17	1.189858661440649300e-17	-1.186727546367067232e+00
-5.725259079955594724e-18	1.178915746274421524e-17	-4.856376800503689473e-01
-7.816477096243622381e-18	1.350160693928892607e-17	-5.789293919894904494e-01
-1.272551532851590028e-17	1.190234757357114878e-17	-1.069160117351351191e+00
-1.580784666097767071e-17	1.162953066447982156e-17	-1.359285006166217613e+00
-4.099352067380388068e-18	1.234347874098125815e-17	-3.321067061727288605e-01
-1.202912548845980242e-17	1.220875726904020311e-17	-9.852866449367517765e-01
-8.633874565562991803e-18	1.221144044719998563e-17	-7.070316235741616051e-01
-9.207803731408384002e-18	1.209079510778791853e-17	-7.615548563450105224e-01
-7.756656460771236940e-18	1.141315214973204964e-17	-6.796243806276903721e-01
-1.009740872139222877e-17	1.254459803032486368e-17	-8.049208668929138666e-01
-6.693069508532671324e-18	1.186302784758093447e-17	-5.641957175290199800e-01
-4.857916040889744576e-18	1.277062602224854155e-17	-3.803976431872996278e-01
-1.162676828176808128e-17	1.246253625347023394e-17	-9.329375694719098666e-01
-7.367577583314344458e-18	1.236699407969227438e-17	-5.957452179436695250e-01
-1.470923849741460311e-17	1.199738577125738342e-17	-1.226036969875063498e+00
-5.180576990765079305e-18	1.189872994007306015e-17	-4.353890723511344429e-01
-1.016884250414310924e-17	1.084040911382387869e-17	-9.380496988047825058e-01
-9.873401032139008016e-18	1.259140341234196852e-17	-7.841382496299974525e-01
-1.183080779943043948e-17	1.213712920841734969e-17	-9.747616257743659807e-01
-9.544922419394930477e-18	1.238573701277366943e-17	-7.706382276283642030e-01
-1.050224900817944163e-17	1.212675252240782834e-17	-8.660396910692597094e-01
-7.749007471179068073e-18	1.116158721401187705e-17	-6.942567685580799397e-01
-1.136616668325470000e-17	1.183223449305024503e-17	-9.606103301900166258e-01
-9.943099268027896682e-18	1.163541261924841584e-17	-8.545549344403194914e-01
-8.557193451899950771e-18	1.215402255830317261e-17	-7.040626599836279365e-01
-1.195802200079426034e-17	1.328994798950910226e-17	-8.997794430974263014e-01
-9.848194404444597636e-18	1.146110924631903820e-17	-8.592706162021394034e-01
-7.432494366744133616e-18	1.175713583902610349e-17	-6.321687925109318318e-01
-1.161900374017802427e-17	1.173743737392333476e-17	-9.899097537245710177e-01
-1.368650897597365934e-17	1.234533962038062410e-17	-1.108637704334916041e+00
-9.146826418215068958e-18	1.250258803749804216e-17	-7.315946419078755980e-01
-9.026499228247258821e-18	1.161193706956210693e-17	-7.773465507239141203e-01
-1.382103439208625944e-17	1.229067390216725702e-17	-1.124513960918705147e+00
-7.047451327019577801e-18	1.161448536750796931e-17	-6.067811964131558655e-01
-8.433410545033758360e-18	1.138469389734468976e-17	-7.407674392546228503e-01
-1.173330203915582245e-17	1.123935495250643592e-17	-1.043947992454783424e+00
-9.189159766865417438e-18	1.201110414615176721e-17	-7.650553733487964747e-01
-1.305844157174242534e-17	1.261749374005902799e-17	-1.034947339049072879e+00
-6.117039487624190511e-18	1.171626179011683532e-17	-5.220982252875377982e-01
-7.862466702436235702e-18	1.186783161203314461e-17	-6.625023811817694064e-01
-9.844363158093496394e-18	1.233328667975996713e-17	-7.981946267614926649e-01
-1.225094512370225964e-17	1.249870607164294046e-17	-9.801770722088744003e-01
-5.141933591024375874e-18	1.249056293798115767e-17	-4.116654802954352599e-01
-9.938793085322126408e-18	1.194548673554961207e-17	-8.320123997747541633e-01
-1.292813762854820093e-17	1.211934420778733678e-17	-1.066735741381218405e+00
-1.105671346248084265e-17	1.151264902529614289e-17	-9.603969892755788162e-01
-9.431952674901216736e-18	1.132081722237786470e-17	-8.331512195300769807e-01
-1.011133851153907672e-17	1.152026516095523980e-17	-8.777001544902515162e-01
-7.903839966058429091e-18	1.114328851966059091e-17	-7.092915122957947904e-01
-1.307578611866989295e-17	1.263320073433739547e-17	-1.035033511588994148e+00
-1.229524621014924463e-17	1.191607994080625951e-17	-1.031819715143445837e+00
-1.429734301605323082e-17	1.204637557317686198e-17	-1.186858481142535560e+00
-1.339976475220974270e-17	1.186443181633354101e-17	-1.129406360089029837e+00
-7.857113138053814799e-18	1.236192691627102110e-17	-6.355896771814855128e-01
-5.457792302920827699e-18	1.183502076757042459e-17	-4.611561238553906761e-01
-1.165674007934733329e-17	1.145847330425551949e-17	-1.017303070821675703e+00
-5.213387294568729844e-18	1.230863361696915417e-17	-4.235553235885869960e-01
-1.419699279505324154e-17	1.294688556341367643e-17	-1.096556598536115645e+00
-9.046316719946681423e-18	1.207869469641291537e-17	-7.489482056892473594e-01
-1.063950144527688957e-17	1.194290479889143745e-17	-8.908637910489304312e-01
-7.271551510106786223e-18	1.146130489437313784e-17	-6.344435975764602942e-01
-1.499012669687534920e-17	1.205536285811217361e-17	-1.243440522969272877e+00
-9.623806694853706742e-18	1.199839957532272597e-17	-8.020908650722987643e-01
-7.526647390046083730e-18	1.183217562813357340e-17	-6.361169430370726685e-01
-1.041906569419653236e-17	1.200636878825872984e-17	-8.677949076814587270e-01
