J0024-2029_cw_p_phase	J0024-2029_cw_p_phase_ll	J0024-2029_cw_p_phase_ul	J0114+7148_cw_p_phase	J0114+7148_cw_p_phase_ll	J0114+7148_cw_p_phase_ul	J0234+0837_cw_p_phase	J0234+0837_cw_p_phase_ll	J0234+0837_cw_p_phase_ul	J0354-4032_cw_p_phase	J0354-4032_cw_p_phase_ll	J0354-4032_cw_p_phase_ul	J0444+4032_cw_p_phase	J0444+4032_cw_p_phase_ll	J0444+4032_cw_p_phase_ul	J0604-0837_cw_p_phase	J0604-0837_cw_p_phase_ll	J0604-0837_cw_p_phase_ul	J0724-7148_cw_p_phase	J0724-7148_cw_p_phase_ll	J0724-7148_cw_p_phase_ul	J0814+2029_cw_p_phase	J0814+2029_cw_p_phase_ll	J0814+2029_cw_p_phase_ul	J0934-2644_cw_p_phase	J0934-2644_cw_p_phase_ll	J0934-2644_cw_p_phase_ul	J1024+5812_cw_p_phase	J1024+5812_cw_p_phase_ll	J1024+5812_cw_p_phase_ul	J1144+0251_cw_p_phase	J1144+0251_cw_p_phase_ll	J1144+0251_cw_p_phase_ul	J1304-4835_cw_p_phase	J1304-4835_cw_p_phase_ll	J1304-4835_cw_p_phase_ul	J1354+3322_cw_p_phase	J1354+3322_cw_p_phase_ll	J1354+3322_cw_p_phase_ul	J1514-1428_cw_p_phase	J1514-1428_cw_p_phase_ll	J1514-1428_cw_p_phase_ul	J1724+1428_cw_p_phase	J1724+1428_cw_p_phase_ll	J1724+1428_cw_p_phase_ul	J1844-3322_cw_p_phase	J1844-3322_cw_p_phase_ll	J1844-3322_cw_p_phase_ul	J1934+4835_cw_p_phase	J1934+4835_cw_p_phase_ll	J1934+4835_cw_p_phase_ul	J2054-0251_cw_p_phase	J2054-0251_cw_p_phase_ll	J2054-0251_cw_p_phase_ul	J2214-5812_cw_p_phase	J2214-5812_cw_p_phase_ll	J2214-5812_cw_p_phase_ul	J2304+2644_cw_p_phase	J2304+2644_cw_p_phase_ll	J2304+2644_cw_p_phase_ul	cos_gwtheta	cos_gwtheta_ll	cos_gwtheta_ul	cos_inc	cos_inc_ll	cos_inc_ul	gwphi	gwphi_ll	gwphi_ul	log10_Mc	log10_Mc_ll	log10_Mc_ul	log10_fgw	log10_fgw_ll	log10_fgw_ul	log10_h	log10_h_ll	log10_h_ul	phase0	phase0_ll	phase0_ul	psi	psi_ll	psi_ul
1.660818629117965	nan	nan	0.9858288069084915	nan	nan	3.6610451048588923	nan	nan	6.054370976253796	nan	nan	5.75201976912479	nan	nan	0.12493732445270568	0.12493732445270568	0.3792786347212909	1.4768316039024396	nan	nan	5.640688526069294	nan	nan	2.698975714650055	nan	nan	2.1654423021325946	nan	nan	0.6979022351109296	nan	nan	2.192196210111034	nan	nan	1.2504814948188132	nan	nan	0.6545303912492526	nan	nan	4.388447508802808	nan	nan	1.6944229719002362	nan	nan	2.2202068658395655	nan	nan	2.2866555284853005	nan	nan	2.8861207161986586	nan	nan	6.266578973612705	nan	nan	-0.09193773099308333	nan	nan	0.965658821268103	0.9465646704949565	0.9850766017153705	2.3036009401517434	2.2678469092601534	2.338303381899463	8.464960188480529	8.464960188480529	8.483783137166533	-7.653044210792688	-7.653044210792688	-7.6379873962210025	-14.574413407275728	-14.598403690865371	-14.548553750938838	2.2173195704452446	2.1485608142255237	2.29983007790891	3.1200326631244666	nan	nan
4.929277185535898	nan	nan	4.011785232073075	nan	nan	2.3055151491622707	nan	nan	5.004430114776529	nan	nan	6.172611258913521	nan	nan	5.181534358328311	nan	nan	5.031403491421467	nan	nan	0.6593650090408057	nan	nan	2.788827249884763	nan	nan	0.44024484658406654	nan	nan	0.02093680358290372	nan	nan	1.1438877200239865	nan	nan	3.837376768609933	nan	nan	1.1680145463686387	nan	nan	2.1915168110814274	nan	nan	1.609314101920045	nan	nan	3.2036034690943476	nan	nan	3.6230726344758613	nan	nan	1.1370379078971102	nan	nan	0.021803405307325226	nan	nan	-0.8582390513116012	-0.8582390513116012	-0.8348945518683091	0.9971004066387497	nan	nan	6.131709920126724	6.052559120079236	6.131709920126724	8.86728284391961	nan	nan	-7.650747418704435	-7.672073766445324	-7.631186946891134	-14.753194006010602	nan	nan	4.039953578511665	nan	nan	1.0062696468180339	nan	nan
5.832746783489141	nan	nan	3.633208494624852	nan	nan	2.750975326133257	nan	nan	1.7466038941760018	nan	nan	4.197915615598635	nan	nan	2.0333529731474047	nan	nan	0.08277341363164147	nan	nan	4.403606867413126	nan	nan	2.9029944723498744	nan	nan	0.3207407049260607	nan	nan	2.748034681472146	nan	nan	5.259389960142336	nan	nan	2.0509863599986558	nan	nan	5.4728052093106845	nan	nan	1.603886131362145	nan	nan	3.5332455987725124	nan	nan	6.055426664093607	nan	nan	6.266591982646325	nan	nan	4.6751596420595485	nan	nan	4.308428705908741	nan	nan	-0.3225809938649547	-0.32315517329196425	-0.32182713924309864	-0.0021056233619222153	-0.040202809264432315	0.029872325426713253	1.9266695849544286	1.9266695849544286	1.9552525556487228	9.144959566965252	9.144959566965252	9.148529436924205	-6.987706726068442	-6.987788223409584	-6.987706726068442	-13.827053992344704	-13.88995823879342	-13.766897989672872	1.422452852087867	nan	nan	0.3257235940654133	0.32153123146656154	0.33470157812144496
2.9928060552303823	nan	nan	0.9663904352636828	nan	nan	0.9817386701350829	nan	nan	5.6953852143246815	nan	nan	4.66931709066867	nan	nan	3.11242240186982	nan	nan	5.87593880934995	nan	nan	4.712537585464914	nan	nan	2.473364836592622	nan	nan	4.9962951126459805	3.7918745970212817	5.1745734281075375	2.258564594986291	nan	nan	4.884342039544466	nan	nan	5.523372653296398	nan	nan	4.263437970876246	nan	nan	2.4822323146898904	nan	nan	4.134113811427648	nan	nan	5.935409292707027	nan	nan	6.265442499009213	nan	nan	6.146261033907802	nan	nan	6.025709616580591	nan	nan	0.19825221930428322	nan	nan	0.9965078411997234	0.9471280472356672	0.9965078411997234	1.2512033356178502	1.106826050348709	1.3744793253476555	9.075299019527122	9.06235698442086	9.088329095688529	-6.74584641402883	-6.746157266108907	-6.74584641402883	-14.3863962444886	nan	nan	3.9847969557725462	nan	nan	0.010207763093389124	nan	nan
1.4622640404614522	nan	nan	0.023177507221687342	nan	nan	0.35468673330686773	nan	nan	0.41161526295429096	nan	nan	2.8158560271547772	nan	nan	6.266507366677313	nan	nan	5.109503909868022	nan	nan	6.146623275383946	nan	nan	5.8158914723198745	nan	nan	3.8638600228685216	nan	nan	6.265575879663633	nan	nan	4.181866416101298	nan	nan	0.6921951213610402	nan	nan	2.4069000425711238	nan	nan	4.10279158557899	nan	nan	4.345046247406437	nan	nan	1.2569651105062636	nan	nan	6.056192462238003	nan	nan	4.519944669733394	nan	nan	0.02005261468758754	nan	nan	0.47987919892344505	nan	nan	-0.01289614499905721	-0.022939441066714403	-0.0032874146266351767	4.938181526668416	4.896781875129523	4.938181526668416	9.08694642836856	9.08694642836856	9.094689774995993	-7.138127683525184	nan	nan	-14.200677249654897	-14.2760006951554	-14.133349030213104	1.9497467861663713	nan	nan	2.1125243717838895	2.0976421418956095	2.131340984286313
2.963065422653494	nan	nan	5.903091906205688	nan	nan	2.6931713961975037	nan	nan	0.39643871390312635	nan	nan	6.116476991643145	nan	nan	0.6007666844965117	nan	nan	2.9315946104180575	nan	nan	3.8675328050366984	nan	nan	6.055110214187129	nan	nan	4.8798013914524985	nan	nan	3.8374095538189885	nan	nan	5.503817561737704	nan	nan	2.824586021822255	nan	nan	2.404874409613797	nan	nan	2.108746280725498	nan	nan	2.601987612460812	nan	nan	0.01977898029537056	0.01977898029537056	4.544103495084191	6.266127929728676	nan	nan	0.6965964148910239	nan	nan	1.9444035157378097	nan	nan	-0.6440294795422372	nan	nan	-0.011143050346681957	nan	nan	2.2442794391846244	2.2442794391846244	2.2910876558143625	9.32222774085433	9.32222774085433	9.328813488550221	-7.2267251312181635	-7.227630168422096	-7.225562506502341	-14.243943322802467	-14.278886820921318	-14.243943322802467	2.3869254539916045	nan	nan	2.5837529971759388	nan	nan
0.38386510909857463	nan	nan	2.782965280889074	nan	nan	4.260138368949636	nan	nan	2.7226506493058675	nan	nan	1.0024997247642524	nan	nan	4.778627639427367	nan	nan	5.905373394418428	nan	nan	1.9062479646047048	nan	nan	3.322805680009739	nan	nan	4.93547337265174	nan	nan	4.765403879636561	nan	nan	5.874613179963981	nan	nan	3.7467701825362516	nan	nan	5.485258738465535	nan	nan	4.612079755062479	nan	nan	6.26562895359958	nan	nan	2.1759417705609905	nan	nan	5.152729712195936	nan	nan	1.0407114664064885	nan	nan	4.555929518614637	nan	nan	0.569133969870752	0.55250752901879	0.5856495677837008	0.03126683435551722	nan	nan	4.548394139958082	4.524643615952607	4.548394139958082	8.960928679462151	8.943518673723494	8.978458754205903	-6.784233759604591	-6.785217085151623	-6.783354263463146	-13.944591666258598	-14.017423065809751	-13.88899846778464	1.8158743282471395	nan	nan	2.40006057523813	2.3753330919406084	2.420877079034512
0.9133496228317627	nan	nan	3.568965064356138	nan	nan	2.1200308708190785	nan	nan	5.99140070886165	nan	nan	2.3753778660927063	nan	nan	3.8744013419787753	nan	nan	0.019797381966011784	nan	nan	4.362848393949677	nan	nan	0.621997237665904	nan	nan	0.8935018413349516	nan	nan	5.482361538306231	nan	nan	0.02229576450528026	nan	nan	5.916890703630749	nan	nan	4.526014151844652	nan	nan	2.216905103673674	nan	nan	0.8614189178373556	nan	nan	4.75522664404572	nan	nan	5.824143198427254	nan	nan	2.6590816738520036	nan	nan	2.3318061090125695	nan	nan	-0.5057059575438916	-0.5057059575438916	-0.4874851954186388	-0.9986830474280292	-0.9986830474280292	-0.9536621026306741	3.453617454242729	3.453617454242729	3.4871992724559346	9.038871618422856	nan	nan	-6.894157728754661	-6.894321146136702	-6.893952435668472	-14.358511605290595	-14.377872359563332	-14.290087573109309	6.266943272586694	6.130676504781477	6.266943272586694	0.9703717044324621	nan	nan
1.7752441247175255	nan	nan	1.4504829362333773	nan	nan	0.6808218014288623	nan	nan	3.7977818899903846	nan	nan	1.168989020459509	nan	nan	4.670361971252823	nan	nan	4.5209755577597255	nan	nan	2.177188618499696	nan	nan	0.925323158901286	nan	nan	5.165990643181346	nan	nan	3.6313301069054065	nan	nan	0.2348362616971426	nan	nan	1.1281184333461263	nan	nan	3.477995294051561	nan	nan	4.149624240305466	nan	nan	6.005653332333123	nan	nan	0.31913112562387264	nan	nan	5.9954872007555835	nan	nan	4.9071822399694245	nan	nan	3.8329599653852453	nan	nan	-0.3704838122518704	nan	nan	0.9939792475733393	nan	nan	2.920907362305953	nan	nan	8.554646399807472	8.551036661637973	8.567957309307499	-7.6435786956098735	-7.6435786956098735	-7.632930049847092	-14.382354552336164	nan	nan	2.8428514652148476	nan	nan	2.437599987852551	nan	nan
4.313528292131968	nan	nan	0.5308411942953055	nan	nan	1.4152208800507413	nan	nan	5.335081679882547	nan	nan	4.2714622863270595	nan	nan	3.1418744908153227	nan	nan	0.02151685991544687	nan	nan	5.017702823719875	nan	nan	2.6197281699733996	nan	nan	0.7037378191650407	nan	nan	1.225364934650079	nan	nan	5.935483232536773	nan	nan	0.4095563963821425	nan	nan	5.660617843994444	nan	nan	5.456334517253005	nan	nan	2.0095023710809734	nan	nan	3.2027976532476625	nan	nan	2.422661389535959	nan	nan	6.261207645470929	nan	nan	3.9850730715958447	nan	nan	-0.2995627784196969	nan	nan	-0.026718876948244416	-0.057280816699692656	0.002569648646893477	1.6675128796809453	nan	nan	9.248967338794614	nan	nan	-7.295993513971459	-7.296161633311844	-7.295858476178698	-14.318785909801914	-14.388230978520799	-14.264116387618962	2.1386595914926305	nan	nan	1.1968027318539747	nan	nan
