J0024-2029_cw_p_phase	J0024-2029_cw_p_phase_ll	J0024-2029_cw_p_phase_ul	J0114+7148_cw_p_phase	J0114+7148_cw_p_phase_ll	J0114+7148_cw_p_phase_ul	J0234+0837_cw_p_phase	J0234+0837_cw_p_phase_ll	J0234+0837_cw_p_phase_ul	J0354-4032_cw_p_phase	J0354-4032_cw_p_phase_ll	J0354-4032_cw_p_phase_ul	J0444+4032_cw_p_phase	J0444+4032_cw_p_phase_ll	J0444+4032_cw_p_phase_ul	J0604-0837_cw_p_phase	J0604-0837_cw_p_phase_ll	J0604-0837_cw_p_phase_ul	J0724-7148_cw_p_phase	J0724-7148_cw_p_phase_ll	J0724-7148_cw_p_phase_ul	J0814+2029_cw_p_phase	J0814+2029_cw_p_phase_ll	J0814+2029_cw_p_phase_ul	J0934-2644_cw_p_phase	J0934-2644_cw_p_phase_ll	J0934-2644_cw_p_phase_ul	J1024+5812_cw_p_phase	J1024+5812_cw_p_phase_ll	J1024+5812_cw_p_phase_ul	J1144+0251_cw_p_phase	J1144+0251_cw_p_phase_ll	J1144+0251_cw_p_phase_ul	J1304-4835_cw_p_phase	J1304-4835_cw_p_phase_ll	J1304-4835_cw_p_phase_ul	J1354+3322_cw_p_phase	J1354+3322_cw_p_phase_ll	J1354+3322_cw_p_phase_ul	J1514-1428_cw_p_phase	J1514-1428_cw_p_phase_ll	J1514-1428_cw_p_phase_ul	J1724+1428_cw_p_phase	J1724+1428_cw_p_phase_ll	J1724+1428_cw_p_phase_ul	J1844-3322_cw_p_phase	J1844-3322_cw_p_phase_ll	J1844-3322_cw_p_phase_ul	J1934+4835_cw_p_phase	J1934+4835_cw_p_phase_ll	J1934+4835_cw_p_phase_ul	J2054-0251_cw_p_phase	J2054-0251_cw_p_phase_ll	J2054-0251_cw_p_phase_ul	J2214-5812_cw_p_phase	J2214-5812_cw_p_phase_ll	J2214-5812_cw_p_phase_ul	J2304+2644_cw_p_phase	J2304+2644_cw_p_phase_ll	J2304+2644_cw_p_phase_ul	cos_gwtheta	cos_gwtheta_ll	cos_gwtheta_ul	cos_inc	cos_inc_ll	cos_inc_ul	gwphi	gwphi_ll	gwphi_ul	log10_Mc	log10_Mc_ll	log10_Mc_ul	log10_fgw	log10_fgw_ll	log10_fgw_ul	log10_h	log10_h_ll	log10_h_ul	phase0	phase0_ll	phase0_ul	psi	psi_ll	psi_ul
1.8119492579306522	nan	nan	1.213160621686466	nan	nan	0.9437345976731445	nan	nan	2.9183659244808813	nan	nan	1.9341876108375093	nan	nan	1.1060591908743354	nan	nan	1.5821018036929393	nan	nan	1.2525830936352993	nan	nan	1.361317997366273	nan	nan	0.4023797138059075	nan	nan	1.6089691665929011	nan	nan	3.073056064864294	nan	nan	1.9313708003462167	nan	nan	3.129409899074542	nan	nan	1.3025627596645606	nan	nan	3.0277230588642112	nan	nan	2.220638513340473	nan	nan	2.4052666333355592	nan	nan	0.20597957336150025	nan	nan	3.1324345950232564	nan	nan	0.26407820934591125	nan	nan	-0.7258601126913836	nan	nan	3.5127768779232804	nan	nan	9.959391973515077	nan	nan	-6.650395234222789	nan	nan	-13.1388611031846	nan	nan	2.0167189737342754	nan	nan	2.309771893805828	nan	nan
0.22114516937323775	0.011879920994812321	1.7870586772985728	0.5096431821320678	nan	nan	2.5777501242471397	nan	nan	1.9171291542327884	1.5477569717219866	3.131939355835037	0.9435842276728589	nan	nan	0.9061650557789669	nan	nan	2.877566318721315	nan	nan	2.2591427211332977	nan	nan	1.6315580969424064	nan	nan	2.0193682044720176	0.9566578158690132	3.12142676198248	2.82000400273826	nan	nan	2.1118352555266626	nan	nan	3.1324681055920824	nan	nan	1.4676811675788632	nan	nan	3.133112187186587	nan	nan	3.1331253010138385	nan	nan	0.20323385690865103	nan	nan	0.2974387981099484	nan	nan	2.575835441376149	nan	nan	0.34429386721789446	nan	nan	0.10923259479732532	nan	nan	-0.012894224819420375	-0.029512351436174755	0.011887192065213326	1.06469348194803	nan	nan	9.89134881251903	nan	nan	-7.1783167299069905	-7.1844555821577485	-7.172177877656233	-13.070084547615826	-13.10549394718817	-13.050395700439825	1.0072018843818509	nan	nan	0.6166797134695525	nan	nan
2.1756901762392715	1.9652833417858357	2.399284903450473	1.201738537210996	1.1431559418648014	1.265007740184886	2.031856010432745	1.9367622584663318	2.141069743751747	2.212384349588355	2.1479478775333876	2.265323857749697	2.0439693291836956	1.9922219863063881	2.1070585554313714	0.7351907570324445	0.6731679386834971	0.7890218823919084	0.11546771502442414	0.05192872004232295	0.19021947382689613	0.5812464989946884	0.5592259170796194	0.6330866189197465	0.756735809268234	0.7050790248326151	0.8185447941131654	0.1853843441453586	0.1853843441453586	0.25609893257822214	0.20359179471139693	0.16159852437162447	0.2557917627031975	3.0683508911584094	3.01508859006416	3.128154176597567	1.6106088129551686	1.5551521561232566	1.6668931810830794	3.0519068035455597	2.999620633253479	3.063011830864231	1.5020605011597759	1.4379685806861884	1.5717526865291136	2.8480212026405107	2.801011501337806	2.903656537209768	0.30226434006963143	0.24684658586046362	0.36172297218988436	0.4185221580850809	0.33946548405957666	0.4975788321105852	2.4754680386527737	2.4037485134475762	2.546947699225178	0.7285525051551394	0.5936462740654596	0.8452593945774747	0.009816644245971754	-0.014754781680057727	0.009816644245971754	-0.8095575979315058	nan	nan	3.149258317051804	3.0751387539794326	3.2151023949267743	9.213416437687318	9.210197121690504	9.223617906560339	-8.29618181756261	-8.312537857209715	-8.281256931384627	-13.879098549340672	-13.948185932977703	-13.813679522356935	2.7038574563806805	2.5875291750356744	2.9324061182848347	0.37003346687637034	0.3170556326674165	0.4227368045350187
0.6556851245606183	0.6026603373993751	0.6992212655982707	0.5609344381694326	0.48975807150256945	0.6370838260881287	0.9265921249330512	nan	nan	0.6159343734000955	0.5203276768969098	0.6983736805645189	0.6694235449445314	0.5795648380700832	0.9215688796189861	0.5293650079808827	0.45174858272256346	0.6742686764289239	0.16013784577291232	0.05239709925091759	0.2694310526194315	0.23493408796227314	0.057879339995224544	0.354913995163514	0.4126963623444999	nan	nan	0.5190034972825202	0.4811878913461669	0.604805803165694	0.16848419790568628	0.16848419790568628	0.2326856282461661	0.009865168289685441	nan	nan	0.009857060900529437	0.009857060900529437	0.131895614560015	3.0819392977065543	3.0020835438214286	3.0819392977065543	0.09074716065264699	0.09074716065264699	0.17838696006856164	0.08931086704176977	0.0445266353342679	0.16096563777377274	0.4594192926909413	0.39199978317997103	0.5386296581253548	0.2925518614849555	0.2320440323192738	0.3419836812440378	0.45294820613839243	0.40618235003195646	0.5070832274494788	0.5663840793600028	0.5123549736159951	0.6204131851040104	-0.2620442636007918	nan	nan	0.998141068251292	0.9797905485264636	0.998141068251292	3.8714253110998627	nan	nan	9.080132322449508	9.044269926340682	9.125576274770614	-8.302765124626955	-8.302765124626955	-8.288674188101883	-12.776497507670687	nan	nan	0.11718867465919516	0.05762780815965052	0.27291552352779624	1.0081804957949303	0.998529737042096	1.0310063518212589
0.19035845114194855	nan	nan	1.5066874845145226	nan	nan	0.2697637545523898	nan	nan	0.18539744056184781	0.04293213309991471	0.2364475090690405	2.9535251946755503	nan	nan	0.01036114210748271	0.01036114210748271	0.13383344280552242	2.7905772711392314	2.752814844640918	2.8354201526059786	0.027640882364426484	0.027640882364426484	0.1757015891275082	2.847124513736282	2.8051645202211453	2.8980960494828567	3.059902737872721	nan	nan	0.09121405083137163	0.09121405083137163	0.15286397453569098	0.6228266150751982	0.5903127340442815	0.6651491529534305	2.0463859341428225	nan	nan	0.21425521914257992	0.1408641502349962	0.24171965241360915	0.009857578552054613	0.009857578552054613	0.15965907397196943	2.7933869621975598	nan	nan	2.648531451679606	nan	nan	2.969075160683571	nan	nan	0.21989815519736497	0.07455144273717604	0.2664332772740159	1.912870600368296	1.5912872317701632	2.140865336763346	-0.5616128412064184	-0.5616128412064184	-0.5429645748755664	-0.9971010677882459	-0.9971010677882459	-0.9786495411654923	2.8378271997890216	2.809131124066415	2.8672164174372945	8.820298281619394	nan	nan	-8.298311554564574	-8.310800883850094	-8.288793477004239	-13.734613893446447	-13.7883749879699	-13.678689039700688	2.989086917615316	2.915092535427963	3.196425342702795	0.9279664936890212	nan	nan
0.5951383936651032	nan	nan	1.1305134691582386	nan	nan	2.5585044921381606	nan	nan	1.8158863806049534	nan	nan	1.715629390873151	nan	nan	0.16563411000201894	nan	nan	0.19165835760255942	nan	nan	0.7459315072863205	nan	nan	2.0554363232661217	nan	nan	0.719773565831942	nan	nan	0.31093681730999423	nan	nan	3.132772770924886	nan	nan	1.64174445186616	nan	nan	0.6774524504733559	0.6127660997220192	0.719130828071156	2.105203158882385	1.9980202097750588	2.1791705586569723	3.0427520038816946	2.7866856474001955	3.132999780739199	2.4590707473417077	2.0667162376458728	2.757310037078732	2.8347639481612106	2.727577163539764	2.9172153209469385	2.5573670634874053	nan	nan	1.8458838731155236	1.6334622718916485	1.9935701314862124	-0.7354493546361758	nan	nan	-0.0985832364169613	-0.12420012690961488	-0.0859841687404039	1.795371901232255	nan	nan	9.953532178679065	9.92956498339072	9.953532178679065	-6.602769854657073	-6.605580286838659	-6.599094674111921	-12.681995551523533	-12.706383196114055	-12.65730867203006	5.818271316224574	5.689487719511173	6.2097506566763725	2.3427978576655053	2.332106862322327	2.3541570402176317
1.5106889702955413	0.33804789851280664	1.932340759936567	1.4165139283582864	nan	nan	0.010240510023796643	nan	nan	1.8423961221014196	nan	nan	1.8264904070463908	nan	nan	3.133161819588361	nan	nan	2.155079363754834	nan	nan	1.438880102426912	nan	nan	2.7885938907582055	nan	nan	2.1119601642558687	nan	nan	1.4745537134809006	nan	nan	2.9828079761147634	nan	nan	1.3026780822067034	nan	nan	2.038695960834599	nan	nan	0.4442204781945755	nan	nan	1.0049678450624289	0.708363934522366	1.2410184730532106	2.6225691433286293	2.450766601072274	3.1332912462179765	1.4657019499445332	0.010439938837454537	1.9659775244254785	3.1182855503706235	nan	nan	0.823860882293085	0.3787689016724574	1.990082967465143	0.4813048199021803	0.4515126093573876	0.5118708540974872	-0.21777517894674386	-0.3079568690528756	0.2290341038518181	1.0213109310076431	0.8984265278703718	1.1221785452494866	9.991713544699802	9.938025674869928	9.991713544699802	-7.6232169247419375	-7.635183771098843	-7.607104084371616	-13.429797995217784	-13.594126675354177	-13.300513471652266	6.266607186699619	6.046860894807533	6.266607186699619	1.4532843538078526	1.3444964998521025	1.5539493813349068
1.6459984280070954	nan	nan	0.037570807417557986	nan	nan	0.7827291658433958	nan	nan	1.061706348702473	nan	nan	0.45371719911906916	0.1098775294044563	0.5654261958860791	0.11112600574769857	0.11112600574769857	0.21941972413562288	0.7776493427595129	nan	nan	0.4122498913033459	0.333400418169303	0.4784271276837033	3.133270712351994	nan	nan	2.9311871542132684	2.899515643843812	3.033868201720592	0.9592076324163259	0.9592076324163259	1.0683617122842128	0.8486826857823596	nan	nan	1.1319237228418226	nan	nan	0.06895627641100004	0.009215483503172028	0.32775041664242094	1.8536893591476458	nan	nan	1.9142490552131468	1.7830593375206023	2.4251538394166547	1.8584179343027551	nan	nan	3.133092853265173	nan	nan	0.8400583975608198	nan	nan	1.5644342616578402	nan	nan	0.2555561704218557	0.2555561704218557	0.39668235901936394	0.9967629957272537	nan	nan	2.2736419290039818	2.206926930088498	2.2736419290039818	9.36801220123084	9.285786811484995	9.36801220123084	-8.306379949963397	-8.306379949963397	-8.300862505140767	-13.509717115469595	nan	nan	5.868395174401282	nan	nan	1.6991995898672567	nan	nan
0.16477248700628938	0.09328867728413556	0.22076813795530986	0.23553854309408212	0.030725878000934858	0.33170058707074274	0.189540905175282	0.07879476039484631	0.26815506992083066	0.03718429966409017	0.03718429966409017	0.12148025594969702	0.2715876899602623	0.1516083620141388	0.4024742295378516	0.0668418388603146	0.0668418388603146	0.13887803886313502	0.009864185824383316	0.009864185824383316	0.05765623083086483	0.2993581656590391	0.1252693349478184	0.3641849505217839	0.013770132525142673	0.013770132525142673	0.06580481156239068	0.10257691901489592	nan	nan	0.011431475023523093	nan	nan	0.060869226907915276	0.060869226907915276	0.14558676570291207	0.22612295404777905	0.15635141156142257	0.2865916242026213	0.0714829721556796	0.011541413467596505	0.1966734150406865	0.016514034463284845	nan	nan	0.1760902736589057	0.10437951789813457	0.30397445476561424	0.5551534386550266	0.01588632537004025	0.7066469745258379	0.24537555933361394	0.16044419437865579	0.32626257357643124	0.07342116921806395	0.013608516964351114	0.14164497569495516	0.4271158799317357	0.2888931790597726	0.4994886648826737	-0.8201801792470507	nan	nan	0.9948676950953247	0.9622248169181249	0.9948676950953247	2.534792393937521	2.399841338581668	2.6398106964136923	8.90920263306866	8.864644409982226	8.90920263306866	-8.313823861173685	-8.341158763790784	-8.28773145413009	-12.412853861021215	nan	nan	6.263774455718826	nan	nan	2.374846809806564	nan	nan
1.6996331480180256	1.4136149924320147	2.0665087568709675	0.5716667393216013	nan	nan	0.009908813511284986	nan	nan	1.9627988165753876	nan	nan	1.8220782816793195	nan	nan	1.2098686950085473	nan	nan	0.6967117338740936	nan	nan	2.4585124481305165	2.407554978339234	2.524577911478009	1.0002652900756157	0.9409290106897261	1.0605250913196516	1.2827110267674247	nan	nan	2.9780368580329633	2.920004264840992	3.062876385135947	0.6475047926348387	0.6475047926348387	0.7418955310722227	1.6652317267299996	1.6223055018364974	1.712670083217421	2.522367434353579	2.4855666683426	2.606257352572155	2.745222174392971	2.6029151918606273	2.784183891940661	0.009870713493798727	nan	nan	2.2896418823100406	nan	nan	1.4327677898153768	nan	nan	1.7148620085049948	nan	nan	2.142105648651412	1.9616977695559041	2.5715887656677077	-0.0019403945427763358	-0.01246682712325159	0.00632302647316677	-0.9785744785870101	-0.9785744785870101	-0.9377762109911209	3.1469383595692215	3.1217542783642074	3.175592247518037	9.030621886453696	nan	nan	-8.305474676574432	-8.32452333331593	-8.279568503405995	-13.924334633973503	-13.955755684896735	-13.832268757492148	2.539404301856841	2.46051618574575	2.539404301856841	2.0596317211616535	2.0238222113975923	2.0875577940746717
0.5558778028798179	nan	nan	2.99785360875857	2.5271392734313114	3.1152979286544222	2.862743785543025	nan	nan	0.49492744030392843	nan	nan	3.133144920530444	nan	nan	0.940274877972809	nan	nan	1.4815861344003962	0.6131336565962514	2.6251578617354476	2.638275077423357	nan	nan	0.7688330278270502	nan	nan	3.0582563309290705	nan	nan	2.408948739096568	nan	nan	0.3995515017749939	nan	nan	1.002246466857666	nan	nan	1.2434740209544184	nan	nan	2.1568929962305194	nan	nan	0.010025848964150154	nan	nan	3.072968722744636	nan	nan	3.13144574154358	nan	nan	1.0918564099506514	nan	nan	0.6808960937603893	0.35819507371801934	0.9710792566967623	0.8822167704734026	nan	nan	-0.3020965639944869	-0.33462854201578157	-0.15534647335828172	5.088612459244256	nan	nan	9.946070891405324	nan	nan	-7.277196206868746	-7.277196206868746	-7.2658687751533835	-13.492115090431776	-13.53692284713873	-13.365880824122872	1.1119615249747725	nan	nan	2.053322478443066	2.009165837230177	2.1006434392216993
2.2619998624008115	nan	nan	2.817314662205904	nan	nan	2.277742743608349	nan	nan	1.0107928311704462	nan	nan	0.3708182078945076	nan	nan	2.4274949100633796	nan	nan	0.8926977237790044	nan	nan	1.5142227334921279	nan	nan	0.1751691011759266	nan	nan	2.727511671622036	nan	nan	2.2174253677964324	nan	nan	1.8733010175452525	nan	nan	0.10150574534545911	nan	nan	2.8453558879551255	nan	nan	2.180023223952411	nan	nan	0.012996839082321564	0.012996839082321564	1.4401830443465786	2.2191945503400836	nan	nan	1.2264368393088214	nan	nan	0.5505720552381294	nan	nan	2.112690204410203	nan	nan	0.9923792562896177	0.9886977946803995	0.9923792562896177	-0.3663671980217824	-0.4018360107465354	-0.3326440539322522	6.014123568288938	5.988843322038653	6.043138396371654	9.929588554813389	9.909302002915092	9.929588554813389	-6.846287378011311	-6.875553470472553	-6.815656545487111	-13.073957806122348	-13.117217166201973	-13.035042482201346	5.939951335821553	5.90147943271838	5.992338608132256	2.451987904304668	nan	nan
0.23182919736632907	0.16062545708228296	0.2929457411101353	2.76575139444104	nan	nan	0.037387876518958967	0.037387876518958967	0.12395872548516387	3.133185212005288	nan	nan	0.04210758094363225	nan	nan	0.13016275066349717	nan	nan	3.102146338377248	2.9386111860090853	3.1321069769790486	0.1229425983421797	nan	nan	0.28166657886522595	nan	nan	1.7110312028255086	nan	nan	0.18618387724971408	0.11723106410647269	0.24479376842146927	2.220557727019562	2.0126882907744372	2.3299333230035746	0.17081277965306493	nan	nan	0.29527141039907256	nan	nan	2.2290187115911406	nan	nan	1.1486573509281186	nan	nan	2.9687996708641333	nan	nan	0.07416925719911885	0.015305119454736001	0.17135640128750096	1.3471771492934972	0.6737461034140778	1.589195949379832	0.14621667525565626	0.033846281227634605	0.23049447077667254	0.9994260904511452	0.9902492666703326	0.9994260904511452	0.9968035363794483	nan	nan	2.1725194422141887	2.0839419758436697	2.311206446702887	8.795594171179628	nan	nan	-8.308926128585652	-8.308926128585652	-8.285909602011843	-13.973330219260513	nan	nan	3.0441062395611747	nan	nan	2.9501166800883634	nan	nan
0.08571891357816376	0.010451211584192984	0.1997135659756714	3.133294704816958	nan	nan	0.013613317574874672	0.013613317574874672	0.09585991738387034	2.6823833367040173	nan	nan	0.009879732868710054	nan	nan	0.9541707391006449	nan	nan	1.2607417827141154	nan	nan	0.29594074776868395	0.23896863090468365	0.6874945691249044	1.0594718680797581	0.841873429561069	1.1414229382357568	2.7846364685576703	nan	nan	2.6466778587069957	nan	nan	0.3213034554750638	nan	nan	0.13010566213370148	nan	nan	2.0087105216995447	1.955947218469275	2.0815080114946913	2.792768122328832	2.349162288071393	2.792768122328832	0.3886237530730813	nan	nan	0.07939828852352784	0.07939828852352784	0.15556230644897784	0.009864117009511326	nan	nan	3.1178847373023078	nan	nan	0.008195809689960334	0.008195809689960334	0.06712624100984121	0.98679711945502	nan	nan	-0.9952689423798091	-0.9952689423798091	-0.9582265578789589	2.917888320990163	nan	nan	9.07830399577328	nan	nan	-8.298574496526802	-8.328268554000957	-8.269017911540953	-13.684594384854437	-13.74149006531553	-13.599114750094708	5.805037947186532	nan	nan	2.417571529139852	nan	nan
2.6226429561796767	nan	nan	2.563470958693294	nan	nan	2.193375249862466	nan	nan	2.966161162096335	nan	nan	1.784689101829985	nan	nan	0.8343562741289745	nan	nan	0.08583194269327751	nan	nan	1.790022307962408	nan	nan	2.9610224333115216	nan	nan	1.9732028370634946	nan	nan	2.022418580296664	nan	nan	1.4063409237050735	nan	nan	1.4399400927399562	nan	nan	3.028203149823798	nan	nan	1.5995927684509157	nan	nan	0.33866643226329385	nan	nan	3.072977011294951	nan	nan	2.367506447329819	nan	nan	1.6800149809517768	nan	nan	0.3773448201145281	nan	nan	-0.9432650842044372	nan	nan	0.998468754000864	0.9701558833833258	0.998468754000864	1.5058516351087465	nan	nan	9.992757296513641	nan	nan	-6.978524763233322	-6.982976851379668	-6.972908730473554	-13.275428651352112	-13.300572143412188	-13.271609386735392	2.5573345254738693	nan	nan	0.17437273753265212	nan	nan
2.397441161375712	nan	nan	1.5312842058658123	nan	nan	1.384878058197378	nan	nan	1.8926945904815806	nan	nan	2.022410156678703	nan	nan	1.9455299406646012	1.6620110052659218	2.066914194352109	3.1330098889126465	nan	nan	0.010806090881458279	nan	nan	0.2140553198316422	nan	nan	0.4679358718623322	0.1108321771034965	0.9079347431687289	1.7765195185661153	nan	nan	3.1332667415645385	nan	nan	1.181285043619015	1.056945448042673	1.3632388914559463	2.786308779725288	nan	nan	2.3935870471304606	2.3311122233161075	2.611493186644232	3.133296509394601	nan	nan	2.1514838132431087	1.7734022840752217	2.2101118403546125	2.7549032671849756	nan	nan	2.1757338337037035	nan	nan	0.6252024916928048	nan	nan	-0.6472435046816157	nan	nan	0.1828457825258225	nan	nan	5.503110202418743	5.498408587922527	5.503110202418743	9.77095129579036	nan	nan	-8.1152828133409	-8.115988587901283	-8.114460485370062	-13.195264219239554	-13.241947275313628	-13.195264219239554	3.812715171450763	3.7228545460490294	4.340560225152294	1.1287676741652888	1.0669532617018955	1.1709240570302872
