2.626561599220710922e-27	2.645344747275413395e-28	9.928995462409773154e+00
2.742492631562540395e-27	3.455044518325417774e-28	7.937647740908892580e+00
2.768599155484481816e-27	3.464889738255371341e-28	7.990439421251299912e+00
2.876793709277379578e-27	4.117973778024394242e-28	6.985944700836649979e+00
2.719598421115706707e-27	3.363042265418287748e-28	8.086720910649777494e+00
2.770102054068858105e-27	3.315528153511768761e-28	8.354934495533685279e+00
2.693942357824026820e-27	2.987782204074395596e-28	9.016528561386891738e+00
2.802136081691354507e-27	3.734859052319390899e-28	7.502655501688063389e+00
2.750754379180574415e-27	3.235469214557866147e-28	8.501871588836833027e+00
2.814791398368450815e-27	3.789091079868549538e-28	7.428671781798660056e+00
2.760574617562003823e-27	3.314866806412829136e-28	8.327859847103026070e+00
2.727196151232136535e-27	3.355254738230522165e-28	8.128134416018713893e+00
2.626533614638500229e-27	2.997874143126646140e-28	8.761320486587022671e+00
3.209550513451712244e-27	5.817874181465945348e-28	5.516706641192768323e+00
2.829128971568514609e-27	4.239946812714949083e-28	6.672557691253087064e+00
2.730333194182490745e-27	3.542711298054575234e-28	7.706902890116421823e+00
2.908904889594544559e-27	4.002867205534379203e-28	7.267053190204965318e+00
2.738431424641482374e-27	3.139926840243151867e-28	8.721322387337604454e+00
2.583138559575581717e-27	2.735349824365302364e-28	9.443540042177094307e+00
2.864576766544181259e-27	4.267341535013824242e-28	6.712790019360148186e+00
2.591826952794658115e-27	2.487509752715819975e-28	1.041936398426155463e+01
2.973978544924551098e-27	4.787250826599063406e-28	6.212288957997446737e+00
2.787024015512972391e-27	3.451542531793055809e-28	8.074720186238383945e+00
2.603040959054063904e-27	2.488163500543146866e-28	1.046169577877756041e+01
2.658937588228242228e-27	3.006586502387696830e-28	8.843708924112553049e+00
2.776954804556120444e-27	3.306840963353130262e-28	8.397606160473753079e+00
2.732320664537836195e-27	2.985249852444679160e-28	9.152736955334862756e+00
2.727705329004419596e-27	3.441292862417109546e-28	7.926396962008408487e+00
2.840624750386254728e-27	3.994061056295390115e-28	7.112121498265272734e+00
2.798760385236419532e-27	3.587539481580206454e-28	7.801336820420572415e+00
2.808875739901809246e-27	3.650056064323546368e-28	7.695431769819594869e+00
2.749471331906579765e-27	3.096063733625568459e-28	8.880538543329272727e+00
2.746823066967440992e-27	3.404385168896183110e-28	8.068485000062592505e+00
2.835255054978071772e-27	3.755256648565118228e-28	7.550096625383570625e+00
2.783843258031360264e-27	3.649320534030729930e-28	7.628387893229437111e+00
2.756134631630340696e-27	3.549489849570748346e-28	7.764875372058464009e+00
2.781953363257303253e-27	3.556596272265353727e-28	7.821954335810383796e+00
2.663552424172085976e-27	2.904329614920825369e-28	9.170971540173123771e+00
2.691238202435468171e-27	3.450952356479972227e-28	7.798537691724539478e+00
2.827640855168342179e-27	3.745370680910438410e-28	7.549695600439177312e+00
2.897859605359093374e-27	4.502923657200018223e-28	6.435506852809989020e+00
2.720824951012475279e-27	3.020486341044007029e-28	9.007903508916527358e+00
2.793691074311288621e-27	3.852415433187222824e-28	7.251790786228839991e+00
2.796641621850928304e-27	3.738508872023761718e-28	7.480633904011645186e+00
2.846904309135269583e-27	4.122746740980649770e-28	6.905358218676551196e+00
2.834790390220830082e-27	3.799692293382903632e-28	7.460578834653445846e+00
2.675581069048213371e-27	3.111438957509034111e-28	8.599175833390729551e+00
2.678169054885662190e-27	3.011669831154504108e-28	8.892638320379905537e+00
2.747500156361309448e-27	3.246196384309085144e-28	8.463752130467863566e+00
2.715556683574271955e-27	3.503522551784203380e-28	7.750932507031667029e+00
2.757321282515351643e-27	3.178284688559844089e-28	8.675501261546079590e+00
2.710564289838416361e-27	3.038055558624881671e-28	8.922036603785159059e+00
2.770740531589346800e-27	3.452195604560134893e-28	8.026024156711663693e+00
2.662095009922499128e-27	3.206823153970077275e-28	8.301346479386618071e+00
2.718356516351741383e-27	3.243683683352671719e-28	8.380461172286835847e+00
2.721645560955084990e-27	3.352157235115912282e-28	8.119086815034124882e+00
2.745740159909516882e-27	3.289951782216963719e-28	8.345837087190606240e+00
2.883595730816494905e-27	4.086116327082993835e-28	7.057057362033162917e+00
2.873480581431454312e-27	4.280833409504883162e-28	6.712432618964721875e+00
2.725798036679994019e-27	3.108474824141496445e-28	8.768924282450347718e+00
2.749887402528954275e-27	3.415354678049275821e-28	8.051542699804134173e+00
2.786093939053239080e-27	3.422658911793970266e-28	8.140144872317765845e+00
2.714802795233547460e-27	3.120950202623469372e-28	8.698641820531085145e+00
2.662464079237969640e-27	3.202456013993622274e-28	8.313819354907373338e+00
2.722512361032153700e-27	3.200398730432340523e-28	8.506791154314608860e+00
2.630637458228013556e-27	2.652333502729675933e-28	9.918200164197550350e+00
3.004606820907221510e-27	4.861263526447918347e-28	6.180711670043242734e+00
2.759577732667817561e-27	3.416659510862337032e-28	8.076829792065884916e+00
2.825407392050719643e-27	3.689666374004219392e-28	7.657622954631638557e+00
2.674393033984942316e-27	3.061246874279526108e-28	8.736286695643810774e+00
2.764787213318169939e-27	3.667768903643723294e-28	7.538062745914849039e+00
2.691525101292513611e-27	3.104586456142497763e-28	8.669512475541685248e+00
2.580553278685203994e-27	2.403697192563011618e-28	1.073576691219418677e+01
2.726466585318797280e-27	3.622661826293747594e-28	7.526141594365089560e+00
2.795425802960558555e-27	3.866413016287700010e-28	7.230023774450667240e+00
2.700426428378215097e-27	3.398333542686728364e-28	7.946325439978011218e+00
2.699695401736910475e-27	3.559701441620583734e-28	7.584050084008875814e+00
2.646219817717544531e-27	2.711420237929693406e-28	9.759534065210294429e+00
2.750401678844600430e-27	3.157974498364372355e-28	8.709385336294296565e+00
2.764297037991924776e-27	3.393246614558378885e-28	8.146466649762471590e+00
2.724565811079551815e-27	3.381590244146645846e-28	8.057054859900992128e+00
2.836327407503793095e-27	3.737153445867024067e-28	7.589539601700143301e+00
2.626676234177352301e-27	2.677800849664013855e-28	9.809079844406367599e+00
2.639667863317327839e-27	2.774412571372539050e-28	9.514330675092958600e+00
2.758349063211362743e-27	3.641281428979478438e-28	7.575215255977700402e+00
2.816544304126900523e-27	3.655286132784933252e-28	7.705400348456436177e+00
2.703365179776148388e-27	3.258402540364720695e-28	8.296596710465227176e+00
2.804615195165025995e-27	3.846027426531574546e-28	7.292239196781507893e+00
2.752211130299739192e-27	3.647624354369082017e-28	7.545215359150600598e+00
2.742937307699710439e-27	3.391669646319460252e-28	8.087277340457568187e+00
2.641419325135335855e-27	3.140477210898875906e-28	8.410885186392745183e+00
2.842533244114540915e-27	4.001698328120068513e-28	7.103317169462686209e+00
2.648230463927377304e-27	3.126403641422242928e-28	8.470532815534534521e+00
2.807329535059244973e-27	3.869136169697633205e-28	7.255701045224865808e+00
2.667570522716601703e-27	3.085943926441569073e-28	8.644261160612215278e+00
2.786834216141199699e-27	4.045130512588426918e-28	6.889355504027830257e+00
2.740285934947527796e-27	3.422233870540470605e-28	8.007301776002691440e+00
2.777208067981652795e-27	3.477457163132577071e-28	7.986318558931944089e+00
2.642374050276875738e-27	2.819798170630612208e-28	9.370791419748819351e+00
2.801814887498097864e-27	3.808730821555913339e-28	7.356295361281325995e+00
2.650299816501764668e-27	2.769787631696212190e-28	9.568602972202336687e+00
2.652282742510786181e-27	3.006944962236454562e-28	8.820523075148393843e+00
2.709797087790240890e-27	3.376296955192960665e-28	8.025944174200672521e+00
2.843446082521770343e-27	3.985667011328609184e-28	7.134178732040930448e+00
2.743276263143959990e-27	3.376504420014286673e-28	8.124604389329816101e+00
2.757206317810734287e-27	3.321854293424554522e-28	8.300202460019054485e+00
2.642113639090274196e-27	2.937975619232060612e-28	8.992973331007014792e+00
2.671639599684697057e-27	2.962919969558414848e-28	9.016914486836006049e+00
2.589727629931913390e-27	2.363360422646369105e-28	1.095781923534147140e+01
2.804260262380167419e-27	3.701698683692244526e-28	7.575603802476622128e+00
2.736901966497970678e-27	3.098665528699585224e-28	8.832518195813680251e+00
2.652107189147956945e-27	2.751592297528211571e-28	9.638445315937163471e+00
2.556026856611915135e-27	2.358541364052818562e-28	1.083732045394254051e+01
2.822877811229166608e-27	3.840402946780254644e-28	7.350472985122125991e+00
2.807543677635500167e-27	3.783149597890699297e-28	7.421180698751247640e+00
2.641174753362817358e-27	2.889172742282515903e-28	9.141629763806458087e+00
2.597815618613314597e-27	2.464732328336178230e-28	1.053995027673846607e+01
2.615875337390014872e-27	2.563730875644322721e-28	1.020339288433536140e+01
2.680102306702173895e-27	2.999700203677645268e-28	8.934567205803956469e+00
2.710686449729839339e-27	3.281839098605161339e-28	8.259656760387576568e+00
2.702167621505375281e-27	3.031035889498528686e-28	8.914997116554884471e+00
2.827019908288697977e-27	4.010640370752563558e-28	7.048799311213812757e+00
2.733407721935950645e-27	3.243877790502452759e-28	8.426358508137774095e+00
2.739534204421913585e-27	3.295206973708837356e-28	8.313693878046452213e+00
2.707607591574481015e-27	3.102821506186519907e-28	8.726275701570177290e+00
2.675132927238429074e-27	2.816995096350235749e-28	9.496406048787211063e+00
2.663404173163266331e-27	2.919184999436618956e-28	9.123793708440141259e+00
2.757079056004472001e-27	3.512123719954982640e-28	7.850176348684582806e+00
2.656508027235205908e-27	3.139263692958989165e-28	8.462200971499942881e+00
2.876080903004114801e-27	3.921119293437330155e-28	7.334846730671348070e+00
2.719774630589625584e-27	3.159124384660958965e-28	8.609267314055173870e+00
2.978717347373678362e-27	4.495321133381188573e-28	6.626261526133093938e+00
2.975642731618428812e-27	4.310839781010614310e-28	6.902698506045688021e+00
2.806975572901180403e-27	3.816303669773601480e-28	7.355220694656360081e+00
2.707529531017805326e-27	3.244822034519455718e-28	8.344154169979860924e+00
2.704578927777838639e-27	3.406275766850207444e-28	7.939988165663903530e+00
2.661765384852056713e-27	2.897055720545724931e-28	9.187829443441474453e+00
2.641966936427899686e-27	2.881880451836665909e-28	9.167510521625331421e+00
2.790525529497257412e-27	3.485555669859296219e-28	8.005970335312143860e+00
2.650199247559047015e-27	3.158836493851487584e-28	8.389795586816612527e+00
2.881673021214354382e-27	4.128086968690003035e-28	6.980649979205301392e+00
2.863514654158615568e-27	4.014380991234653384e-28	7.133141225038333921e+00
2.712289966105945917e-27	3.194819206206896773e-28	8.489650872376461876e+00
2.751988523169603330e-27	3.721234198311414966e-28	7.395365022761463791e+00
2.656218221412905681e-27	2.766858747715786565e-28	9.600122245509563612e+00
2.868030327475061479e-27	4.114393713730814471e-28	6.970724065379765300e+00
2.751355843457134455e-27	3.282868123687085598e-28	8.380951472296748861e+00
2.668176807762795893e-27	3.041755420655082639e-28	8.771832178368136113e+00
2.676438303820311821e-27	3.071716251734155448e-28	8.713169070578420161e+00
2.747970831047260463e-27	3.368351772990599801e-28	8.158206197707988494e+00
2.966979996613273522e-27	4.481725310901261876e-28	6.620173684889720356e+00
