3.179680537091373905e-09	-2.203920558818895782e-15	2.267850782040104563e-15	1.000000000000000000e+00
6.359361074182747810e-09	-3.656839112558582624e-15	2.829430285089453134e-15	1.000000000000000000e+00
9.539041611274121301e-09	-5.062843952037471646e-15	4.396129875977588706e-15	1.000000000000000000e+00
1.271872214836549562e-08	-1.355218938903059244e-14	1.230016343725188239e-14	1.000000000000000000e+00
1.589840268545686994e-08	-8.920045173584881062e-14	9.548848580719050504e-14	1.000000000000000000e+00
1.907808322254824260e-08	-2.110613081688721766e-13	2.256272552438074613e-13	1.000000000000000000e+00
2.225776375963961527e-08	4.020953570327089295e-12	3.475669485987801334e-13	1.000000000000000000e+00
2.543744429673099124e-08	-4.929660388425400154e-15	6.568245081537307170e-15	1.000000000000000000e+00
2.861712483382236390e-08	-1.672510150121842730e-15	3.834364537667930167e-15	1.000000000000000000e+00
3.179680537091373987e-08	-1.815887812482165047e-15	2.167329370576044152e-15	1.000000000000000000e+00
3.497648590800511254e-08	-1.168383310355640053e-15	1.620905922802753662e-15	1.000000000000000000e+00
3.815616644509648520e-08	-2.396826429350841520e-16	1.444651655323819132e-15	1.000000000000000000e+00
4.133584698218785787e-08	-4.590971270622221632e-16	1.098177062547827024e-15	1.000000000000000000e+00
4.451552751927923053e-08	-4.323933012738216356e-16	8.269173067658156617e-16	1.000000000000000000e+00
4.769520805637060981e-08	-4.235094189243799307e-16	7.670695757789247446e-16	1.000000000000000000e+00
5.087488859346198248e-08	-6.664162523353532650e-16	6.303776878895133072e-16	1.000000000000000000e+00
5.405456913055335514e-08	5.996075306078238808e-17	4.150456049044355282e-16	1.000000000000000000e+00
5.723424966764472780e-08	-1.058501437261053495e-16	3.922778000675511335e-16	1.000000000000000000e+00
6.041393020473610709e-08	-1.140554465243116922e-16	4.431307560051816291e-16	1.000000000000000000e+00
6.359361074182747975e-08	-9.260800178441023836e-17	4.152631058676934519e-16	1.000000000000000000e+00
