J0000+0000_cw_p_phase	J0000+0000_cw_p_phase_ll	J0000+0000_cw_p_phase_ul	J0224+0000_cw_p_phase	J0224+0000_cw_p_phase_ll	J0224+0000_cw_p_phase_ul	J0448+0000_cw_p_phase	J0448+0000_cw_p_phase_ll	J0448+0000_cw_p_phase_ul	J0712+0000_cw_p_phase	J0712+0000_cw_p_phase_ll	J0712+0000_cw_p_phase_ul	J0936+0000_cw_p_phase	J0936+0000_cw_p_phase_ll	J0936+0000_cw_p_phase_ul	J1200+0000_cw_p_phase	J1200+0000_cw_p_phase_ll	J1200+0000_cw_p_phase_ul	J1424+0000_cw_p_phase	J1424+0000_cw_p_phase_ll	J1424+0000_cw_p_phase_ul	J1648+0000_cw_p_phase	J1648+0000_cw_p_phase_ll	J1648+0000_cw_p_phase_ul	J1912+0000_cw_p_phase	J1912+0000_cw_p_phase_ll	J1912+0000_cw_p_phase_ul	J2136+0000_cw_p_phase	J2136+0000_cw_p_phase_ll	J2136+0000_cw_p_phase_ul	cos_gwtheta	cos_gwtheta_ll	cos_gwtheta_ul	cos_inc	cos_inc_ll	cos_inc_ul	gwphi	gwphi_ll	gwphi_ul	log10_Mc	log10_Mc_ll	log10_Mc_ul	log10_fgw	log10_fgw_ll	log10_fgw_ul	log10_h	log10_h_ll	log10_h_ul	phase0	phase0_ll	phase0_ul	psi	psi_ll	psi_ul
2.8535209208629766	2.6306212617841305	3.1228061235210793	2.767874420798382	nan	nan	2.425554788078772	2.2981881075985013	2.6821770616735536	2.51800696329042	nan	nan	1.6230255267474978	nan	nan	1.7875480110773019	nan	nan	1.9467691504872418	nan	nan	2.0525085197732422	1.9866112222477779	2.263731324108197	2.98381784864455	nan	nan	0.5489953128715047	nan	nan	0.9966119471266887	0.9751453283830429	0.9966119471266887	0.281980254750941	nan	nan	2.7853380125563536	2.7853380125563536	3.077361191266771	8.022568991799917	7.890933314056002	8.073340115754442	-7.650325481458718	-7.650325481458718	-7.63787189256029	-12.354135322741746	nan	nan	0.7001730717446103	nan	nan	3.1332834475173588	nan	nan
0.23299306588973878	0.009876647652597803	0.46663092409922763	0.47369362914830004	0.319341425245618	0.8414059217454339	0.07037229839681619	nan	nan	1.9024256651520493	nan	nan	0.6198633381185009	nan	nan	0.5269786520411566	nan	nan	0.3380910118695288	nan	nan	0.09997814128048187	0.010057989220254157	0.21050499485451177	3.1026864146861466	2.9771269173358075	3.132983109320432	0.09871243127559402	0.009878714718804346	0.255170430332362	0.3492767849014329	nan	nan	-0.9984367266361761	-0.9984367266361761	-0.9882896254617451	5.131137524861468	nan	nan	8.184051934718067	nan	nan	-7.8992204423156664	-7.908309320839426	-7.8992204423156664	-12.22951090106617	nan	nan	3.3101732378619264	nan	nan	2.6911582135044085	nan	nan
1.7067083045420626	nan	nan	0.8815813259114919	nan	nan	1.1050747101441516	nan	nan	0.2803749117113619	nan	nan	1.6609395107931673	nan	nan	0.8512596441484673	nan	nan	0.5665711659436456	nan	nan	2.9980069784046384	nan	nan	3.133265110254304	nan	nan	2.9683611344135485	nan	nan	0.12176117011549778	0.11077948609713095	0.12176117011549778	0.997713946600852	nan	nan	5.62198128157593	nan	nan	9.623748986329334	9.60338148909241	9.623748986329334	-7.796457569071581	-7.796457569071581	-7.792982022343442	-13.201375760698301	nan	nan	4.661425379020301	nan	nan	2.4681008156646507	nan	nan
1.436474615547911	nan	nan	3.1332955911112412	nan	nan	3.04345221637132	nan	nan	0.47557959578064757	nan	nan	1.6618775551971863	nan	nan	1.343660085053195	nan	nan	1.467790185530116	0.26604396968931904	2.0806776350007277	0.2699039155024741	nan	nan	2.4286334655635393	nan	nan	3.133229296225493	nan	nan	-0.831138666027867	-0.8575954511838156	-0.7704114337787208	-0.9974080405612573	nan	nan	0.0002448997455222126	0.0002448997455222126	0.002026121815165775	8.832804576988455	8.783182397056693	8.832804576988455	-7.63023201123143	nan	nan	-12.855212970979936	-12.916369408384265	-12.790035868140722	0.025673225474469118	nan	nan	0.20522559639583668	nan	nan
0.5279492578827718	nan	nan	0.3954111026791358	nan	nan	0.9336260018095696	nan	nan	0.8864137897094618	nan	nan	0.560760245130143	nan	nan	0.2820920719739656	nan	nan	0.17650503346369337	nan	nan	0.26408738363729345	0.19161776868540975	0.3207134390450407	0.535290105025888	nan	nan	0.7608280052448875	nan	nan	0.6312348966154082	nan	nan	0.9975672746975043	0.9713665784615684	0.9975672746975043	3.7104231597921653	nan	nan	7.819750409151447	7.772761147318851	7.861956332953179	-7.653156685409028	-7.677766366077621	-7.628547004740437	-11.987088779443361	-12.228367103493852	-11.912730130618812	6.266514158435091	nan	nan	1.4547459527064646	nan	nan
0.997774161693004	nan	nan	2.3674356200912614	nan	nan	2.3074034890536304	nan	nan	2.4275576786070205	nan	nan	1.9748189380670305	nan	nan	1.856380199520667	nan	nan	2.7723023028354987	1.4092079814762983	3.13227659338226	0.809099854585012	nan	nan	1.0968481303128168	nan	nan	2.5966336445433615	1.7322565225108204	3.133303945202733	-0.005761524078007507	nan	nan	0.43406950174720005	nan	nan	6.282717004230365	6.273130986435187	6.282717004230365	9.405701464742634	9.36815599212933	9.405701464742634	-7.783176768636157	nan	nan	-12.71639116389586	-12.793588427627423	-12.71639116389586	5.991381128866876	nan	nan	1.9019912793768912	nan	nan
3.133301917014137	nan	nan	3.13331114103575	nan	nan	3.1351931113638587	nan	nan	0.009868189991326841	nan	nan	0.39646973480538056	nan	nan	0.2801432954168414	nan	nan	2.1056724773918427	nan	nan	1.9160652584170734	nan	nan	0.8054612684717853	nan	nan	3.1332969512195086	nan	nan	0.7304013654490703	nan	nan	0.998085926392879	0.9630027137625781	0.998085926392879	0.07820102935304993	0.07820102935304993	0.15324335482148804	9.562966984970297	9.562966984970297	9.570377804861055	-7.184922111429987	nan	nan	-12.508706655847945	-12.535518949507235	-12.469343926858773	1.2185199608348758	nan	nan	1.8798927318912078	1.6658198429109365	2.019832972280163
3.133341567147855	nan	nan	0.11514493143585731	nan	nan	0.05486228891606075	nan	nan	2.562602234726341	nan	nan	2.787733572689137	nan	nan	2.2748920833203496	nan	nan	2.2319032754395782	nan	nan	0.22011681614533388	nan	nan	0.3099101414791356	nan	nan	3.133262177755943	nan	nan	0.4829720443521779	nan	nan	0.9974956614565014	nan	nan	0.17044567291876772	nan	nan	9.578460295544115	nan	nan	-7.64851722116056	nan	nan	-12.691911554769359	nan	nan	1.220522089223478	nan	nan	0.5766987574897385	nan	nan
3.133263643748323	nan	nan	1.412545601134521	nan	nan	1.903133211628778	1.630408594344227	3.1332023664751167	1.8111242714447668	nan	nan	2.7886617904343582	nan	nan	3.1326912136324916	nan	nan	3.1332359380188053	nan	nan	3.133306680114239	nan	nan	3.1332848939902354	nan	nan	2.2622924791982686	nan	nan	-0.5711726419434566	nan	nan	-0.3401250096718191	nan	nan	4.684025920614686	nan	nan	9.066608400266905	nan	nan	-7.618450441415819	nan	nan	-12.679678935927864	-12.72048763209057	-12.606998210602862	0.41878344223201225	nan	nan	1.7812277380308972	nan	nan
0.009878033202785644	nan	nan	1.5545282541955	nan	nan	0.009948760811708668	nan	nan	3.012200819715874	nan	nan	1.180516990757802	nan	nan	0.0098833188800421	nan	nan	0.009875888868815474	nan	nan	1.884573569460808	nan	nan	0.7711312563028522	nan	nan	1.6748657579427106	nan	nan	0.6603258328284984	nan	nan	0.9975651751935772	0.9407870889136629	0.9975651751935772	6.147867098139554	6.095091027480654	6.147867098139554	9.634726771580697	9.575949031183672	9.69524607465615	-6.509390688365517	-6.5109281919441155	-6.509390688365517	-11.878045628422976	nan	nan	1.6245660426371797	nan	nan	0.8050103344203395	0.009855894465398432	1.0000541040325208
