J0000+0000_cw_p_dist	J0000+0000_cw_p_dist_ll	J0000+0000_cw_p_dist_ul	J0000+0000_cw_p_phase	J0000+0000_cw_p_phase_ll	J0000+0000_cw_p_phase_ul	J0224+0000_cw_p_dist	J0224+0000_cw_p_dist_ll	J0224+0000_cw_p_dist_ul	J0224+0000_cw_p_phase	J0224+0000_cw_p_phase_ll	J0224+0000_cw_p_phase_ul	J0448+0000_cw_p_dist	J0448+0000_cw_p_dist_ll	J0448+0000_cw_p_dist_ul	J0448+0000_cw_p_phase	J0448+0000_cw_p_phase_ll	J0448+0000_cw_p_phase_ul	J0712+0000_cw_p_dist	J0712+0000_cw_p_dist_ll	J0712+0000_cw_p_dist_ul	J0712+0000_cw_p_phase	J0712+0000_cw_p_phase_ll	J0712+0000_cw_p_phase_ul	J0936+0000_cw_p_dist	J0936+0000_cw_p_dist_ll	J0936+0000_cw_p_dist_ul	J0936+0000_cw_p_phase	J0936+0000_cw_p_phase_ll	J0936+0000_cw_p_phase_ul	J1200+0000_cw_p_dist	J1200+0000_cw_p_dist_ll	J1200+0000_cw_p_dist_ul	J1200+0000_cw_p_phase	J1200+0000_cw_p_phase_ll	J1200+0000_cw_p_phase_ul	J1424+0000_cw_p_dist	J1424+0000_cw_p_dist_ll	J1424+0000_cw_p_dist_ul	J1424+0000_cw_p_phase	J1424+0000_cw_p_phase_ll	J1424+0000_cw_p_phase_ul	J1648+0000_cw_p_dist	J1648+0000_cw_p_dist_ll	J1648+0000_cw_p_dist_ul	J1648+0000_cw_p_phase	J1648+0000_cw_p_phase_ll	J1648+0000_cw_p_phase_ul	J1912+0000_cw_p_dist	J1912+0000_cw_p_dist_ll	J1912+0000_cw_p_dist_ul	J1912+0000_cw_p_phase	J1912+0000_cw_p_phase_ll	J1912+0000_cw_p_phase_ul	J2136+0000_cw_p_dist	J2136+0000_cw_p_dist_ll	J2136+0000_cw_p_dist_ul	J2136+0000_cw_p_phase	J2136+0000_cw_p_phase_ll	J2136+0000_cw_p_phase_ul	cos_gwtheta	cos_gwtheta_ll	cos_gwtheta_ul	cos_inc	cos_inc_ll	cos_inc_ul	gwphi	gwphi_ll	gwphi_ul	log10_Mc	log10_Mc_ll	log10_Mc_ul	log10_fgw	log10_fgw_ll	log10_fgw_ul	log10_h	log10_h_ll	log10_h_ul	phase0	phase0_ll	phase0_ul	psi	psi_ll	psi_ul
0.37475978654032616	0.3432194346042117	0.3978612163999986	6.423841983198893e-05	0.472942113020561	2.6674353885485593	0.4593307957365008	0.44594843977801035	0.5681891349218624	3.126613855557129	1.8690689624150074	3.1328569929572896	1.2597223088957086	1.0235896960581277	1.2902291356320783	2.1817098248786857e-05	0.27987557109418376	2.237503467884325	1.9203293121437877	1.8710863793218446	2.217926999085192	2.2095619786402128	1.8450152614988862	2.5949937005497654	0.015296556835901354	0.015053036810550164	0.02679124730637005	0.2526651844132167	0.17937144385683526	2.8498853152403174	0.00813837901872333	0.009382760812817656	0.022027194152488386	1.6725070512735394e-05	0.004510997001023538	2.0971321306854263	0.02419737975926294	0.01919125175562894	0.02927845651845001	3.1109565661755125	1.544546941551705	3.1223124679340657	0.056659134520490075	0.05780127457924186	0.13634363548361933	1.0950688495137037e-05	0.011562021033096071	2.6461428173520485	3.8952748202458767	3.0560471567498	3.8673740858330534	3.1102802707773005	0.3380207971881705	2.7410214161412942	0.7998220859200971	0.7942154696954778	0.8039723038179869	2.1773178558601796	1.8951715568127727	2.581641537107466	0.6969547473791873	0.7104668939412632	0.8962624181355684	0.26541897687273563	0.2667833987384955	0.7711785654450414	4.265666130235786	4.2464142095233335	4.286814214901099	9.366765899682711	9.351760822165293	9.366824467046333	-7.694116278476876	-7.694138571610097	-7.693505924099411	-12.211852189253666	-12.589824994802811	-12.211639104378174	5.336484026693057	5.221640460513632	6.15738328178117	7.441975196068064e-06	0.00025763642445576947	0.648556636676519
0.7442930534561791	0.6498364620047029	0.7449580244157161	3.1357280382630632	3.013502559294134	3.1377085989637155	2.144762260787611	2.0109309763351777	2.143851823718929	2.1930526586816227e-05	0.0028091802447908383	0.10405937486718105	0.8544639991128735	0.6509419486886465	0.8608786092457108	2.85138473514009	0.0482647864239325	2.8694188322981473	-0.012283345913569832	-0.26798235282315686	-0.026551380400928415	3.0813379868527737	3.0682147832103497	3.0889884577484716	-0.010947343945834964	-0.25567144541208686	-0.026025026547321025	3.125593815622949	3.122791034454493	3.127988628863467	-0.00934391935984713	-0.27020833084507073	-0.02729429087886917	3.12185404629581	3.1204067769912003	3.1336556690093587	-0.00862681222013506	-0.2729127988231659	-0.026747488824033265	3.110174954700117	0.00545762468953717	3.1342823825717097	2.6968092743051444	2.686800112318742	2.82429856710664	0.16106822219162442	0.10066029389520723	0.5387816582616198	1.6596119382889778	1.5629901139775875	1.7300461891162118	0.22137457034930202	0.1685371468319087	2.973269927745102	0.8346290389712462	0.8265756740428417	0.9173472684367389	4.3872713100255734e-05	0.008411484871478199	2.1141012394592593	-0.649067800369581	-0.6481137817103767	-0.31942669851985944	-0.9999999550096943	-0.9999569324788482	-0.9083368609279668	1.9239713349397716	1.7937043858571327	1.9252941086231894	9.27089023804426	9.270580822309318	9.271366379816211	-7.5665455440095535	-7.5666071582819345	-7.566525043156643	-12.727623547803898	-12.730593456105048	-12.641913717413372	2.7486568797946664	2.745419296565083	3.202045763032423	0.7985804641392309	0.79911674409974	0.8421673406345821
0.2889089994139268	0.2714404378800365	0.3198781652444353	0.8755906083661495	0.7193299549266279	1.9045317719224253	0.7091450664935122	0.6964116060879885	0.7439157961160657	0.6242699501996012	0.14629287094544766	0.6362533937674265	2.2905890301346683	2.079115907741751	2.726830522762889	1.0469477518663743	0.4756621544346089	1.1028150958661134	-0.04084227455956135	-0.26521011679862166	-0.025790036646884812	6.487773552979871e-06	0.002707573358235457	3.1362722416488804	-0.010407837271041886	-0.2506260910224456	-0.0263815041213029	5.299244981830495e-06	0.0029727633165491595	3.1386298947265745	-0.009565172570911384	-0.24563646253396584	-0.024633865073244776	4.034973005878162e-06	0.0028202808043763577	3.1380663448700186	0.9967446526757519	1.003120115781806	1.0415996646538863	3.1275171656938037	2.4689985459839634	3.0197025569237566	0.6324634885434208	0.621487583171708	0.6706675017893475	3.1351341664570365	2.8679780679279494	3.109296248094202	0.43966427373854305	0.4232731547718465	0.47493990070869996	1.1641845303321623	1.0101766934743894	1.4535648873912739	0.2830313855314588	0.2667471802081892	0.31461173371181034	0.00020081736163625463	0.032345341610380954	1.0421194036289774	0.7052045536433812	0.6238155547773374	0.7618534765400558	-0.9999999466446641	-0.9998956034599655	-0.8208328904144416	1.527746599368313	1.4456452464366927	1.6281659575165652	9.666766116396802	9.657262405106323	9.666873218473595	-6.505610303016713	-6.862038249601494	-6.502318218350147	-12.156674248064402	-12.154400049265988	-11.782991967324087	5.31451773539237	4.555018925705459	5.322031407073421	2.496458543119492	2.3671328035734924	2.544488224237772
-0.030199054721556706	-0.13259986500122567	1.3934746969859606	3.0350181105468	3.033321754867302	3.0730239759880362	20.731691116953094	16.47173177843528	20.7971372890369	3.110202641475996	0.6481935227949753	3.140899291625035	1.1267494120503285	0.12347158469195677	1.1694593544892995	3.123833824130939	2.324593379668386	3.107263206278749	17.461286212931288	17.462320792056136	19.687958225137113	3.11014041924278	0.3004940321113072	2.832898715026759	13.383297515794482	8.373430064155233	13.29267198671025	3.109665607593658	0.9236024017323831	2.8875973130418884	1.7338147014240342	1.4883139044789813	5.929917923129166	2.8585608508252216	0.5164609523521735	2.7731878614640046	14.114395800809827	10.809059493241667	14.693251472961526	5.885293375837257e-05	0.06887292505451004	3.0076909253293302	20.4415375909038	13.459087571899737	20.630584512972206	2.8906642661629114	0.4131116733176828	2.94963929958967	-0.010689866468424514	-0.24184658874732026	0.020960975369676654	0.5192566922046278	0.5204921494105211	0.7322734531228141	20.64212202362117	13.639289439054089	20.79790965482553	1.727680655978077	0.38930086725586976	2.1151501116672677	-0.07860045895483841	-0.3342237738097658	-0.07418489890179068	0.9968333548721051	0.7909633243206858	0.9996697738822403	6.244108589657075	6.1704425664585445	6.244890006749289	8.361050671252624	8.251432753237804	8.438377213372847	-7.942533200223409	-7.942541710855335	-7.941164711076902	-13.00493075207336	-13.009868671083966	-12.811057368870525	3.666917478788422	3.554225690151275	3.6699319764373626	1.5994377235416222	1.166570162196685	1.593197714332944
0.3365448072921239	0.3362214868573177	0.37780576036399877	0.00030356302608101557	0.007335962232671701	3.126639875387827	0.9300642877333758	0.9174708865929561	0.9658955506147918	0.12578553964102462	0.1298979738618212	2.770855224536769	4.009922311341376	4.012817584515761	4.109054491799098	1.3727936676142085e-05	0.007877993306571391	1.5813556814192493	-0.0014162395502315128	-0.2462744581946971	-0.005495222573211417	3.02321368421552	2.9365285364030793	2.961727638472179	-0.01174310280650448	-0.28411011930968677	-0.028607065804103018	3.037647225766405	3.036693760062671	3.047085545071736	-0.025660886537760108	-0.27103721455699037	-0.025955809245849764	3.1063067718682658	3.1037428705364873	3.111711001286917	1.81023662407799	1.6973990832706776	1.8174769595845235	0.001507492922800946	0.09066611413138531	2.347294484091524	1.340749606087918	1.1714049673217006	1.2789131417562025	0.00011858324349790783	0.06267290439520636	2.8290986378067142	0.7271476065495165	0.7195641205085771	0.783356379758871	2.858844588666521	0.6627236995800813	2.7011558637589426	0.4117542442435103	0.3842416564692191	0.4274126226348241	9.137242009303191e-05	0.02440758539886881	2.821906614106183	0.6609807734669114	0.6605346469068759	0.6673414837856897	0.9954147841989729	0.7583759394010517	0.998142721882591	1.5853158117410078	1.5832174812467459	1.6066460893121333	9.488842092620727	9.471163663441747	9.491089402798735	-7.63619460549753	-7.636716924817314	-7.628492207463489	-12.627904271559705	-12.651752979154773	-12.54291013262522	5.028348322171559	1.4264029779585807	6.280999898983925	3.1101821595224832	0.1303869934374362	3.124541050249828
-0.016284755614740187	-0.269224880919283	-0.03173464512411028	2.7004517815316196	2.591107036448775	2.896551401180612	0.09316377190706926	-0.11970113408737931	0.4589245892066257	2.516327693592221	0.8135185799043442	2.533711283835498	3.3253139656303086	1.7536217825570957	3.341581027213578	0.00014650610111073548	0.02405977464349162	3.089247192425537	4.4503401827919244	3.3261762906556354	4.759301862837575	3.1101097021910817	0.8502667176654819	3.1053184200744184	-0.016654570468095375	-0.2661998005439115	-0.026267061351906065	0.10847121054135574	0.09827475166928279	0.12804601217342648	-0.019478389233613447	-0.26291727225125	-0.026802689816321393	3.058066910676006	3.0428963798759154	3.071460877979055	6.496231864268097	-0.11474072147015088	6.574162215105723	3.110175521556498	0.6368510547764576	3.1257018813541	5.824883546173288	3.5736781319890745	5.865362089431567	3.110059100349042	0.342744847283836	3.075764009627464	2.9053385790447033	1.3271272890058916	2.9220184132634195	3.1190429779235123	1.4998569028048647	3.1204033861968345	0.4404116760967046	-0.08919136478357284	0.6640460078861371	0.6300813038212353	0.6340423940620854	3.132374587266934	0.73681516394609	0.7177222454497796	0.8357139195648193	-0.9999917622871074	-0.9946975180429007	-0.2968762942068164	6.264190403504565	6.1947703041953055	6.262804238656244	9.131000335762879	9.131178599284036	9.213799769005055	-7.826655025153883	-7.8512291827538565	-7.826230291273085	-12.880796270337271	-12.931027425391125	-12.588794149066672	3.5231346815783016	3.4317026611209482	4.650023190389123	2.0421781061783584	1.3443967388902225	3.118825254502265
20.800998519469523	20.727676201086886	20.8015086071172	0.4143096002508221	0.14410518070136746	2.5884841908782823	-0.011563328972507225	-0.24224606854683606	-0.024596661336123978	0.020159954910092415	0.015407528400628959	0.02541457176434654	6.497073609160171	6.485292545287028	6.509669440333343	0.4549373394617798	0.3636335772622844	0.6108211260287438	0.5722144868747654	0.5718980299730926	0.5733587451934641	0.2375911648916152	0.05927268402825801	0.30006596376534744	4.436860299478725	4.403847927489373	4.461106766563195	1.79800019620252	1.4422803023649269	2.061388005152309	3.9354709330758753	3.8450890092737025	4.016769729110614	2.512069206223129	0.5872973370105492	2.6785254072518585	3.6160010483289096	3.586278493436062	3.6723755350049077	1.4460057392184162	1.08271510901575	2.1951746264348717	3.5403138928960693	3.523487356991855	3.552847680835879	0.6191733761256495	0.4267268619451396	0.8044822373701451	3.912755077620318	3.8969864925335775	3.920970137304892	1.3147094885980828	1.1363011212049288	1.4188475116393438	5.333354465038458	5.3320183063602045	5.353801486645373	1.0521632616470855	0.9909055633437523	1.1889195375211992	-0.3088448812432319	-0.30893083373516195	-0.3063699795397171	0.4593916404005701	0.4584459127370729	0.6730681110309779	0.20591971451359184	0.2040947598882434	0.20596207738863062	9.254270479080393	9.254257895581157	9.255006104314175	-6.502549344530207	-6.5025445846079055	-6.502533371655201	-11.692409230502685	-11.825333558876048	-11.691538988589121	2.4031383860054243	2.3067381360230645	2.4050051063380646	2.8509733157526695	2.748790340803092	2.8511682389807964
1.5053449138846526	1.1737586379192435	1.5052761655182467	3.1207629804420747	1.4584808672215894	3.1276071973480923	14.741000492771155	14.002742298788037	14.735925818835124	3.1101437297825076	0.13896779299362894	3.136481151204685	4.362511399125387	4.362649122907891	4.4811304662382545	8.004219158107101e-06	0.015329857501617925	3.005964097258269	2.864054398926286	2.827596256664307	3.0611201955812595	3.110181117109439	2.2765117628157623	3.1263730546836017	2.0419847385622925	2.0115208740805364	2.1780374063040346	3.1162836299187564	2.373166677282232	3.1005408972799318	1.7756059630880199	1.6692739294505232	1.8318232273747213	0.6282200005900609	0.5208330964220185	2.683238877509428	1.724450918987824	1.593137608562571	1.7688490217552655	2.7636747224615026	0.48999590760141276	2.6777377442273798	1.2817037632948836	1.1573370469937174	1.2824376574409513	3.1101757466539395	2.0067681674558258	3.109277442149025	1.0529978793488435	1.0553933160227873	1.2080054419782695	0.0009065475105916953	0.14451070226792553	2.369694237896712	1.1214825552503849	0.9471375470244792	1.1177184287380941	3.1212328239906713	1.7258010276681015	3.1369969729021663	0.25280088129157374	0.2528455204468813	0.25939088689780476	0.9996175813075594	0.9740301468522912	0.9999366240990103	0.5244223612244315	0.5245083495721969	0.5504705329570738	9.432622881048738	9.432629156143292	9.458905104608561	-7.690187148358796	-7.6901583677695635	-7.684229961160862	-12.81813256336346	-12.847465553365828	-12.815584355429923	2.3868428652304394	0.27075220762696006	2.4815411086569243	1.5472393484611156e-06	0.08768004795738893	2.768955148429826
-0.019071669719724516	-0.2449250428826853	-0.016289768413502527	3.0204633537107393	3.0162385888399394	3.0975894966973465	20.79261152845289	20.484967852703495	20.799597737881946	3.110541512092852	1.1238801534918927	3.1401377273218327	-0.03310844506760313	-0.17334498591352077	1.574432266393694	3.132244318101727	2.2986186188282827	3.123834751616875	-0.06866770063518768	-0.19680329859836843	7.0879527414144246	0.1837674474366341	0.13320319116848706	2.2492377964839028	9.742704886492715	9.83829882782568	15.778464239895465	3.1119902954633094	2.057688880351633	3.1259933950237326	7.148841530666713	3.4826434070299443	7.274237072662778	2.4940057172698946	1.4683470551812516	2.717659801980386	-0.016478905767541185	-0.2599820270430939	-0.009107340848624072	3.0595333430028298	3.0566381262994806	3.1033666966380125	20.72324009608596	15.956421247462526	20.516273255508146	3.1101301150816014	1.330479544241913	2.9515462338647667	-0.029683530158324145	-0.18986081809785418	2.123089768388419	1.540746536086704	1.5390136645208634	3.0935277086542254	-0.016401533318504358	-0.2529985930722144	-0.02521192724464917	0.050355779330869994	0.04924947218824327	0.10407228148232034	-0.9904378752588456	-0.9904422810745993	-0.9839097346824472	-0.9999984532853	-0.92989440815052	-0.31057574918303044	1.6174551281232943	1.197383784374033	1.5902055424352155	8.303619130228135	8.251124784197462	8.347048494733649	-7.933501288351237	-7.943051118524026	-7.933448390375074	-12.949289839693122	-12.947824295357542	-12.477797432859292	5.930825057795728	5.742842875731507	5.93228047548611	2.267927117324739	1.9961237058635366	2.2702983220757087
-0.042817394240605045	-0.28303557163387516	-0.0269634979405679	1.789059791771011	1.7792719989385524	2.1823884280195673	0.6196698474130163	0.6197410977070689	0.7023259640114282	6.0581765921536936e-05	0.030068819415441164	1.9233678680099546	1.349783776272233	1.2826919613098693	1.3500701337289747	3.114582217438385	1.065797176094076	3.127035185475539	1.3853626040407516	1.3305026955054486	1.4286122253549176	3.1151332084147194	1.1461314297939438	2.736019049666314	1.5794139110633287	1.5331245095644315	1.6176537657894403	3.0470251593602304	0.5379869540462191	2.7028023154887157	1.7953392124610918	1.764335780465219	1.9052747383290436	2.605523630413212	0.5638454779311957	2.665128670021413	1.7963073172001935	1.6990551943192789	1.8127117529117405	1.6246890507022482	1.3603338597483061	2.9177188008758446	1.6553321599910116	1.532252095654349	1.6623738394147018	0.8130968088536059	0.6709372890492005	1.7164502393862775	1.7791141605817273	1.6942453030548628	1.8078756191159888	1.2287921320732376	1.0867660367894376	2.686092869022581	2.338813766013253	2.344747214576795	2.4789615181103577	0.022329912170959528	0.05222367109018089	1.8868827673979727	-0.3929469700662274	-0.4117946014395791	-0.39306877720825045	-0.29842655632069004	-0.9692896775139309	-0.2949903868790256	6.16534312747465	6.165589498130021	6.176294745193992	9.423123566180138	9.420869005349136	9.43172210607025	-7.776045400280265	-7.779256211663277	-7.776028302848589	-12.537446125158153	-12.940261882319735	-12.528696596515925	3.680599005315433e-07	9.33544479520228e-05	0.044902178637593805	1.97878055028634	0.6053292864405189	2.012925256288846
