J0000+0000_cw_p_dist	J0000+0000_cw_p_dist_ll	J0000+0000_cw_p_dist_ul	J0000+0000_cw_p_phase	J0000+0000_cw_p_phase_ll	J0000+0000_cw_p_phase_ul	J0224+0000_cw_p_dist	J0224+0000_cw_p_dist_ll	J0224+0000_cw_p_dist_ul	J0224+0000_cw_p_phase	J0224+0000_cw_p_phase_ll	J0224+0000_cw_p_phase_ul	J0448+0000_cw_p_dist	J0448+0000_cw_p_dist_ll	J0448+0000_cw_p_dist_ul	J0448+0000_cw_p_phase	J0448+0000_cw_p_phase_ll	J0448+0000_cw_p_phase_ul	J0712+0000_cw_p_dist	J0712+0000_cw_p_dist_ll	J0712+0000_cw_p_dist_ul	J0712+0000_cw_p_phase	J0712+0000_cw_p_phase_ll	J0712+0000_cw_p_phase_ul	J0936+0000_cw_p_dist	J0936+0000_cw_p_dist_ll	J0936+0000_cw_p_dist_ul	J0936+0000_cw_p_phase	J0936+0000_cw_p_phase_ll	J0936+0000_cw_p_phase_ul	J1200+0000_cw_p_dist	J1200+0000_cw_p_dist_ll	J1200+0000_cw_p_dist_ul	J1200+0000_cw_p_phase	J1200+0000_cw_p_phase_ll	J1200+0000_cw_p_phase_ul	J1424+0000_cw_p_dist	J1424+0000_cw_p_dist_ll	J1424+0000_cw_p_dist_ul	J1424+0000_cw_p_phase	J1424+0000_cw_p_phase_ll	J1424+0000_cw_p_phase_ul	J1648+0000_cw_p_dist	J1648+0000_cw_p_dist_ll	J1648+0000_cw_p_dist_ul	J1648+0000_cw_p_phase	J1648+0000_cw_p_phase_ll	J1648+0000_cw_p_phase_ul	J1912+0000_cw_p_dist	J1912+0000_cw_p_dist_ll	J1912+0000_cw_p_dist_ul	J1912+0000_cw_p_phase	J1912+0000_cw_p_phase_ll	J1912+0000_cw_p_phase_ul	J2136+0000_cw_p_dist	J2136+0000_cw_p_dist_ll	J2136+0000_cw_p_dist_ul	J2136+0000_cw_p_phase	J2136+0000_cw_p_phase_ll	J2136+0000_cw_p_phase_ul	cos_gwtheta	cos_gwtheta_ll	cos_gwtheta_ul	cos_inc	cos_inc_ll	cos_inc_ul	gwphi	gwphi_ll	gwphi_ul	log10_Mc	log10_Mc_ll	log10_Mc_ul	log10_fgw	log10_fgw_ll	log10_fgw_ul	log10_h	log10_h_ll	log10_h_ul	phase0	phase0_ll	phase0_ul	psi	psi_ll	psi_ul
0.5031281834182244	0.5031281834182244	0.5196698885522874	0.5045480724411788	nan	nan	1.4974879014065952	1.4839774569635522	1.4974879014065952	1.2279721394433694	nan	nan	0.5024809457713078	0.5024809457713078	0.5148149171787458	3.13329190180315	nan	nan	1.4973710577635702	1.4822328378646064	1.4973710577635702	1.6821707230605076	nan	nan	1.4973568005359263	1.4737229296359535	1.4973568005359263	1.0910351140526258	nan	nan	0.5031326205709227	0.5031326205709227	0.5207829814634979	0.3024006944512634	nan	nan	1.4973701867809766	1.2830956038955832	1.4973701867809766	0.009997546939055704	nan	nan	0.5031378319131293	0.5031378319131293	0.5439745896724761	3.1333081756221204	nan	nan	1.4972936856079224	1.314275897841132	1.4972936856079224	0.31237643436296186	nan	nan	0.5031451514275982	0.5031451514275982	0.5276012657034505	0.01596146990961259	0.01596146990961259	0.06520225948691669	-0.23613186454788437	-0.33925465346741895	-0.12420983661544463	0.9985327958147777	nan	nan	5.516652230269949	5.516652230269949	5.534654511024068	8.753244858928054	nan	nan	-7.890548028493116	-7.898364189893283	-7.881950250952933	-12.20896455007676	nan	nan	2.3641361016100664	nan	nan	2.813287993141927	nan	nan
0.5031224834486723	0.5031224834486723	0.5185460062960308	2.9838508956806225	nan	nan	1.497370435384616	1.480044109213536	1.497370435384616	0.00989333474385485	nan	nan	0.5031356499735702	0.5031356499735702	0.5237758102672037	0.5698329023592511	nan	nan	1.4973574403638872	1.482209655577289	1.4973574403638872	0.36689584293017	nan	nan	0.5031327727164113	0.5031327727164113	0.5210831964200946	0.626263913158076	0.02930306444281601	0.8628131418221572	0.5031292329302757	0.5031292329302757	0.5218570689280546	3.1334368255904286	nan	nan	0.5031288644637422	0.5031288644637422	0.5201702028718624	1.601430930123588	nan	nan	1.4973596510892921	nan	nan	1.2820057323976721	nan	nan	0.5031045764171562	0.5031045764171562	0.5192262051757992	1.7757422902531759	nan	nan	0.5031308151822362	0.5031308151822362	0.5187933602766258	0.14518144319802728	nan	nan	-0.792669111344203	nan	nan	0.9969976691358288	nan	nan	1.9458115992138754	1.9458115992138754	2.0050674812961016	8.681085465754647	8.321939205788622	8.813838439489686	-7.897204407656233	-7.918960231341442	-7.879030335431394	-12.248225972802063	nan	nan	0.658892429982636	nan	nan	0.25004909327837554	nan	nan
0.5940074129900066	nan	nan	0.061674529518696085	0.061674529518696085	0.18101577362462296	0.5366780506255427	0.5032790384623257	1.0490944425939475	0.009864937407186445	0.009864937407186445	0.056721072829650804	0.6131401893569958	0.5032847429572754	1.1890610952335385	3.0024783298168582	nan	nan	0.9715900615484627	nan	nan	3.066408555812241	3.006665343314908	3.066408555812241	1.4685199523711194	nan	nan	3.1261234721297564	3.070378842069319	3.1261234721297564	0.5365578538044423	nan	nan	3.130860350506519	3.0582512883018547	3.130860350506519	0.5366581739171833	nan	nan	3.0777519557325843	3.030672568342463	3.0777519557325843	1.4973369139567412	nan	nan	0.7237540885593174	nan	nan	0.598695332634638	nan	nan	1.1691905636964994	1.0375006868285002	1.304157790441304	0.5270294719772253	nan	nan	3.1332983816626827	3.0826937146728217	3.1332983816626827	-0.9605948249396119	nan	nan	-0.9953454956945021	nan	nan	1.3318778988389217	1.2016215897154499	1.4734394725278273	6.505067884502214	6.505067884502214	6.587828731296228	-7.900795104173086	-7.914910912451007	-7.886515158589608	-12.450034137859607	-12.513118749667523	-12.22318020268279	4.839030525488328	4.699305621765356	4.978520202100654	0.7376843730154123	0.6650435499586738	0.7745221693233881
0.5031406026282466	0.5031406026282466	0.547779704699558	0.009917465931008593	nan	nan	0.5029658343234119	0.5029658343234119	0.5179923710454327	2.2792715591041164	nan	nan	0.9167596049985013	nan	nan	0.00997939188123372	nan	nan	0.5031131779474314	0.5031131779474314	0.5202613653030895	0.009876626480608542	nan	nan	0.5031301735042917	nan	nan	0.0099043932411837	nan	nan	0.5027595036190966	0.5027595036190966	0.5251272428432812	0.7154799546952582	nan	nan	0.5022550604023546	0.5022550604023546	0.5183165390518686	1.3313928456430426	nan	nan	0.5028113065405513	0.5028113065405513	0.5163309342327916	1.1203253866053358	nan	nan	1.497546573102471	1.4724633385944892	1.497546573102471	0.46063051714963843	nan	nan	0.5031073673528537	0.5031073673528537	0.5195385796730003	0.9849572845489633	nan	nan	-0.9987246185389872	nan	nan	-0.9952545660365988	-0.9952545660365988	-0.9536292147190305	1.2852439289358908	nan	nan	8.313950162826474	8.292486647774725	8.323120333343939	-7.653820432715716	-7.656338330599795	-7.651107600801902	-12.71847346000651	nan	nan	4.038386786344754	3.849484120829146	4.038386786344754	0.9409703252949599	nan	nan
0.6148914185670331	nan	nan	0.009873917085712083	nan	nan	0.5031937575638241	0.5031937575638241	0.5621054755300791	1.0906284163876223	nan	nan	0.968290866646004	0.870440873949538	0.9822294792311603	3.133292387457458	nan	nan	1.0744270138229908	1.0643501979688206	1.1031588580020601	1.8470536279853302	nan	nan	1.1834812278910607	1.172711006320076	1.1999718968165975	0.009970526653665277	nan	nan	1.1464033320507447	1.1271333382659643	1.1677312863368123	2.6478491687545294	2.174985259933199	3.133261569654614	1.1817834994288172	1.1679492172154515	1.192500196918044	1.2425671730742716	0.012816201643254298	1.6618429989502956	1.183675433448025	nan	nan	1.1260036465778558	nan	nan	1.0418830991672674	nan	nan	1.2155616548615702	nan	nan	0.8206814382302338	nan	nan	3.132294612649476	nan	nan	-0.9698839753267156	nan	nan	0.8169986997186901	nan	nan	6.165936032709535	6.084999253372521	6.165936032709535	9.5531815070695	9.517178445694158	9.5531815070695	-7.366256620451133	nan	nan	-12.553482839376292	-12.634551923377527	-12.468146961480254	4.286271855981207	nan	nan	0.6854033003023599	nan	nan
1.0002791132528623	nan	nan	3.1335242572788196	nan	nan	0.9777087398028446	nan	nan	3.1357791266958808	nan	nan	0.8647109980243762	nan	nan	3.133292428268036	nan	nan	0.7310455577568142	nan	nan	3.131390244844828	nan	nan	0.6487563150288547	0.6307931635317874	0.6633056549291942	1.7277387047639996	nan	nan	0.6371841735520699	0.6126074739198211	0.6604442642754483	1.7404563832213549	nan	nan	0.6090894686030548	0.5904840498599964	0.6240513261755977	3.0283874862243167	1.8792312517742344	3.133253454387062	0.6120087486506615	nan	nan	3.1332659335839175	2.998087229970824	3.1332659335839175	0.5927524162454196	nan	nan	0.008276951866414296	nan	nan	0.7112408533675052	nan	nan	3.1339998058327057	3.0808263137765293	3.1339998058327057	-0.606424440153772	-0.606424440153772	-0.5911072313189544	-0.595576741741509	-0.700179036652578	-0.5036467758632368	0.1659294992404397	nan	nan	9.643681656125334	9.62831803611366	9.643681656125334	-7.444744558481915	nan	nan	-12.4993689806478	-12.58786495095228	-12.435362461245187	2.87233429795884	nan	nan	3.074644775912154	nan	nan
0.5031391231871618	0.5031391231871618	0.5300771094758703	2.566822689908127	nan	nan	1.4973466655651597	1.4744776274329539	1.4973466655651597	0.9538794026444485	nan	nan	1.0668119972918788	nan	nan	0.6750402597632512	nan	nan	1.0493317924189132	nan	nan	3.1331432235135237	nan	nan	1.1423512254603583	nan	nan	1.4530683410352347	nan	nan	1.019312089114992	0.9073620363303301	1.1370286632686686	2.907490707820245	nan	nan	1.1025324015598927	nan	nan	0.3735007505684185	nan	nan	1.1049409173025002	nan	nan	1.3161728008756615	nan	nan	0.6707763290461698	nan	nan	0.009688149945145337	0.009688149945145337	0.07955525476373085	1.4973893460658143	nan	nan	0.008897312054616175	nan	nan	0.0447382116753265	nan	nan	0.8676779348092022	nan	nan	6.274328355158838	6.2286309385891006	6.274328355158838	9.4223431296547	9.38954923068556	9.4223431296547	-7.77708736444799	-7.77708736444799	-7.762718001269649	-12.933315557278702	-12.976753969012028	-12.877726540864723	5.59754960662848	nan	nan	0.7717703924886489	nan	nan
0.6150761463965618	0.5977209990425578	0.6302619003313154	1.1284297598371626	nan	nan	0.5022996036353498	0.5022996036353498	0.5166448099003157	0.009967706834207087	nan	nan	0.8571858197753026	0.8330761813528916	0.8730242683739666	3.136865042907483	nan	nan	1.4994919768347286	1.4967756423096334	1.4994919768347286	3.133227148075777	nan	nan	0.7020818212023985	nan	nan	1.352756799878118	nan	nan	1.0976019033332192	1.0423003365693857	1.1240376722655976	1.6736424186464505	nan	nan	1.4976002790971374	nan	nan	0.009895823910548098	nan	nan	0.5189388269076578	0.5189388269076578	0.5570555349388417	3.133135073155223	nan	nan	1.1586592492724266	1.109004972638841	1.193321549449191	3.134899500095716	nan	nan	0.5031338159800408	0.5031338159800408	0.5166300470201354	0.00995031821163736	nan	nan	0.4228638666238175	nan	nan	0.9969107033834099	nan	nan	3.291570748591675	nan	nan	9.429332379186324	9.429277363740288	9.429354609061594	-6.74542249342431	-6.7457545060683275	-6.74542249342431	-11.92285810707046	-11.970446930061009	-11.92285810707046	2.1939582601877823	nan	nan	3.1083392276989104	3.0631844766917324	3.1083392276989104
0.5018819460886624	0.5018819460886624	0.5207071535875032	0.009869620002487717	nan	nan	0.5018900502274286	0.5018900502274286	0.5133703192794686	1.6294553949733777	1.4411834008858926	1.8633748242470638	0.5027218192303553	0.5027218192303553	0.5146145194976667	1.2129634554708577	nan	nan	0.5011358194812785	0.5011358194812785	0.5112962750989454	1.2165782173930881	nan	nan	0.5021596357656823	nan	nan	0.009869800199835688	0.009869800199835688	0.0813665311056414	0.8041380593745533	nan	nan	0.005062692777312993	nan	nan	0.5033044575897404	0.5033044575897404	0.581926634930354	2.7568747980721806	nan	nan	0.6454100876745891	nan	nan	0.008647207815781996	0.008647207815781996	0.11609294617848338	0.5028234608856343	0.5028234608856343	0.5149824904170758	1.0505786870742497	nan	nan	1.4973468936581296	nan	nan	3.13396613962266	nan	nan	-0.9988124468550081	-0.9988124468550081	-0.9799139718208871	0.9988225850584224	0.9828757329131319	0.9988225850584224	2.1092663671604748	nan	nan	8.751571578189669	nan	nan	-7.9503006481008125	nan	nan	-12.960335036669903	nan	nan	6.25933387600377	nan	nan	0.8472307568055747	nan	nan
0.5031891588323251	0.5031891588323251	0.6412461288538267	0.019693386423453082	0.019693386423453082	0.08122809728212155	0.50313553027841	0.50313553027841	0.523986715614794	0.010910127301178251	nan	nan	1.4973852731654342	1.4832104972285856	1.4973852731654342	0.41114388474031094	0.36227872471841177	0.46198624776887653	1.4973588681676269	1.4617622990558625	1.4973588681676269	0.262436493687787	nan	nan	0.5031414295038702	nan	nan	0.34819096270128913	nan	nan	0.5031522663192534	0.5031522663192534	0.5958158237982077	0.40387234046906695	0.32392822234166097	0.5109303727865372	0.5027399987125133	0.5027399987125133	0.519049815545926	0.295144391843818	0.1888826868260367	0.35818099651538327	1.4973589722978533	1.4687226522054533	1.4973589722978533	0.6136594689304172	nan	nan	0.5031493970015664	nan	nan	0.2938633568482266	nan	nan	1.4973618933098956	1.4786879582351815	1.4973618933098956	0.05494144577017334	nan	nan	0.20831702065149	0.19176343901814952	0.21717977895960588	0.9973542080350859	0.9836329759134216	0.9973542080350859	6.200475983908817	nan	nan	7.903227251316866	7.857919016033201	7.940864250996948	-7.786786619065457	-7.8017927979764155	-7.772748580729399	-11.261814085581804	nan	nan	5.906538569764783	nan	nan	0.008584715010067568	0.008584715010067568	0.08251988194887337
