J0000+0000_cw_p_phase	J0000+0000_cw_p_phase_ll	J0000+0000_cw_p_phase_ul	J0224+0000_cw_p_phase	J0224+0000_cw_p_phase_ll	J0224+0000_cw_p_phase_ul	J0448+0000_cw_p_phase	J0448+0000_cw_p_phase_ll	J0448+0000_cw_p_phase_ul	J0712+0000_cw_p_phase	J0712+0000_cw_p_phase_ll	J0712+0000_cw_p_phase_ul	J0936+0000_cw_p_phase	J0936+0000_cw_p_phase_ll	J0936+0000_cw_p_phase_ul	J1200+0000_cw_p_phase	J1200+0000_cw_p_phase_ll	J1200+0000_cw_p_phase_ul	J1424+0000_cw_p_phase	J1424+0000_cw_p_phase_ll	J1424+0000_cw_p_phase_ul	J1648+0000_cw_p_phase	J1648+0000_cw_p_phase_ll	J1648+0000_cw_p_phase_ul	J1912+0000_cw_p_phase	J1912+0000_cw_p_phase_ll	J1912+0000_cw_p_phase_ul	J2136+0000_cw_p_phase	J2136+0000_cw_p_phase_ll	J2136+0000_cw_p_phase_ul	cos_gwtheta	cos_gwtheta_ll	cos_gwtheta_ul	cos_inc	cos_inc_ll	cos_inc_ul	gwphi	gwphi_ll	gwphi_ul	log10_Mc	log10_Mc_ll	log10_Mc_ul	log10_fgw	log10_fgw_ll	log10_fgw_ul	log10_h	log10_h_ll	log10_h_ul	phase0	phase0_ll	phase0_ul	psi	psi_ll	psi_ul
0.3655631425435921	0.05001775686830752	1.2585224542185864	1.452532250542707	1.0187241488828611	1.8071828393996787	2.3523637869620204	1.9784935156304346	2.8717842224043157	2.697761375110835	1.388217769440494	3.1331307493785325	3.0129715047921084	nan	nan	1.0310559031334798	0.10399891984905651	2.2954516808744994	0.880799853235614	0.009920400529209675	2.1864942981110693	2.0072558368885125	nan	nan	1.556250665087758	0.9588590123299503	2.0480916755914413	0.1152925484148665	0.010033535887952234	0.46761351616073976	-0.18683172868927878	-0.2588838940482735	-0.046368331859110934	-0.4409405598579379	nan	nan	0.26275809493526353	nan	nan	7.76605339787106	nan	nan	-7.659955513330783	-7.684370329898779	-7.641063095748406	-14.140624322632299	-14.231307716684823	-13.9781587571752	5.325395734568076	3.8046296943273146	6.254440999003801	1.616667856310272	nan	nan
0.8627104730633038	0.18311679949762183	1.4676577019352726	0.8360547064790322	nan	nan	1.6313357347915654	nan	nan	2.6828290475595558	nan	nan	2.7127454116694336	1.4039429747446812	3.133186480905882	1.5562694681121274	nan	nan	2.2468054391789556	1.9069885308179186	2.829393288499484	0.9106599828154524	nan	nan	0.00996202737095847	nan	nan	1.437846216749219	nan	nan	-0.2112523164482627	nan	nan	-0.36618971655453547	nan	nan	5.233997740645558	5.095278914194688	5.339310808889891	8.298277447577703	8.26201181893359	8.34760936889506	-7.64884605127147	-7.677984660782968	-7.6242603494961445	-13.846527132292564	-14.00486573686127	-13.700799567025792	6.2658716757009625	nan	nan	1.3306817016451353	nan	nan
0.7318799222717965	nan	nan	1.751957866656541	1.0485534331448234	3.133154316473955	1.6767049472364837	0.7365242577941742	2.6699855427270296	3.1331673161459923	nan	nan	2.217401091535132	nan	nan	0.8358211542785968	nan	nan	1.0459193006966194	nan	nan	0.009922182727982487	nan	nan	2.5775538344988767	1.0338249829263697	3.1332587367545406	2.982765428735684	nan	nan	0.12774059399716187	0.10113232367802305	0.15781950827097124	0.07144694425790132	-0.03432781882260483	0.22507219539863632	6.256941716264745	6.206768974979079	6.256941716264745	9.340324554621251	9.283556572226322	9.340324554621251	-7.470126760654663	-7.503235285093712	-7.45185321304142	-13.549893996840218	nan	nan	4.153518216724981	nan	nan	0.7240558988277932	0.5502426591649899	0.8070758183089534
0.7308103519511042	0.052698618576258294	1.874323505283813	0.37017035343440974	0.010025018676578498	1.9828593069076816	2.9080083025334957	nan	nan	2.6978276410148085	nan	nan	0.6408376902635721	0.010286328607681337	1.9637775456248168	2.0964447233930708	nan	nan	0.9107629430016941	nan	nan	2.8630374516560826	nan	nan	2.3066887501157507	1.013995070833671	3.1322641336959007	1.143970950625163	nan	nan	-0.6741387489186115	-0.6741387489186115	-0.6496470548037149	0.2914342532750709	0.1624909137636914	0.4683997007114702	5.165464669065123	5.082664102316873	5.244250662880125	9.231267368171556	9.20934412343048	9.231267368171556	-7.102891153491941	-7.10755376630226	-7.096674336411514	-13.793236473568927	-13.914188751153747	-13.715110646201907	4.6936969175761885	nan	nan	0.9393299104396473	0.7333487239958678	1.0622909788015158
2.1718497846020415	0.9250154127799708	3.035763580308416	2.39715382326492	nan	nan	0.6858414701821374	0.00989624097897817	2.246075490454679	0.1751565798963072	nan	nan	1.6767767708611176	0.6163348805324895	2.6235217987215216	0.8807999043467176	nan	nan	1.9622923936279995	0.864521903603501	3.058813642696567	0.7922603306856315	nan	nan	0.5662522127400766	0.2589773079310951	2.216605741109454	1.3162081490818238	nan	nan	0.9326675220310376	nan	nan	0.9065327166994963	0.5798418181206726	0.9962360927678553	4.812868333227242	4.767494842132195	4.840771374283867	9.04334570818041	nan	nan	-7.159212807469512	-7.176095022200617	-7.159212807469512	-14.125390940095066	-14.241695240435186	-13.967914917434543	3.6229849789700377	nan	nan	2.817834738141505	nan	nan
0.32661225109969966	nan	nan	2.8624981708774286	nan	nan	0.41535464775956665	nan	nan	2.9979403228663144	nan	nan	2.4427396684647773	nan	nan	1.6616861168140955	nan	nan	1.5735861118835601	1.0205645260260026	1.9906136698596202	0.5352986420115619	nan	nan	2.892859062325122	nan	nan	2.9079541124476176	nan	nan	-0.982705286486447	-0.982705286486447	-0.9668369632108091	-0.9570785139286592	-0.9970399921468031	-0.758843681008561	5.7592922811056	5.689045734881744	5.7592922811056	9.024318569382084	8.966685239704592	9.024318569382084	-6.587378406136299	nan	nan	-13.457064372136681	-13.56845418160104	-13.404892051122605	2.1817803684621087	nan	nan	1.664915258271328	nan	nan
1.5114546826024395	nan	nan	0.09982756095926844	nan	nan	0.6705578782936137	nan	nan	0.06995886000135296	nan	nan	2.32210367267154	1.4741220015134475	3.1329178230680066	0.01002054329923117	nan	nan	1.0910230330021886	0.009953293485480338	1.9337639047779989	0.6407907029120082	nan	nan	0.7460658009063659	nan	nan	1.977275535944319	nan	nan	-0.2048808613204781	-0.24069457221956314	-0.1543945728283761	0.04147769615928587	-0.004636136621438913	0.08139134974260231	6.26660919996999	6.182961434490615	6.26660919996999	9.340764008931105	9.297755435691414	9.384069193020727	-7.249315631945864	-7.277700486430801	-7.2274069335812765	-13.502847831270305	-13.61652578165586	-13.394897839625106	5.102714455854085	nan	nan	2.3843489437289915	2.3247595766748432	2.4491871151350595
3.0282288922849205	nan	nan	2.397364472925893	nan	nan	0.2502680738943307	nan	nan	0.8957458572716537	nan	nan	0.760578841389362	nan	nan	2.577591671565364	nan	nan	0.8507591452000168	nan	nan	1.3311681822577508	nan	nan	1.6764821573269448	0.8079286826937243	2.836115041653859	0.7316013338574586	0.2941132046679299	2.302624016193304	0.5706077563164373	0.5374779307707318	0.5962439308458525	-0.008586976808208746	-0.17127226013898833	0.16118013264096032	6.0152116818463846	5.86170994264922	6.155870646050958	9.337802242933133	9.287254270256257	9.388013229125496	-6.9406720338278705	-6.971992129380361	-6.9113319443160535	-13.730302124714564	-13.83268139664959	-13.63488742910165	5.244826969423149	nan	nan	0.6851006129674228	0.579275447469293	0.7851145699555395
0.6405624127173493	nan	nan	2.089025566207086	1.4822758195057986	2.3100558310768404	1.3227460482484172	0.9849136170225538	1.6608806551730515	0.9877978100203095	nan	nan	1.9917774345613724	nan	nan	3.133106648572227	1.082824771893853	3.133106648572227	1.4814803669646754	nan	nan	2.0367972175181515	nan	nan	1.1662945187034035	0.6503955263000912	1.9510730707067472	1.542202764212639	1.082815314016171	2.4700219524913165	-0.723425023099311	-0.8146491430907099	-0.655387033605726	-0.7553409809195045	nan	nan	1.098337869257237	0.8701322776988231	1.2644055527527573	7.941726783245802	7.877591717011813	8.052781713724656	-7.653339693665949	-7.678966200132977	-7.631851629237074	-14.062162413574118	-14.150578599383568	-13.9476867203682	1.1097350772082832	0.6816155411581706	2.5553193630568827	0.16018173659204266	nan	nan
1.0613136490394608	0.43628634184722875	2.038191992797949	2.8471171204063404	nan	nan	0.6126851799001141	0.24879411820393488	1.7321339263016535	1.6914144806489841	0.5995607294071825	2.4765747582868247	1.3915527972121369	nan	nan	1.9322920872848504	0.9196799810230445	2.8268389942354397	0.9113596062050762	0.010279216519682059	1.890835551457553	0.8824324275039612	nan	nan	2.3519112752864015	nan	nan	0.8810732309271772	nan	nan	0.9175045392608774	0.8801829323345909	0.9641565479187355	0.09345053959314442	0.03546759900043206	0.14914843819205537	0.6015219286676226	0.4482569876377003	0.7484229275094512	8.886805207151895	8.844620633973657	8.945607945521562	-7.505861345445739	-7.530740891542306	-7.480810216272644	-13.726833302838237	-13.782903198198348	-13.668703697036326	0.23069064792311977	nan	nan	1.8425022587756068	1.7589193651652975	1.9129904990536342
