J0000+0000_cw_p_dist	J0000+0000_cw_p_dist_ll	J0000+0000_cw_p_dist_ul	J0000+0000_cw_p_phase	J0000+0000_cw_p_phase_ll	J0000+0000_cw_p_phase_ul	J0224+0000_cw_p_dist	J0224+0000_cw_p_dist_ll	J0224+0000_cw_p_dist_ul	J0224+0000_cw_p_phase	J0224+0000_cw_p_phase_ll	J0224+0000_cw_p_phase_ul	J0448+0000_cw_p_dist	J0448+0000_cw_p_dist_ll	J0448+0000_cw_p_dist_ul	J0448+0000_cw_p_phase	J0448+0000_cw_p_phase_ll	J0448+0000_cw_p_phase_ul	J0712+0000_cw_p_dist	J0712+0000_cw_p_dist_ll	J0712+0000_cw_p_dist_ul	J0712+0000_cw_p_phase	J0712+0000_cw_p_phase_ll	J0712+0000_cw_p_phase_ul	J0936+0000_cw_p_dist	J0936+0000_cw_p_dist_ll	J0936+0000_cw_p_dist_ul	J0936+0000_cw_p_phase	J0936+0000_cw_p_phase_ll	J0936+0000_cw_p_phase_ul	J1200+0000_cw_p_dist	J1200+0000_cw_p_dist_ll	J1200+0000_cw_p_dist_ul	J1200+0000_cw_p_phase	J1200+0000_cw_p_phase_ll	J1200+0000_cw_p_phase_ul	J1424+0000_cw_p_dist	J1424+0000_cw_p_dist_ll	J1424+0000_cw_p_dist_ul	J1424+0000_cw_p_phase	J1424+0000_cw_p_phase_ll	J1424+0000_cw_p_phase_ul	J1648+0000_cw_p_dist	J1648+0000_cw_p_dist_ll	J1648+0000_cw_p_dist_ul	J1648+0000_cw_p_phase	J1648+0000_cw_p_phase_ll	J1648+0000_cw_p_phase_ul	J1912+0000_cw_p_dist	J1912+0000_cw_p_dist_ll	J1912+0000_cw_p_dist_ul	J1912+0000_cw_p_phase	J1912+0000_cw_p_phase_ll	J1912+0000_cw_p_phase_ul	J2136+0000_cw_p_dist	J2136+0000_cw_p_dist_ll	J2136+0000_cw_p_dist_ul	J2136+0000_cw_p_phase	J2136+0000_cw_p_phase_ll	J2136+0000_cw_p_phase_ul	cos_gwtheta	cos_gwtheta_ll	cos_gwtheta_ul	cos_inc	cos_inc_ll	cos_inc_ul	gwphi	gwphi_ll	gwphi_ul	log10_Mc	log10_Mc_ll	log10_Mc_ul	log10_fgw	log10_fgw_ll	log10_fgw_ul	log10_h	log10_h_ll	log10_h_ul	phase0	phase0_ll	phase0_ul	psi	psi_ll	psi_ul
1.9734279841212559	1.4720821241938136	1.9972779358323731	0.5204344270575801	nan	nan	1.9017110745017791	nan	nan	0.11514833649940838	nan	nan	1.00316289335824	1.00316289335824	1.628465381280301	3.043047189269427	nan	nan	1.7248952012973915	1.2852556344752948	1.9960162096021987	1.8864560149139649	nan	nan	1.0032354499045	1.0032354499045	1.5093867286912621	0.3255126693593221	nan	nan	1.0557476114750826	1.003163531355784	1.6421247166239339	1.947178393844865	nan	nan	1.2182010885849035	nan	nan	1.316686456246252	0.010256583293191603	2.165569170730215	1.9973348037081375	nan	nan	1.271003934685421	nan	nan	1.1465519262494475	nan	nan	2.3371394541057833	nan	nan	1.925526621663293	1.4295280302790325	1.9971785920876672	0.8808916067074412	nan	nan	0.7905181770765626	0.6888949484115181	0.8399303189804348	0.9945352227338461	nan	nan	0.7627082220384199	nan	nan	8.3273068792906	8.287551363069115	8.37340376619772	-7.638917035032416	-7.6598705157859	-7.6223288627692405	-14.122223757888342	-14.193675627911965	-14.025268418033281	6.265128440288751	nan	nan	1.0321618682269897	nan	nan
1.0795795952627394	nan	nan	0.16074834777594155	0.01053324255899647	1.6497829042715637	1.6484622514660228	nan	nan	0.8211496679906065	nan	nan	1.968579285179335	1.414559254265781	1.9973040409981397	2.3821362351600746	1.2509665114762243	2.8916777722983698	1.9591332729949342	1.4403731412880239	1.9973095647878538	0.986141696016945	0.010237293227687294	1.5710597588727147	1.901663926917707	nan	nan	0.8207920782507304	nan	nan	1.653152684500401	nan	nan	0.5056413974824601	nan	nan	1.0365652472255313	nan	nan	1.4061944232461363	nan	nan	1.8921049999629576	nan	nan	0.28180895086669155	nan	nan	1.9877654175534514	nan	nan	1.1965684103811132	nan	nan	1.0176289945674881	nan	nan	2.546200421542016	nan	nan	0.6941388448378558	nan	nan	0.8523804775371261	0.5653224518227854	0.9958348523220878	0.020002501701449044	nan	nan	8.24705950391934	8.19729055950569	8.296155895030104	-7.651111744711386	-7.680475344697739	-7.625995709502933	-14.063498448735578	-14.21297249176122	-13.926625415151051	5.633950894628937	nan	nan	0.5057640217274506	nan	nan
1.0031337211402946	1.0031337211402946	1.2166879197740794	0.010115468299629945	nan	nan	1.0318079078314326	nan	nan	1.9627098513750099	nan	nan	1.012933294137939	nan	nan	2.112095723926764	nan	nan	1.5579496586262112	nan	nan	3.1182803602827667	nan	nan	1.003164007992587	1.003164007992587	1.2308014575935398	1.8714592241262153	nan	nan	1.9018111617041047	nan	nan	0.8809046940160005	nan	nan	1.0031733660483217	nan	nan	0.5060131887329655	nan	nan	1.997290843927629	nan	nan	0.13198833690333364	nan	nan	1.9209094877693431	nan	nan	3.0279150257009584	nan	nan	1.0079138602550395	1.003144316066496	1.5232233636256018	3.133285736256794	nan	nan	0.9938325991319696	0.9554750611675844	0.9938325991319696	0.26444562809081895	0.15157263779585262	0.3567609947238157	4.665052547639066	nan	nan	8.6035449353172	8.558208668532624	8.6538157617518	-7.652549809711265	-7.672895622947462	-7.62676809217532	-14.037996660921657	-14.10052620393682	-13.97017145628306	6.114931722384498	nan	nan	0.880643177409373	nan	nan
1.0175164704529003	nan	nan	0.010109926567486468	nan	nan	1.127548946726513	nan	nan	1.0459670822212022	0.16856227422991762	2.3422397604568133	1.552626648611827	1.2764978429055986	1.9970369762981288	1.571314455166198	nan	nan	1.724680743805388	nan	nan	2.652844178806811	nan	nan	1.9971265695324525	nan	nan	2.547786376109995	nan	nan	1.1179369401403936	nan	nan	0.010380430233596298	nan	nan	1.9733966334780986	nan	nan	0.009905783391295855	nan	nan	1.997229816351667	nan	nan	2.862913982005296	nan	nan	1.9734257493481908	1.5511359046055808	1.9972839326669822	0.7758702652142564	nan	nan	1.9972783676834625	nan	nan	2.0975268745794375	nan	nan	-0.8357896913881969	-0.8970602062046465	-0.6403254723418547	-0.9938666579448767	-0.9938666579448767	-0.7518094294370672	0.20258476577160925	0.017411980711838082	0.31666442799593253	8.431661544279065	8.382958886198054	8.481306834451965	-7.652059252289329	-7.670403767447891	-7.630635001009257	-14.370153749459794	-14.459167484498566	-14.259179389000272	5.962937464126268	nan	nan	2.129206400966149	1.6976999950903784	2.3496529827418393
1.3955300709140457	1.1865995965913863	1.610410155326577	1.8564631486556686	nan	nan	1.9973222019802073	nan	nan	0.5687399770875791	nan	nan	1.0031747713695345	1.0031747713695345	1.288902978581791	2.8030534913660263	nan	nan	1.180025096909239	nan	nan	0.009990759428877267	nan	nan	1.4525021023010989	nan	nan	0.19024847728246494	nan	nan	1.8300098799607416	nan	nan	2.112599838765147	nan	nan	1.0844071545816822	nan	nan	3.133237401822928	nan	nan	1.1801004072125076	1.0032551732123443	1.6627218861730437	2.8181066103810664	nan	nan	1.973354127825	nan	nan	0.6857226368893965	nan	nan	1.8634938591260026	1.4373482722090054	1.9973230611769308	3.132970665765182	nan	nan	0.3911065138454156	nan	nan	0.0018247266778087523	-0.11453515001617698	0.11875969337192949	0.33551765064771966	0.1960067721200641	0.4604961459954111	9.536702094133927	9.493442075400436	9.591177673279807	-7.497321156916648	nan	nan	-14.082194444555098	-14.178254193893473	-13.960878536401916	3.4716816983366523	nan	nan	2.3103361149774493	2.2098697187381395	2.43422731863007
1.1465910759076383	nan	nan	1.6428660289229104	1.3734359162546854	1.9217545708222168	1.8873758070384683	nan	nan	2.803095439684432	2.635976868942938	2.9783356605928017	1.113168033412868	nan	nan	1.229334921213389	0.9677108482861759	1.5152816135545744	1.3376548912857866	nan	nan	2.6978918755566266	2.2656442991227403	3.099844643526577	1.156084586474302	nan	nan	2.652721816592987	2.1876376754883653	3.120929424058285	1.83001944122765	nan	nan	0.9406842436337689	0.49229595044533603	1.5036675950395797	1.9447335950245592	nan	nan	2.682846965297706	2.0877899280003853	3.1332785914303756	1.13220030278849	nan	nan	1.752029203912747	1.1872576981137328	2.3292887474298154	1.8825741994094467	nan	nan	2.6978591892506505	2.4433197604764993	3.007054323589803	1.0031499662278536	nan	nan	2.3817993426326733	2.145146781492661	2.599120601018166	-0.6921852309181643	-0.7757116442176393	-0.5533554194833324	-0.6733236491073349	-0.9959169274089648	-0.5625653326676395	0.26403670063194795	0.09797694513566199	0.4513221391615938	7.36407460811499	nan	nan	-7.655835055109225	-7.660803420185036	-7.650363139518975	-14.306120947706761	-14.389490925670271	-14.158698425698116	1.5812224164820525	0.019893070517445745	2.694137974285624	1.6762694014487072	nan	nan
1.0031540721615797	1.0031540721615797	1.0875245148038963	2.0668603990681382	nan	nan	1.5479296265355706	1.49904527713577	1.6141816666000466	2.6978685389394794	0.9680961262279204	3.1329646672902394	1.4493288498703234	nan	nan	0.11553232620304926	nan	nan	1.461943625310497	1.1507960915918463	1.771699444820821	3.1329012318721334	nan	nan	1.7391947663032667	1.5365634810153859	1.9973060600262005	1.165967212119292	nan	nan	1.4616919154670922	1.323671425894958	1.5489276994538812	1.407009527770742	nan	nan	1.0748482309696445	1.0031595589127296	1.3381375563603668	2.2773208933750464	nan	nan	1.003224840444627	nan	nan	0.4606360347877821	nan	nan	1.7296790570160792	nan	nan	0.5208142234961225	nan	nan	1.1609235929263761	nan	nan	2.082022102136357	nan	nan	-0.1853049012473087	-0.21999508843532023	-0.16327302716716283	0.09632849696987345	0.01013015707533993	0.21333981809367453	2.019005417100182	2.019005417100182	2.0542864198060404	9.063784770610607	9.061840085277485	9.064279792150197	-7.0208764652114874	-7.023286392263583	-7.019553688213871	-13.64122960440686	-13.745646170998988	-13.59692311533939	0.32069211446107476	nan	nan	2.8899893365984153	2.7813389390587884	3.029149014822522
1.6521683217451555	1.5709065868086198	1.7892231746929959	1.437319285371506	nan	nan	1.8541921825063579	1.7805322080159052	1.9240848904683618	2.2622827504225835	nan	nan	1.9973543543346048	1.923958538454435	1.9973543543346048	0.7154305771338033	nan	nan	1.9064930599799594	1.803640230751143	1.9859928313645518	2.8773391240723085	nan	nan	1.8015427614880282	1.6952451321662574	1.9764227081406518	0.7460196228103657	nan	nan	1.0605064112011162	nan	nan	1.6467439554349281	nan	nan	1.557509533431508	1.4018304219987097	1.69420096269083	3.1327871181951625	nan	nan	1.3383038484733705	1.2081931639842731	1.4486647036616818	2.7718230787264506	nan	nan	1.3751775989028796	1.3031495693682402	1.475502354326127	2.336530485847137	nan	nan	1.5101914676055506	1.4562793179631297	1.5551980578931843	2.409668295904509	nan	nan	-0.976618393443276	-0.976618393443276	-0.949796588959779	-0.28736005039812385	-0.4038972650884959	-0.2191932501385313	0.9983794692725769	0.9117758609984632	1.0843939373543496	8.996711803079808	8.948521950740496	9.0452317229009	-7.177038312143618	-7.195912863628322	-7.158163760658914	-13.61787000204077	-13.727244807740384	-13.528731944532272	4.3909896264350445	nan	nan	0.285399769765579	0.16041838445736797	0.4359384458350701
1.8299601946179629	nan	nan	0.42398918055919566	0.25536851297855184	0.6538981719652764	1.9495286941136132	nan	nan	2.8180664502353636	2.2826663647812335	3.1332465472150703	1.199091103824773	nan	nan	3.1033011168000195	nan	nan	1.4333563536640652	nan	nan	3.133164716892461	nan	nan	1.744027606067921	nan	nan	0.790551014857783	0.010015031948065835	1.9440201564686614	1.0652868360601528	nan	nan	0.7461649772311951	nan	nan	1.9973568696375228	nan	nan	0.5806491179497312	nan	nan	1.978260390702547	nan	nan	0.6557096604076463	nan	nan	1.9972270549148208	1.3414259005330202	1.9972270549148208	0.5052689260802997	0.009886851303830862	1.031260990344848	1.6197447098043458	nan	nan	2.4274569771194443	1.9199385875697095	2.7735064390401254	0.5104979794460998	nan	nan	0.9661012042199207	nan	nan	6.2665060741846155	6.026653511050865	6.2665060741846155	7.95595462070212	7.829618935276292	8.065826347122988	-7.657761648836859	-7.680711918800524	-7.635581522160564	-14.263269784660665	-14.324628135191771	-14.04546939855556	0.5617355022097951	nan	nan	0.13020244651336038	0.010550024965235981	1.2946323926731023
1.0509648514729508	nan	nan	2.0492297817037715	1.723309173608998	2.3782662655929503	1.9351805636873523	nan	nan	0.4452654827855688	0.009868689722636926	0.7310531912881388	1.2565017935029053	nan	nan	3.133222554314988	nan	nan	1.0366478755397008	nan	nan	1.1965563908256769	0.33318025285985	2.270702472056218	1.0318686915325315	nan	nan	2.4425113960464273	nan	nan	1.0990099506128694	nan	nan	1.1662862327865289	nan	nan	1.8922288234542872	nan	nan	2.412370938717117	0.8878322345911659	3.133255046302181	1.175712951757582	nan	nan	2.80314354325037	nan	nan	1.9830287344273203	nan	nan	1.6627154508537405	1.0151167263939112	2.78844489621596	1.4429958835257661	nan	nan	2.9830261508053626	nan	nan	0.48616352031951426	nan	nan	0.6482723461447562	0.5264008635653039	0.9950235295081441	0.019829070442819684	nan	nan	8.048789701412211	7.94521202803354	8.131517323656215	-7.655005130194035	-7.675489599898389	-7.636752942444643	-14.224049414206693	-14.34462608454792	-14.018197988415015	2.9929981912637063	nan	nan	1.9585233296389173	nan	nan
