3.192848020434227285e-09	-1.136204001041549297e-15	3.862077116174773436e-14	1.000000000000000000e+00
6.385696040868453743e-09	5.685960866287544497e-15	7.668110555514492493e-15	1.000000000000000000e+00
9.578544061302680614e-09	-4.135549379458809896e-15	6.091466902831291331e-15	1.000000000000000000e+00
1.277139208173690749e-08	3.365416930550160595e-15	4.144584176609086947e-15	1.000000000000000000e+00
1.596424010217113601e-08	-3.107992948712932120e-15	2.460202252009090685e-15	1.000000000000000000e+00
1.915708812260536123e-08	2.281960080692201476e-14	1.878762996787801186e-14	1.000000000000000000e+00
2.234993614303958975e-08	1.179315917578937157e-13	3.182728147245027186e-14	1.000000000000000000e+00
2.554278416347381828e-08	-1.882233014350233878e-15	1.366571948398717756e-15	1.000000000000000000e+00
2.873563218390804350e-08	1.112779521703053661e-15	1.099285536749042062e-15	1.000000000000000000e+00
3.192848020434226541e-08	2.756762148468523838e-16	8.423330150604430867e-16	1.000000000000000000e+00
3.512132822477649062e-08	2.959099140945176217e-16	6.532133617679975305e-16	1.000000000000000000e+00
3.831417624521072246e-08	8.199457624486650398e-17	5.395400336088019649e-16	1.000000000000000000e+00
4.150702426564494767e-08	2.982810127349937775e-16	4.925800883613275348e-16	1.000000000000000000e+00
4.469987228607917289e-08	-2.601573722077646050e-16	4.375103773696818200e-16	1.000000000000000000e+00
4.789272030651340473e-08	-6.596701341904955948e-16	6.549078553005710108e-16	1.000000000000000000e+00
5.108556832694762994e-08	5.635958898335285102e-17	3.680142683615609548e-16	1.000000000000000000e+00
5.427841634738185516e-08	-5.336757194728861091e-17	3.895364522692580993e-16	1.000000000000000000e+00
5.747126436781608038e-08	2.747421683048969265e-16	5.096426401304596986e-16	1.000000000000000000e+00
6.066411238825031221e-08	-3.727903546845349917e-16	3.874622548709054048e-16	1.000000000000000000e+00
6.385696040868454405e-08	2.764246441361922946e-16	3.136134349990209790e-16	1.000000000000000000e+00
